voice_id,description,face_id_2,change_time_2,change_time_3,use_type,change_time,all_comments_flag,change_face_2,change_face,target_unit_id,face_id,unit_id,change_face_3,face_id_3,id
3,这就是人家和王子先生的力量……\n竟然会有这么强大，\n看来王子先生果然是\n人家命中注定的人♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101061,0,0,1010015
4,有王子先生在身边的话\n人家就觉得自己无所不能了……\n王子先生，\n今后请一直陪在人家身边哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101061,0,0,1010016
5,当王子与公主相遇时，\n通往真步真步王国的大门将会打开……\n来吧，王子先生，\n让我们一起凯旋至真步真步王国♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101061,0,0,1010017
1,哥哥和我\n虽然没有血缘关系\n但也是兄妹哦！\n诶？你不明白？,0,0.0,0.0,1,4.0,0,0,6,0,5,101101,0,0,1011001
2,我的箭术百发八中！\n嗯？这样一来等于\n基本没射中？,0,0.0,0.0,1,3.0,0,0,6,0,1,101101,0,0,1011002
3,下次想和哥哥一起\n来一场甜点之旅呢\n你愿意陪我吗？,0,0.0,0.0,1,4.0,0,0,1,0,2,101101,0,0,1011003
4,只要和哥哥在一起，\n我就觉得自己无所不能！\n好，继续前进吧！,0,0.0,0.0,1,4.0,0,0,2,0,1,101101,0,0,1011004
5,我们的关系越来越好了\n要是哥哥……\n也能这么想就好了,0,0.0,0.0,1,6.0,0,0,2,0,5,101101,0,0,1011005
1,听说最近\n“流行吃蛋糕”呢！\n我们赶快去吃吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101131,0,0,1011006
2,箭术也要提高才行……\n在哥哥面前\n我可不想失手！,0,0.0,0.0,1,0.0,0,0,1,0,1,101131,0,0,1011007
3,“熟能生气”？\n意思是说\n哥哥不愿意教我吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,101131,0,0,1011008
4,诶嘿嘿，按这个势头……\n直中哥哥的红心的\n日子也快要来临了吧？,0,0.0,0.0,1,0.0,0,0,1,0,1,101131,0,0,1011009
5,伤害哥哥的人，\n我会用这把弓将他们\n全部干掉！,0,0.0,0.0,1,0.0,0,0,1,0,1,101131,0,0,1011010
6,生日快乐！\n哥哥，生日果然还是\n应该和家人一起过\n和我办派对吧！,0,0.0,0.0,2,7.2,0,0,2,0,1,101101,0,0,1011011
6,Happy birthday！\n即使哥哥长大了，\n我也长大了\n我们俩依旧还是兄妹哦♪,0,0.0,0.0,2,0.0,0,0,1,0,1,101131,0,0,1011012
1,有了妹妹，哥哥可谓“如虎得意”！\n请把我活跃的样子看仔细了哦，\n哥哥♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101161,0,0,1011013
2,我现在和哥哥在一起\n就是无敌的哦！\n尽管“放牛过来”吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101161,0,0,1011014
3,无论哥哥遇到什么事，\n我都一直是哥哥的妹妹哦。\n我一定会找到哥哥，与哥哥重逢……\n然后，一直在一起！,0,0.0,0.0,1,0.0,0,0,1,0,1,101161,0,0,1011015
4,交给我吧，哥哥，\n只要有我在，就绝不会让任何人\n碰哥哥一根手指！,0,0.0,0.0,1,0.0,0,0,1,0,1,101161,0,0,1011016
5,多亏有哥哥在，\n我现在感觉状态非常好。\n趁着这个势头，无论是恋爱还是考试\n全都一网打尽吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101161,0,0,1011017
1,要是有什么事，\n就尽管来拜托我吧！\n初音我会全力相助的！,0,0.0,0.0,1,4.0,0,0,1,0,2,101201,0,0,1012001
2,睡了个好觉，活力满满！\n喂喂，再发呆\n就要丢下你咯！,0,0.0,0.0,1,3.0,0,0,1,0,2,101201,0,0,1012002
3,嗯~虽然有点困……\n不过没关系！\n耶☆,0,0.0,0.0,1,5.0,0,0,5,0,4,101201,0,0,1012003
4,呼呼……\n栞栞……好柔软……\n嗯？咦？是你啊？,0,0.0,0.0,1,9.0,0,0,6,0,2,101201,0,0,1012004
5,耶~Peace Peace！\n魔物什么的，\n我用超能力就能秒杀！\n我很强喔！,0,0.0,0.0,1,6.0,0,0,2,0,5,101201,0,0,1012005
1,我说，你要不要也\n一起睡睡看？充分沐浴了\n阳光的草原当被褥！\n很舒服哦☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101231,0,0,1012006
2,我告诉你哦，就算使用了\n大量超能力，只要这样就能用\n大地之力充满电！\n完美☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101231,0,0,1012007
3,诶嘿嘿\n待在你身边暖呼呼的，\n好像……有点困了\n呼啊……,0,0.0,0.0,1,0.0,0,0,1,0,1,101231,0,0,1012008
4,呼呼……\n有你在，真舒心……\n应该能做个好梦……,0,0.0,0.0,1,0.0,0,0,1,0,1,101231,0,0,1012009
5,我好像做了一个\n很美好的梦\n梦见和你一起……\n诶嘿嘿，希望这个梦能成真,0,0.0,0.0,1,0.0,0,0,1,0,1,101231,0,0,1012010
6,作为庆祝你的生日的礼物，\n就让你枕在初音的膝上吧！\n枕着很舒服哦☆\n嗯~连我也觉得困了……呼~,0,0.0,0.0,2,7.2,0,0,2,0,1,101201,0,0,1012011
6,今天是你的生日呀，祝你生日快乐！\n让我用超能力庆祝……\n哎呀，可是会犯困呢~\n那就……我咬♪,0,0.0,0.0,2,0.0,0,0,1,0,1,101231,0,0,1012012
1,要上了哦☆　闪亮☆\n把闪闪发亮的星星\n送给大家哦☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101261,0,0,1012013
2,今天的小初音可是\n状态绝佳哦！\n只要和你在一起，\n感觉什么都能做到☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101261,0,0,1012014
3,嘿！　这是小初音的\n星光☆表演哦！\n你要坐在最好的特等席上\n好好欣赏哦☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101261,0,0,1012015
4,嘿！　闪亮☆\n就算很漂亮，\n也不能只看星星哦☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101261,0,0,1012016
5,快看快看☆\n小初音珍藏的表演\n只给你一个人看哦☆,0,0.0,0.0,1,0.0,0,0,1,0,1,101261,0,0,1012017
1,每日例行的定期巡查！\n找到稀有的魔导书的时候，\n我会激动得浑身颤抖哦！\n来吧，你也来这边的世界吧！,0,0.0,0.0,1,7.3,0,0,2,0,1,101301,0,0,1013001
2,嘿哈！\n我得把脸埋进钟爱角色的抱枕里，\n补充一下魔力才行！,0,0.0,0.0,1,1.5,0,0,5,0,2,101301,0,0,1013002
3,我是守护众人的魔法少女\n……不管男女老少，所有生命都平等对待\n当然了，童心未泯的大朋友们也是！,0,0.0,0.0,1,7.4,0,0,2,0,1,101301,0,0,1013003
4,总是受你照顾，\n偶尔让七七香\n请你吃点什么吧！\n好咧，钱就由我来付吧！,0,0.0,0.0,1,5.2,0,0,2,0,1,101301,0,0,1013004
5,作为魔法少女，\n我想让人人都笑逐颜开！\n当然了，也包括你！,0,0.0,0.0,1,4.5,0,0,2,0,1,101301,0,0,1013005
1,面对强大的力量，七七香陷入绝望\n就在此时，新魔导书的力量\n为七七香带来了奇迹！\n下回，七七香之死！敬请期待,0,0.0,0.0,1,0.0,0,0,1,0,1,101331,0,0,1013006
2,每次使用新魔法的时候\n我总会心跳加速！\n一旦能够如愿地成功，\n我就会兴奋到不行！,0,0.0,0.0,1,0.0,0,0,1,0,1,101331,0,0,1013007
3,这个魔法，是我以自己的生命为代价\n释放出来的最终必杀技……诶嘿嘿\n和你在一起的每一天，都非常快乐\n……像这样的剧情不错吧！？,0,0.0,0.0,1,0.0,0,0,1,0,1,101331,0,0,1013008
4,你和我组队挑战的话，\n不管是怎样的敌人都不可怕！\n我们既是同志也是搭档！\n我们两人在一起，才是一名完整的魔法少女！,0,0.0,0.0,1,0.0,0,0,1,0,1,101331,0,0,1013009
5,在我的魔法少女物语里，\n你这个搭档是必不可少的！\n我们一起成为\n能够守护大家的魔法少女吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101331,0,0,1013010
6,生日快乐！！\n这是给你的礼物！\n我推荐的作品整套185本！\n……你拿得回去吗？,0,0.0,0.0,2,2.8,0,0,1,0,2,101301,0,0,1013011
6,生日快乐！\n这副眼镜送你！\n戴上看看！嗯！\n完美！很适合你哦！,0,0.0,0.0,2,0.0,0,0,1,0,1,101331,0,0,1013012
1,唔哦哦！　全身充满力量！\n这就是你和我的最强绝招……\n二合一魔法少女的\n最强合体攻击！,0,0.0,0.0,1,0.0,0,0,1,0,1,101361,0,0,1013013
2,这是……你的力量在\n流向我？\n诶嘿嘿，现在的我是最强的！\n感觉自己无所不能！,0,0.0,0.0,1,0.0,0,0,1,0,1,101361,0,0,1013014
3,我！　我们！\n是最可爱最强的\n魔法少女！\n上吧，搭档！,0,0.0,0.0,1,0.0,0,0,1,0,1,101361,0,0,1013015
4,就是现在！　小七七香的\n真正力量解放了！\n说笑的啦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101361,0,0,1013016
5,哼哼哼，你和我的情谊\n就是最强的魔法！\n啊，你这么一脸认真地点头，\n我都有点不好有意思了……,0,0.0,0.0,1,0.0,0,0,1,0,1,101361,0,0,1013017
1,我喜欢的推理小说要出新作了。\n你要不要也读读？\n我可以借你全套哦！,0,0.0,0.0,1,0.0,0,0,1,0,1,101401,0,0,1014001
2,偶尔也放下侦探和助手的工作，\n出去走走，休息一下怎么样？\n大脑也是需要歇一歇的嘛♪,0,0.0,0.0,1,5.4,0,0,2,0,1,101401,0,0,1014002
3,这份工作时常昼夜颠倒，\n而且总要东奔西跑，还需要毅力，\n虽然辛苦，你却做得很不错啊。\n帮大忙了。,0,0.0,0.0,1,6.2,0,0,1,0,4,101401,0,0,1014003
4,只要和助手你在一起，\n不管是多么困难的案件\n都准能一下子解决。,0,0.0,0.0,1,4.8,0,0,2,0,5,101401,0,0,1014004
5,虽然在此之前我都是\n一个人侦查案件，\n但是我不想回到从前了……\n因为我遇见了你嘛。,0,0.0,0.0,1,6.5,0,0,5,0,1,101401,0,0,1014005
1,看招！\n呵呵，不要小看【自卫团】\n引以为傲的\n名侦探之力哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101431,0,0,1014006
2,以风卷残云之速找出真相，\n以迅雷不及掩耳之势抓住犯人！\n一切都交给\n名侦探·香澄吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101431,0,0,1014007
3,虽然我并不喜欢粗鲁行事……\n但如果是为了解决事件，\n我也不打算\n老老实实待着哦！,0,0.0,0.0,1,0.0,0,0,1,0,1,101431,0,0,1014008
4,虽然我们是侦探和助手的关系，\n但是现在就算撇开这一层关系，\n我也认为你是我重要的搭档哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101431,0,0,1014009
5,正因为有你在身边\n为我提供确切的支援，\n我才能充分地发挥力量。\n我们俩就是名侦探和名助手，对吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101431,0,0,1014010
6,你说今天是你的生日？\n生日快乐！\n那我们赶快完成搜查，\n来庆祝一番吧！,0,0.0,0.0,2,6.7,0,0,5,0,1,101401,0,0,1014011
6,作为生日的余兴节目，\n今天就让助手扮演一下侦探吧。\n老师，今天我们要挑战什么样的谜题呢？\n呵呵♪,0,0.0,0.0,2,0.0,0,0,1,0,1,101431,0,0,1014012
1,手中紧握的真实的光芒，\n正是我长久以来所追寻的东西。\n下一次，我会让你看到我的笑容，\n小雾……另一个重要的我,0,0.0,0.0,1,0.0,0,0,1,0,1,101461,0,0,1014013
2,成为能给迷茫的人带去救赎之光的\n聪明又帅气的名侦探吗？\n我想一直做那样的人。\n这是我对“自己”的承诺,0,0.0,0.0,1,0.0,0,0,1,0,1,101461,0,0,1014014
3,无论是作为名侦探的我，\n还是脆弱无力的我，\n那都是真实的我。我会让你\n看到我的全部，仅限于你哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101461,0,0,1014015
4,“超喜欢你的，前辈♪”\n哇，不对！刚才那不是我，\n是小雾说的！\n小雾真是太直言不讳了！,0,0.0,0.0,1,0.0,0,0,1,0,1,101461,0,0,1014016
5,我说，助手。我觉得\n我们已经成了侦探\n和助手的完美组合了。\n所以……下次除了工作，也……,0,0.0,0.0,1,0.0,0,0,1,0,1,101461,0,0,1014017
1,哎呀呀，你是来见老师的吗？\n呵呵呵，好高兴啊,0,0.0,0.0,1,3.0,0,0,2,0,1,101501,0,0,1015001
2,今天要读什么书呢……\n你喜欢哪本？,0,0.0,0.0,1,3.0,0,0,2,0,1,101501,0,0,1015002
3,唔呵呵♪\n你可以把老师当成\n自己的妈妈哦,0,0.0,0.0,1,1.0,0,0,5,0,2,101501,0,0,1015003
4,好孩子~好孩子♪\n老师会一直\n陪在你身边的哦,0,0.0,0.0,1,0.0,0,0,2,0,2,101501,0,0,1015004
5,老师永远都是\n站在你这边的\n尽管对我撒娇吧,0,0.0,0.0,1,4.0,0,0,5,0,1,101501,0,0,1015005
1,如果有什么难过的事\n不要客气，要和老师说哦？\n无论发生了什么，我都会\n成为你的助力的,0,0.0,0.0,1,0.0,0,0,1,0,1,101531,0,0,1015006
2,一直以来辛苦你啦♪\n你的努力\n老师都有好好看在眼里哦\n好孩子~好孩子,0,0.0,0.0,1,0.0,0,0,1,0,1,101531,0,0,1015007
3,哎呀呀，受伤了吗？\n来这边给我看看？\n老师帮你治疗哦~\n好了，痛痛飞走~,0,0.0,0.0,1,0.0,0,0,1,0,1,101531,0,0,1015008
4,今天，我是只属于你的\n美里老师哦~\n要对其他孩子保密哦？\n不然他们会吃醋的呢♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101531,0,0,1015009
5,要是觉得和我在一起\n会感到安心，那我就很开心啦\n和你在一起，\n我也会觉得心里十分温暖,0,0.0,0.0,1,0.0,0,0,1,0,1,101531,0,0,1015010
6,今天是一年一度的特别日子\n能够为你庆祝生日\n老师真的好高兴啊\n生日快乐♪,0,0.0,0.0,2,10.4,0,0,2,0,5,101501,0,0,1015011
6,生日快乐！\n今天你是主角，\n无论你说什么，我都会听的哦~\n尽情撒娇也没问题哦,0,0.0,0.0,2,0.0,0,0,1,0,1,101531,0,0,1015012
1,我来治愈你♪\n把身心都交给老师吧，\n什么都不用想，\n专心地感受我的温暖就好。,0,0.0,0.0,1,0.0,0,0,1,0,1,101561,0,0,1015013
2,有一股温暖的力量\n从体内涌出来。\n我也还能继续成长呢。\n和你一起……哦呵呵♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101561,0,0,1015014
3,是不是不要再把你当小孩子比较好呢……\n诶？你说不介意？\n哎呀，真是个爱撒娇的孩子♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101561,0,0,1015015
4,有什么想让老师做的事吗？\n哎呀……这种事吗？\n哦呵呵，好啊，非常欢迎。\n毕竟这是你的请求呢♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101561,0,0,1015016
5,老师的职责就是守护你，\n你要是愿意，\n就让老师一直陪在你身边吧。\n我想看着你成长。,0,0.0,0.0,1,0.0,0,0,1,0,1,101561,0,0,1015017
1,哟，秀才！\n我想拜托你再帮我计算\n可以吗？,0,0.0,0.0,1,2.0,0,0,1,0,2,101601,0,0,1016001
2,我说啊，秀才你\n九九乘法表记到哪一行？\n不是吧？真的假的？真是天才！,0,0.0,0.0,1,5.0,0,0,6,0,1,101601,0,0,1016002
3,我今天要在\n待会儿的活动上担任模特~\n有兴趣的话就来看吧！,0,0.0,0.0,1,4.5,0,0,1,0,2,101601,0,0,1016003
4,和秀才说话，就会觉得\n心里暖呼呼的~\n诶？我没说谎，真的真的！\n是真话！,0,0.0,0.0,1,7.0,0,0,2,0,5,101601,0,0,1016004
5,哟，秀才！\n一起吃饭吧！\n我来告诉你\n最近发现的好吃的餐馆吧~,0,0.0,0.0,1,4.0,0,0,1,0,2,101601,0,0,1016005
1,我要用爱之箭\n把各位粉丝们\n迷得神魂颠倒~\n当然，秀才也是♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101631,0,0,1016006
2,我想了下次拍摄用的新姿势~\n这样如何？\n又强又可爱，不错吧？,0,0.0,0.0,1,0.0,0,0,1,0,1,101631,0,0,1016007
3,哇啊，大海好美啊！\n我看过很多次海了\n不过这应该是最美的一次！\n是因为一起看海的人吗？,0,0.0,0.0,1,0.0,0,0,1,0,1,101631,0,0,1016008
4,模特同行们以为秀才是我的男朋友\n超有趣！不过，我也有点……\n不……没什么！,0,0.0,0.0,1,0.0,0,0,1,0,1,101631,0,0,1016009
5,不用因为我是模特\n就对我特殊对待！\n在我看来，秀才你才更厉害呢！,0,0.0,0.0,1,0.0,0,0,1,0,1,101631,0,0,1016010
6,Happy birthday！\n我来给你庆祝☆\n嗯~一起庆祝生日\n有点像情侣呢？,0,0.0,0.0,2,4.0,0,0,1,0,2,101601,0,0,1016011
6,今天是秀才的生日对吧！\n和学院里的所有人一起开派对吧？\n啊，不过，只有两个人的生日派对\n说不定也挺开心的♪,0,0.0,0.0,2,0.0,0,0,1,0,1,101631,0,0,1016012
1,人家觉得开心的事情\n希望大家也能够\n感到开心！\n当然，秀才也是哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101661,0,0,1016013
2,在走秀台上，人家一定\n会找到秀才的！\n所以，秀才你也要\n好好看着人家哦？　一定哦，约定好了♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101661,0,0,1016014
3,我会让你永远都为\n人家着迷的！\n秀才的视线一定不要从\n人家身上移开哦，拜托了♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101661,0,0,1016015
4,光是秀才\n为人家加油，人家就感觉\n非常开心哦？\n人生最重要的就是要开开心心的嘛！,0,0.0,0.0,1,0.0,0,0,1,0,1,101661,0,0,1016016
5,砰♪\n怎么样？　人家的走秀！\n超可爱的对吧？　啊，秀才你的\n脸变红了，好好笑♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101661,0,0,1016017
1,你好吗！\n活力十足地打招呼\n心情就会很舒畅！,0,0.0,0.0,1,1.5,0,0,2,0,1,101701,0,0,1017001
2,不要着急，慢慢来~\n心急吃不了热豆腐嘛~,0,0.0,0.0,1,3.0,0,0,2,0,1,101701,0,0,1017002
3,苦瓜，猪排骨肉……\n还有沙翁！\n真怀念故乡的食物啊~,0,0.0,0.0,1,4.0,0,0,2,0,5,101701,0,0,1017003
4,和你在一起，\n什么样的冒险都不在话下！,0,0.0,0.0,1,0.0,0,0,2,0,1,101701,0,0,1017004
5,希望有一天能让你看看我的故乡~\n蔚蓝的大海和白色的沙滩！\n你看了一定会感动的！,0,0.0,0.0,1,4.0,0,0,2,0,5,101701,0,0,1017005
1,你好吗！\n今天好像也会很开心~\n好兴奋，\n忍不住要跳起舞来了♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101731,0,0,1017006
2,有好多朋友，\n每天都很开心~\n开心过头了，\n不由得跳起舞来了~,0,0.0,0.0,1,0.0,0,0,1,0,1,101731,0,0,1017007
3,一起去海边吧！\n在水里\n很舒服喔~,0,0.0,0.0,1,0.0,0,0,1,0,1,101731,0,0,1017008
4,游泳很舒服的！\n你也一起来吧！\n我会拉着你的手\n不会让你摔倒的,0,0.0,0.0,1,0.0,0,0,1,0,1,101731,0,0,1017009
5,大家一起跳舞真开心！\n来，\n你也一起跳吧！,0,0.0,0.0,1,0.0,0,0,1,0,1,101731,0,0,1017010
6,噢噢！\n今天是你的生日吗？\n既然是这样\n我就要尽全力给你庆祝了！,0,0.0,0.0,2,4.2,0,0,2,0,1,101701,0,0,1017011
6,生日快乐！\n作为祝福，我来为你\n献上24小时不间断的\n祝福之舞吧！,0,0.0,0.0,2,0.0,0,0,1,0,1,101731,0,0,1017012
1,你快看～\n在和月光一起在夜晚跳舞哦！\n闪闪发光，很漂亮吧？\n啊哈，你看太久了啦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101761,0,0,1017013
2,一切都会好起来的！\n来，说说看？\n嗯嗯，不错♪\n随时都可以来我的故乡小住哦♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101761,0,0,1017014
3,只要和你在一起，我心跳的\n节奏就会加快♪\n这是为什么呢？\n你觉得是什么原因？,0,0.0,0.0,1,0.0,0,0,1,0,1,101761,0,0,1017015
4,每当在海边跳舞，\n我就会想起我的故乡～\n希望有一天能\n带你去那片海边♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101761,0,0,1017016
5,把手伸出来好吗？\n好，抓住了♪\n你已经无路可逃了哦？\n让我们一直跳舞到天亮吧♪,0,0.0,0.0,1,0.0,0,0,1,0,1,101761,0,0,1017017
1,虽然我看着这样，但好歹也是新任教师哦。\n要是语文有什么不懂的\n地方就来问我哦。\n老师我会教·你·的♪,0,0.0,0.0,1,9.0,0,0,2,0,1,101801,0,0,1018001
2,虽然我负责教语文。\n不过少女漫画和恋爱小说\n我懂得更多。\n要是有这些科目就好了～,0,0.0,0.0,1,7.5,0,0,5,0,1,101801,0,0,1018002
3,魔族的女子学校时代……\n有很多开心的回忆。\n你也在这个学院里\n度过美好的时光吧！,0,0.0,0.0,1,5.5,0,0,2,0,1,101801,0,0,1018003
4,作业很棘手吗？\n老师会仔细教导你的♪\n首先……这篇文章的意思是……\n诶？贴得太紧了？,0,0.0,0.0,1,10.0,0,0,6,0,1,101801,0,0,1018004
5,我们走在一起，经常会被\n误认为是情侣呢。\n我们看起来像恋人吗？\n我倒是不反感……,0,0.0,0.0,1,8.0,0,0,5,0,1,101801,0,0,1018005
1,摔、摔倒了～\n身为老师，我应该更加稳重才行。\n我还差得远呢……,0,0.0,0.0,1,0.0,0,0,1,0,1,101831,0,0,1018006
2,我可不是天然呆喔？\n只是偶～尔会大意而已……\n真的哦？,0,0.0,0.0,1,0.0,0,0,1,0,1,101831,0,0,1018007
3,我被魔物袭击了，\n可它一看到我的脸，\n就满脸通红地倒下了……\n为什么会这样呢？,0,0.0,0.0,1,0.0,0,0,1,0,1,101831,0,0,1018008
4,我说，要是我又摔倒了，\n你会帮我吗？\n诶嘿嘿，我现在很习惯依赖你了。\n明明我才是老师。,0,0.0,0.0,1,0.0,0,0,1,0,1,101831,0,0,1018009
5,第一个男朋友会是什么样的人呢？\n希望能像你一样温柔，\n即使我摔倒也不会嘲笑我，\n还会扶我起来……,0,0.0,0.0,1,0.0,0,0,1,0,1,101831,0,0,1018010
6,生日快乐♪\n比昨天长大一岁了呢。\n作为庆祝，让老师\n好好摸摸你的头♪,0,0.0,0.0,2,6.2,0,0,2,0,1,101801,0,0,1018011
