voice_id,face_id,time,beloved_step,description,unit_id,trigger,insert_word_type,id
102,1,0,8,如果是你的话\n宫子愿意把布丁分给你～,100702,2,0,288
1,1,1,1,呜～好困……\n要睡第二次回笼觉了……,100702,2,0,289
2,1,2,1,我～好～恨～呀～\n天还没黑的时候\n就没法吓唬你了～,100702,2,0,290
3,1,3,1,咻～呼噜呼噜☆\n趁着一片漆黑的时候\n尽情地恶作剧一下♪,100702,2,0,291
1,1,0,1,因为会穿过身体\n所以用不好呢～,100702,3,0,292
2,1,0,1,心情好平静～\n现在吃布丁的话\n肯定会比平时都好吃♪,100702,3,0,293
3,1,0,1,唔……虽然你很可爱\n但是布丁\n不能分给你哦～,100702,3,0,294
4,1,0,1,哈～心情不错……\n感觉要升天了……,100702,3,0,295
5,1,0,1,莫、莫非\n宫子要在这里\n被火葬吗？,100702,3,0,296
6,1,0,1,幽灵不需要体力\n也不需要力气！,100702,3,0,297
7,1,0,1,真好吃～\n如果是布丁口味\n会更好吃的～,100702,3,0,298
8,1,0,1,如果有布丁的写真集\n就好了～,100702,3,0,299
1,1,0,1,如果太阳毁灭\n就用我的美丽\n来照耀大地！,100801,1,0,301
2,1,0,1,唔～这个房间里\n有必要装饰上我的\n肖像画和雕像呢,100801,1,0,302
3,1,0,1,美的女神和爱的女神\n在创造我时，想必是\n拿出了真正的实力吧♪,100801,1,0,303
4,1,0,1,随着我的诞生\n所有的美丽事物\n都成了过去的历史！,100801,1,0,304
5,1,0,1,哇，我比昨天更可爱了。\n明天又会怎么样呢？,100801,1,0,305
101,1,0,4,只要有我在\n就已经是\n对那个人最好的招待了,100801,1,0,306
102,1,0,8,我的可爱，\n呵呵……\n是为那个人而存在的,100801,1,0,307
1,1,0,1,你说，我可爱吗？\n嘿嘿，其实我知道的☆,100801,2,0,308
2,1,0,1,你叫我？\n想和可爱的我说话\n这种心情我能理解哦,100801,2,0,309
3,1,0,1,呵呵，抚摸我的话\n说不定你也会变美哦？,100801,2,0,310
4,1,0,1,今天的我怎么样？\n美丽？还是可爱？\n是哪一种？,100801,2,0,311
101,1,0,4,那个人现在\n是不是也在想着\n可爱的我呢……,100801,2,0,312
102,1,0,8,好美……\n映照在你眼中的我，\n显得更美了,100801,2,0,313
1,1,1,1,美丽的我\n即将开始\n美好的一天哦！,100801,2,0,314
2,1,2,1,好，午后也要保持\n可爱、美丽、\n华丽和优雅♪,100801,2,0,315
3,1,3,1,在放了很多玫瑰花瓣的\n浴池中泡澡后\n就睡觉吧♪,100801,2,0,316
1,1,0,1,镜子啊镜子。\n和这世界上\n最可爱的我般配的人是谁？,100801,3,0,317
2,1,0,1,我坐过的沙发升级成了\n“美丽的沙发”！,100801,3,0,318
3,1,0,1,哇，好可爱！\n虽然比不上我啦！,100801,3,0,319
4,1,0,1,被香气包裹的我\n仿佛身披无形纱衣……\n好美，太美了！,100801,3,0,320
5,1,0,1,随意触碰的话会被烫伤……\n火焰和我很相似呢,100801,3,0,321
6,1,0,1,明明不擅长运动\n我运动的身姿\n却是如此可爱……\n真是罪恶♪,100801,3,0,322
7,1,0,1,在我进食的时候，\n连食物都变得\n可爱了呢……,100801,3,0,323
8,1,0,1,在我触摸它的瞬间，\n这本书便拥有了美感,100801,3,0,324
1,1,0,1,我的美丽\n是为大家而存在的！,100802,1,0,326
2,1,0,1,唔～这个房间里\n有必要装饰上我的\n肖像画和雕像呢,100802,1,0,327
3,1,0,1,如果我变得更美\n整个大陆就要\n围绕着我爆发战争了！,100802,1,0,328
4,1,0,1,随着我的诞生\n所有的美丽事物\n都成了过去的历史！,100802,1,0,329
5,1,0,1,关于我的可爱\n大家不一起探讨下吗？,100802,1,0,330
101,1,0,8,只要有我在\n就已经是\n对那个人最好的招待了,100802,1,0,331
102,1,0,8,那个人现在\n是不是也在想着\n可爱的我呢……,100802,1,0,332
1,1,0,1,美的女神和爱的女神\n在创造我时，想必是\n拿出了真正的实力吧♪,100802,2,0,333
2,1,0,1,嫉妒我的美丽也没有意义\n我的美可是不同次元的,100802,2,0,334
3,1,0,1,要用我的化妆品吗？\n一起变可爱吧,100802,2,0,335
4,1,0,1,只要有我在\n这房间就是美的神殿♪\n是兰德索尔的\n新观光胜地！,100802,2,0,336
101,1,0,8,你叫我？\n想和可爱的我说话\n这种心情我能理解哦,100802,2,0,337
102,1,0,8,好美……\n映照在你眼中的我，\n显得更美了,100802,2,0,338
1,1,1,1,随着朝阳的升起\n我的美丽也照亮了四周,100802,2,0,339
2,1,2,1,为了维持我的美丽\n必须吃午饭才行,100802,2,0,340
3,1,3,1,在放了很多玫瑰花瓣的\n浴池中泡澡后\n就睡觉吧♪,100802,2,0,341
1,1,0,1,镜子啊镜子。\n和这世界上\n最可爱的我般配的人是谁？,100802,3,0,342
2,1,0,1,我坐过的沙发升级成了\n“美丽的沙发”！,100802,3,0,343
3,1,0,1,对于可爱的事物\n就要称赞其可爱\n我很可爱吧！,100802,3,0,344
4,1,0,1,被香气包裹的我\n仿佛身披无形纱衣……\n好美，太美了！,100802,3,0,345
5,1,0,1,寒冷可是美容的大敌哦！\n所以，这里是我的地盘！,100802,3,0,346
6,1,0,1,明明不擅长运动\n我运动的身姿\n却是如此可爱……\n真是罪恶♪,100802,3,0,347
7,1,0,1,在我进食的时候，\n连食物都变得\n可爱了呢……,100802,3,0,348
8,1,0,1,在我触摸它的瞬间，\n这本书便拥有了美感,100802,3,0,349
1,1,0,1,“第10部20章\n终焉战争，开幕”\n这样就可以了！,100901,1,0,351
2,1,0,1,下次，向吉格鲁特\n传授一项我的魔法吧,100901,1,0,352
3,1,0,1,风吹不到这里……\n好想让空气流通一下啊！,100901,1,0,353
4,1,0,1,对了，上次向七七香借的书\n我必须还给她……,100901,1,0,354
5,1,0,1,首先，取下绷带\n从手中放出龙形的火焰……,100901,1,0,355
101,1,0,4,吉格鲁特……\n现在在哪里\n在做什么呢……,100901,1,0,356
102,1,0,8,最近，他的身姿\n看起来好耀眼……\n这是为什么？,100901,1,0,357
1,1,0,1,你知道字典在哪里吗？\n别问我为什么找它,100901,2,0,358
2,1,0,1,对了！\n给你的技能\n也起个名字吧！,100901,2,0,359
3,1,0,1,触碰我也不会\n被夺取力量的\n就只有你了哦？,100901,2,0,360
4,1,0,1,什么事？\n你该不会是\n被我的眼眸魅惑了吧？,100901,2,0,361
101,1,0,4,有你在身边\n我就觉得很安心……\n真不可思议,100901,2,0,362
102,1,0,8,别、别突然出现在\n我面前啊！\n我会心跳加速的啊！,100901,2,0,363
1,1,1,1,“觉醒”了吗……\n出发吧，\n去惩治邪恶！,100901,2,0,364
2,1,2,1,白天时“那些家伙”\n不会来袭击……\n可以暂时休息下,100901,2,0,365
3,1,3,1,怎么了？\n夜晚才刚开始……呼啊……\n我、我才没有犯困！,100901,2,0,366
1,1,0,1,好像缺了点什么……\n做个暗黑骑士的纹章吧,100901,3,0,367
2,1,0,1,唔！\n想引诱我前往梦乡吗！,100901,3,0,368
3,1,0,1,我怎么可能\n被这种东西收买！\n怎么可能！,100901,3,0,369
4,1,0,1,只要用上这个\n似乎就会更有那种气氛,100901,3,0,370
5,1,0,1,这就是我们\n所追求的安宁吗……\n挺不错的……,100901,3,0,371
6,1,0,1,和前世的激斗比起来\n这点程度算不上什么！,100901,3,0,372
7,1,0,1,我最近资金短缺……\n真是太感谢了……,100901,3,0,373
8,1,0,1,没想到这里也\n沉睡着前世的记忆……,100901,3,0,374
1,1,0,1,“第13部1章\n闪光的吉格鲁特”\n终于登场了啊,100902,1,0,376
2,1,0,1,为什么……为什么\n又轻易变回了\n资金短缺状态！？,100902,1,0,377
3,1,0,1,转生者这个设定\n果然好帅……\n我真是天才！,100902,1,0,378
4,1,0,1,对了，上次向七七香借的书\n我必须还给她……,100902,1,0,379
5,1,0,1,必须蓄积好今天份的魔力……\n否则又会用尽的……,100902,1,0,380
101,1,0,1,最近只要他在附近，我的心跳\n就会加快，这是为什么？,100902,1,0,381
102,1,0,8,吉、吉格鲁特！\n不行……即使是妄想\n我也说不好……,100902,1,0,382
1,1,0,8,怎么了？\n你带新的赏金任务\n来了吗？,100902,2,0,383
2,1,0,1,自报家门和摆姿势\n是一种通过魄力\n来压制对手的技术,100902,2,0,384
3,1,0,1,听好，在我进行魔法咏唱时\n绝对不可以\n跟我说话哦？,100902,2,0,385
4,1,0,1,哦哦，我现在\n正好在制作\n你专用的设定集哦！,100902,2,0,386
101,1,0,1,有你在身边\n我就觉得很安心……\n真不可思议,100902,2,0,387
102,1,0,8,别、别突然出现在\n我面前啊！\n我会心跳加速的啊！,100902,2,0,388
1,1,1,8,可能因为熬夜的关系\n我还是好困……不！\n这肯定是组织的陷阱！,100902,2,0,389
2,1,2,1,在和平时期\n必须尽可能\n多积攒一些魔力……,100902,2,0,390
3,1,3,1,感觉一到夜间\n力量就会增长\n你不会吗？,100902,2,0,391
1,1,0,1,好像缺了点什么……\n做个暗黑骑士的纹章吧,100902,3,0,392
2,1,0,1,可、可恶\n睡神……\n我不会输给你的……,100902,3,0,393
3,1,0,1,呵呵呵……\n我就允许你当特别团员吧,100902,3,0,394
4,1,0,1,只要用上这个\n似乎就会更有那种气氛,100902,3,0,395
5,1,0,1,这就是我们\n所追求的的安宁吗……\n挺不错的……,100902,3,0,396
6,1,0,1,为接下来的战斗做准备\n除了魔力\n也要锻炼体力！,100902,3,0,397
7,1,0,1,食物是体力的源头\n可以转换为魔力！,100902,3,0,398
8,1,0,1,嘻嘻嘻……\n只要学会这个\n就能变得更强！,100902,3,0,399
1,1,0,1,王子先生真的是个\n英俊的人\n很有王子范呢,101001,1,0,401
2,1,0,1,这本绘本里的王子先生\n就像你一样\n真好啊♪,101001,1,0,402
3,1,0,1,如果我弄丢了玻璃鞋\n王子先生会帮我找到它吗,101001,1,0,403
4,1,0,1,真想看看担任真步真步王国\n下一任国王的王子先生\n是什么样子～,101001,1,0,404
5,1,0,1,为了王子先生\n让我来纺纱织布吧,101001,1,0,405
101,1,0,4,真步公主和王子先生，\n是比绘本世界中\n更幸福的情侣,101001,1,0,406
102,1,0,8,和王子先生在一起时\n人家的心跳会变得好快,101001,1,0,407
1,1,0,1,我们站在一起\n不觉得很像\n女儿节的人偶吗？,101001,2,0,408
2,1,0,1,如果把王子先生带回国\n想必大家都会\n非常欢迎你吧,101001,2,0,409
3,1,0,1,王子先生，\n就像是从绘本里\n走出来的人呢～,101001,2,0,410
4,1,0,1,人家的说话方式\n很悠闲吗？,101001,2,0,411
101,1,0,4,真步公主的手有些冰凉\n王子先生能帮忙暖暖么？,101001,2,0,412
102,1,0,8,如果人家中了\n邪恶的魔法，\n王子先生会亲吻人家吗？,101001,2,0,413
1,1,1,1,早晨的小鸟\n因为肚子饿了\n经常到处飞呢,101001,2,0,414
2,1,2,1,虽说茶点吃大福不错\n但曲奇饼干也很好呢,101001,2,0,415
3,1,3,1,虽然我平时就挺迷糊的……\n不过真的到\n犯困的时间了,101001,2,0,416
1,1,0,1,如果要去见王子先生\n人家必须先化个妆,101001,3,0,417
2,1,0,1,真是把漂亮的\n好椅子呢\n感觉软乎乎的,101001,3,0,418
3,1,0,1,好多可爱的东西\n房间里就像\n真步真步王国一样,101001,3,0,419
4,1,0,1,心情好舒畅\n宛如身处于花田中呢,101001,3,0,420
5,1,0,1,好暖和。\n连心头也变得暖暖的,101001,3,0,421
6,1,0,1,呼、呼，公主平时\n不会剧烈运动呀～,101001,3,0,422
7,1,0,1,咀嚼咀嚼……虽然不能吃得很快，\n但是真好吃啊,101001,3,0,423
8,1,0,1,绘本、绘本～\n好幸福呀♪,101001,3,0,424
1,1,0,1,我要成为能\n令王子先生感到自豪的公主~,101002,1,0,426
2,1,0,1,好想要南瓜马车和\n玻璃鞋呀……,101002,1,0,427
3,1,0,1,如果我弄丢了玻璃鞋\n王子先生会帮我找到它吗,101002,1,0,428
4,1,0,1,真想看看担任真步真步王国\n下一任国王的王子先生\n是什么样子～,101002,1,0,429
5,1,0,1,这本绘本\n真的很有意思呢\n人家来读给王子先生听吧,101002,1,0,430
101,1,0,8,真步公主和王子先生，\n会是比绘本世界中\n更幸福的情侣,101002,1,0,431
102,1,0,8,和王子先生在一起时\n人家的心跳会变得好快,101002,1,0,432
1,1,0,1,人家偶尔也想\n了解一下\n王子先生喜欢的绘本啊～,101002,2,0,433
2,1,0,1,如果把王子先生带回国\n想必大家都会\n非常欢迎你吧,101002,2,0,434
3,1,0,1,过段时间，\n王子先生也会带人家\n去你的国家吗？,101002,2,0,435
4,1,0,1,阅读绘本也很开心……,101002,2,0,436
101,1,0,8,如果人家中了\n邪恶的魔法，\n王子先生会亲吻人家吗？,101002,2,0,437
102,1,0,8,我们站在一起\n不觉得很像\n女儿节的人偶吗？,101002,2,0,438
1,1,1,1,早晨的小鸟\n因为肚子饿了\n经常到处飞呢,101002,2,0,439
2,1,2,1,要是在真步真步王国\n这时间大家\n都在午睡了,101002,2,0,440
3,1,3,1,也有晚上才飞出来歌唱\n的鸟儿呢。\n它们白天是在睡觉吗？,101002,2,0,441
1,1,0,1,如果要去见王子先生\n人家必须先化个妆,101002,3,0,442
2,1,0,1,没关系的\n王子先生也可以\n一起放松哦？,101002,3,0,443
3,1,0,1,好可爱的孩子\n你愿意做人家的朋友吗？,101002,3,0,444
4,1,0,1,据说这是治愈道具\n真不错啊,101002,3,0,445
5,1,0,1,真想在人家的城堡里\n也装饰上这个。回去后\n就赶快准备吧,101002,3,0,446
6,1,0,1,能在房间内运动\n也蛮有趣的呢,101002,3,0,447
7,1,0,1,真好吃～\n这是在真步真步王国\n品尝不到的味道,101002,3,0,448
8,1,0,1,若不多学点知识\n连魔法也会用不了的,101002,3,0,449
1,1,0,1,1、2、3、4……\n咦？刚才织到第几行了？,101101,1,0,451
2,1,0,1,点心有草莓蛋糕\n和巧克力蛋糕……\n两种都吃吧！,101101,1,0,452
3,1,0,1,不、不好！\n把缝衣针弄掉了,101101,1,0,453
4,1,0,1,用可丽饼\n把蛋糕裹起来……\n感觉是会大热的商品！,101101,1,0,454
5,1,0,1,没有\n“如何！和妹妹同居”\n这种流行语吗？,101101,1,0,455
101,1,0,4,要不要给哥哥\n做套衣服呢？,101101,1,0,456
102,1,0,8,这里就是哥哥的房间……\n好紧张～,101101,1,0,457
1,1,0,1,我说哥哥~\n要不要一起去吃甜点？,101101,2,0,458
2,1,0,1,沾上奶油了！？\n搞不好是\n刚才吃的蛋糕！,101101,2,0,459
3,1,0,1,你来辅导我学习吗？\n好棒♪,101101,2,0,460
4,1,0,1,衣服破口了哦？\n我帮你补补！,101101,2,0,461
101,1,0,4,想让我做新娘的话\n可要早点预约哦♪,101101,2,0,462
102,1,0,8,哥哥，哥哥！\n嘿嘿\n我只是想喊一下而已♪,101101,2,0,463
1,1,1,1,今天一天也要\n努力学习！\n还是稍微玩一会吧,101101,2,0,464
2,1,2,1,午休时想要吃甜食～,101101,2,0,465
3,1,3,1,好困啊～\n但必须再多学一会儿……,101101,2,0,466
1,1,0,1,这件衣服好可爱♪\n下次试着做做看！,101101,3,0,467
2,1,0,1,要是学累了\n就休息一下吧～,101101,3,0,468
3,1,0,1,好可爱♪\n我来帮你做衣服吧？,101101,3,0,469
4,1,0,1,好放松～\n就好像哥哥在身边一样！,101101,3,0,470
5,1,0,1,放松过后，\n就继续学习吧！,101101,3,0,471
6,1,0,1,运动一下\n学习也会更有效率！,101101,3,0,472
7,1,0,1,好好吃！\n也分一点给哥哥吧！,101101,3,0,473
8,1,0,1,有没有哪里写着\n能恢复哥哥记忆\n的方法呢？,101101,3,0,474
1,1,0,1,蛋糕吃太多了\n肚子不舒服……\n真是因果报应啊……,101102,1,0,476
2,1,0,1,1、2、3、4……\n咦？刚才织到第几行了？,101102,1,0,477
3,1,0,1,不、不好！\n把缝衣针弄掉了,101102,1,0,478
4,1,0,1,笑的时候就穿衣服！,101102,1,0,479
5,1,0,1,没有\n“如何！和妹妹同居”\n这种流行语吗？,101102,1,0,480
101,1,0,8,要不要给哥哥\n做套衣服呢？,101102,1,0,481
102,1,0,8,等到哥哥回来\n要玩什么好呢？,101102,1,0,482
1,1,0,1,你来辅导我学习吗？\n好棒♪,101102,2,0,483
2,1,0,1,沾上奶油了！？\n搞不好是\n刚才吃的蛋糕！,101102,2,0,484
3,1,0,1,哥哥！\n差不多该吃点心了吧？,101102,2,0,485
4,1,0,1,明天再学习吧……,101102,2,0,486
101,1,0,8,我虽然是妹妹\n但也是成熟的淑女哦！,101102,2,0,487
102,1,0,8,你、你这样摸我的头\n我会害羞啊～,101102,2,0,488
1,1,1,1,今天一天也要\n努力学习！\n还是稍微玩一会吧,101102,2,0,489
2,1,2,1,午休时想要吃甜食～,101102,2,0,490
3,1,3,1,哥哥在晚上\n很有精神呢\n而我就会困……,101102,2,0,491
1,1,0,1,改变服装和发型\n心境也会随之改变呢,101102,3,0,492
2,1,0,1,如果在这里睡着了\n考试复习就……\n呼——,101102,3,0,493
3,1,0,1,好可爱♪\n我来帮你做衣服吧？,101102,3,0,494
4,1,0,1,现在不管什么样的考试\n我觉得都能通过！,101102,3,0,495
5,1,0,1,放松过之后，\n就继续学习吧！,101102,3,0,496
6,1,0,1,为了保护哥哥\n我必须每天锻炼！,101102,3,0,497
7,1,0,1,好好吃！\n也分一点给哥哥吧！,101102,3,0,498
8,1,0,1,这本书上的衣服好可爱♪\n我能做得出来吗？,101102,3,0,499
1,1,0,1,唔～现在我感觉\n不管在哪里都能睡着……,101201,1,0,501
2,1,0,1,我睡得太多了\n开始分不清\n梦境和现实了～,101201,1,0,502
3,1,0,1,哈！？\n我、我没睡着哦？\n是真的哦,101201,1,0,503
4,1,0,1,我要睡得饱饱的\n给身体充满电☆,101201,1,0,504
5,1,0,1,如果我有超能力的事\n暴露了………好怕好怕,101201,1,0,505
101,1,0,4,如果我可以用心灵感应\n偷窥一下你的心\n……开玩笑啦！,101201,1,0,506
102,1,0,8,想拿你当抱枕……\n开、开玩笑啦！,101201,1,0,507
1,1,0,1,唔～怎么了？\n要一起午睡吗？,101201,2,0,508
2,1,0,1,我忘了东西。\n不过算啦！\n诶，不行？,101201,2,0,509
3,1,0,1,哦，有事找我商量？\n什么事\n什么事？,101201,2,0,510
4,1,0,1,唔～搞不好你也有\n和别人变成好朋友的超能力！,101201,2,0,511
101,1,0,4,唔唔……如何？\n我已经通过心灵感应\n把我的心情传送给你了！,101201,2,0,512
102,1,0,8,哎？我和你的\n匹配度？唔唔……\n嗯，是满分哦☆,101201,2,0,513
1,1,1,1,又到这个时间了？\n必须回床上睡回笼觉了～,101201,2,0,514
2,1,2,1,据说适度的午睡\n有益于健康！\n8小时也算适度吧？,101201,2,0,515
3,1,3,1,不管午睡多久\n晚上都还是会困～,101201,2,0,516
1,1,0,1,嗯～头发又翘起来了……\n因为我总是在睡觉吗？,101201,3,0,517
2,1,0,1,休息一下，休息一下……\n索性多休息几下吧……,101201,3,0,518
3,1,0,1,这个……好可爱！\n好想寄给栞栞！,101201,3,0,519
4,1,0,1,唔……神清气爽！\n那就晚安啦～\n呼呼……,101201,3,0,520
