main_skill_lv_2,rarity,dodge,name,energy_recovery_rate,energy_reduce_rate,break_durability,main_skill_lv_4,physical_critical,main_skill_lv_10,main_skill_lv_1,life_steal,resist_status_id,ex_skill_lv_2,main_skill_lv_8,main_skill_lv_9,ex_skill_lv_5,magic_str,wave_energy_recovery,unit_id,atk,magic_critical,def,unique_equipment_flag_1,accuracy,union_burst_level,ex_skill_lv_4,main_skill_lv_6,wave_hp_recovery,main_skill_lv_3,enemy_id,main_skill_lv_7,level,ex_skill_lv_3,virtual_hp,physical_penetrate,magic_def,hp_recovery_rate,hp,promotion_level,main_skill_lv_5,magic_penetrate,ex_skill_lv_1,resist_variation_id
308,5,0,露娜的暗影,24,18,0,308,0,0,308,0,200000001,0,0,0,0,80138,0,611401,0,2128,389,1,42,308,0,0,0,308,810102505,0,308,0,0,0,512,60,10109517,32,308,0,0,0
308,6,3,克莉丝提娜的暗影,29,0,0,308,1873,0,308,0,200000001,0,0,0,0,0,0,607101,81793,0,671,1,44,308,0,0,0,308,810102601,0,308,0,0,0,482,30,12986492,32,308,0,0,0
3080,0,0,火蜥蜴,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,252500,40452,0,927,0,42,3080,0,0,0,3080,810102602,0,308,0,0,0,1391,0,15350009,1,3080,0,0,0
308,5,28,望（圣诞节）的暗影,20,4,0,308,652,0,308,0,200000001,0,0,0,0,0,0,611602,43438,0,2915,1,42,308,0,0,0,308,810102603,0,308,0,0,0,1987,115,12995596,32,308,0,0,0
308,5,40,可可萝（公主）的暗影,18,4,0,308,203,0,308,0,200000001,0,0,0,0,0,0,680501,52928,0,2088,1,42,308,0,0,0,308,810102604,0,308,0,0,0,2036,1440,12707885,32,308,0,0,0
3080,0,0,钻地鼠,0,0,0,3080,0,0,3080,0,200000001,0,0,0,0,0,0,257000,26493,0,464,0,42,3080,0,0,0,3080,810102605,0,308,0,0,0,696,0,15506957,1,3080,0,0,0
3090,0,0,兽人,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,252800,13159,0,1550,0,42,3090,0,0,0,3090,810102701,0,309,0,0,0,1395,0,15138380,1,3090,0,0,0
3090,0,0,持盾哥布林,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251200,14726,0,1550,0,42,3090,0,0,0,3090,810102702,0,309,0,0,0,1395,0,15065553,1,3090,0,0,0
3090,0,0,淘气豆狸,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,8760,0,250600,0,0,620,0,42,3090,0,0,0,3090,810102703,0,309,0,0,0,930,0,16679967,1,3090,0,0,0
309,6,26,纯的暗影,30,5,0,309,536,0,309,0,200000001,0,0,0,0,0,0,604701,33660,0,2709,1,42,309,0,0,0,309,810102704,0,309,0,0,0,3270,69,13343717,32,309,0,0,0
309,6,18,香织的暗影,49,15,0,309,2108,0,309,0,200000001,0,0,0,0,0,0,601701,80487,0,793,1,55,309,0,0,0,309,810102705,0,309,0,0,0,591,30,11376628,32,309,0,0,0
3090,0,0,暴君巨龟,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,251100,12593,0,1550,0,42,3090,0,0,0,3090,810102801,0,309,0,0,0,2325,0,14653785,1,3090,0,0,0
3090,0,0,蓝色魔像,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,250800,13017,0,620,0,42,3090,0,0,0,3090,810102802,0,309,0,0,0,3720,0,15988482,1,3090,0,0,0
309,5,13,美冬（工作服）的暗影,29,0,0,309,1287,0,309,0,200000001,0,0,0,0,0,0,616901,66015,0,1180,1,42,309,0,0,0,309,810102803,0,309,0,0,0,1021,35,11395389,32,309,0,0,0
3090,0,0,啫喱怪,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,46599,0,252600,0,0,930,0,42,3090,0,0,0,3090,810102804,0,309,0,0,0,1395,0,14254879,1,3090,0,0,0
309,6,3,茜里的暗影,29,21,0,309,0,0,309,0,200000001,0,0,0,0,69181,0,600601,0,613,1420,1,42,309,0,0,0,309,810102805,0,309,0,0,0,1653,153,12004806,32,309,0,0,0
3090,0,0,蓝色魔像,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,250800,13017,0,620,0,42,3090,0,0,0,3090,810102901,0,309,0,0,0,3720,0,16059460,1,3090,0,0,0
309,6,5,雪菲的暗影,31,0,0,309,2453,0,309,0,200000001,0,0,0,0,0,0,606401,88572,0,598,1,54,309,0,0,0,309,810102902,0,309,0,0,0,504,30,11768820,32,309,0,0,0
3090,0,0,啄啄鸟,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,253400,18967,0,775,0,42,3090,0,0,0,3090,810102903,0,309,0,0,0,1163,0,14506885,1,3090,0,0,0
309,5,4,莉莉（堕天使）的暗影,24,0,0,309,1495,0,309,0,200000001,0,0,0,0,0,0,625801,69606,0,491,0,44,309,0,0,0,309,810102904,0,309,0,0,0,434,30,11133551,32,309,0,0,0
3090,0,0,鬼灯草虫,0,0,0,3090,0,0,3090,0,200000001,0,0,0,0,0,0,258300,28091,0,620,0,42,3090,0,0,0,3090,810102905,0,309,0,0,0,930,927,15050078,1,3090,0,0,0
750,1,0,长耳猴首领,70,0,0,450,0,0,0,0,300000008,0,0,0,0,30000,0,306304,46000,0,1200,0,60,0,0,0,0,750,810103001,0,316,0,0,0,900,0,169000000,1,5000,0,0,0
125,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,125,810103002,150,316,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,810103003,0,316,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,0,810103004,8000,316,0,0,0,0,0,1000000000,1,0,0,0,0
3100,0,0,上位兽人,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,252900,13040,0,933,0,44,3100,0,0,0,3100,810103101,0,310,0,0,0,2333,0,16130850,1,3100,0,0,0
3100,0,0,啫喱怪,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,41236,0,252600,0,0,933,0,44,3100,0,0,0,3100,810103102,0,310,0,0,0,1400,0,14940628,1,3100,0,0,0
310,5,0,安的暗影,36,18,0,310,0,0,310,0,200000001,0,0,0,0,78304,0,609201,0,2142,447,1,44,310,0,0,0,310,810103103,0,310,0,0,0,536,45,10784092,33,310,0,0,0
310,6,3,优衣（新年）的暗影,40,19,0,310,0,0,310,0,200000001,0,0,0,0,61620,0,608802,0,530,1476,1,44,310,0,0,0,310,810103104,0,310,0,0,0,1755,1580,11970615,33,310,0,0,0
3100,0,0,嗜睡猫头鹰,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,24900,0,255700,0,0,467,0,44,3100,0,0,0,3100,810103105,0,310,0,0,0,700,0,15100083,1,3100,0,0,0
500,1,1,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,5000,0,500,810103106,150,301,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,1,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,810103107,0,301,0,0,0,0,0,1000000000,1,0,0,0,0
310,6,36,胡桃的暗影,38,4,0,310,355,0,310,0,200000001,0,0,0,0,0,0,602101,43768,0,2282,1,44,310,0,0,0,310,810103201,0,310,0,0,0,2264,59,13518118,33,310,0,0,0
310,5,0,茜里（天使）的暗影,36,17,0,310,0,0,310,0,200000001,0,0,0,0,77349,0,613701,0,2361,445,1,44,310,0,0,0,310,810103202,0,310,0,0,0,543,45,10843434,33,310,0,0,0
3100,0,0,洞穴蜗牛,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,2016,0,256900,0,0,933,0,44,3100,0,0,0,3100,810103203,0,310,0,0,0,1400,930,15182712,1,3100,0,0,0
3100,0,0,巨蜥幼崽,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,61016,0,258200,0,0,311,0,44,3100,0,0,0,3100,810103204,0,310,0,0,0,467,0,15188132,1,3100,0,0,0
3100,0,0,火焰法师,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,26304,0,259300,0,0,311,0,44,3100,0,0,0,3100,810103205,0,310,0,0,0,467,0,13897430,1,3100,0,0,0
3100,0,0,沙铠野猪,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,253200,17161,0,1244,0,44,3100,0,0,0,3100,810103301,0,310,0,0,0,1866,0,19126911,1,3100,0,0,0
3100,0,0,会动的剑士雕像,0,0,0,3100,0,0,3100,0,200000001,0,0,0,0,0,0,251000,18618,0,1244,0,44,3100,0,0,0,3100,810103302,0,310,0,0,0,2799,0,18635497,1,3100,0,0,0
310,5,42,流夏的暗影,48,4,0,310,996,0,310,0,200000001,0,0,0,0,0,0,605601,45756,0,2440,1,44,310,0,0,0,310,810103303,0,310,0,0,0,3036,61,16582597,33,310,0,0,0
310,5,0,斑比的暗影,34,17,0,310,0,0,310,0,200000001,0,0,0,0,92994,0,622301,0,2519,405,1,44,310,0,0,0,310,810103304,0,310,0,0,0,555,45,13402075,33,310,0,0,0
310,5,3,花凛的暗影,29,21,0,310,0,0,310,0,200000001,0,0,0,0,67368,0,618501,0,509,1286,0,44,310,0,0,0,310,810103305,0,310,0,0,0,1547,163,14104945,33,310,0,0,0
3110,0,0,蓝色魔像,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250800,12736,0,624,0,44,3110,0,0,0,3110,810103401,0,311,0,0,0,3744,0,16902031,1,3110,0,0,0
3110,0,0,上位兽人,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,252900,13043,0,936,0,44,3110,0,0,0,3110,810103402,0,311,0,0,0,2340,0,16357225,1,3110,0,0,0
3110,0,0,丛林守护者,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,251300,14701,0,936,0,44,3110,0,0,0,3110,810103403,0,311,0,0,0,2340,0,16284422,1,3110,0,0,0
311,6,21,佩可莉姆的暗影,36,5,0,311,492,0,311,0,200000001,0,0,0,0,0,0,605802,41359,0,3065,2,44,311,0,0,0,311,810103404,0,311,0,0,0,2528,142,14301890,33,311,0,0,0
311,6,19,忍的暗影,53,0,0,311,2066,0,311,0,200000001,0,0,0,0,0,0,603103,73695,0,880,1,59,311,0,0,0,311,810103405,0,311,0,0,0,718,77,12447355,33,311,0,0,0
3110,0,0,野性角鹿,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,251600,13193,0,1248,0,44,3110,0,0,0,3110,810103501,0,311,0,0,0,1872,0,16134131,1,3110,0,0,0
3110,0,0,会动的战士雕像,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250900,15002,0,1872,0,44,3110,0,0,0,3110,810103502,0,311,0,0,0,1872,0,15505469,1,3110,0,0,0
311,6,12,莉玛的暗影,29,6,0,311,138,0,311,0,200000001,0,0,0,0,0,0,605202,31051,0,3738,1,44,311,0,0,0,311,810103503,0,311,0,0,0,2379,24,14203463,33,311,0,0,0
311,5,21,静流（夏日）的暗影,36,5,0,311,510,0,311,0,200000001,0,0,0,0,0,0,617101,38581,0,3173,1,44,311,0,0,0,311,810103504,0,311,0,0,0,1907,164,13486508,33,311,0,0,0
3110,0,0,矿蜥,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,0,0,250200,41688,0,1560,0,44,3110,0,0,0,3110,810103505,0,311,0,0,0,1404,0,14462614,1,3110,0,0,0
3110,0,0,淘气豆狸,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,7520,0,250600,0,0,624,0,44,3110,0,0,0,3110,810103601,0,311,0,0,0,936,0,17779725,1,3110,0,0,0
311,5,12,空花（黑暗）的暗影,25,20,0,311,0,0,311,0,200000001,0,0,0,0,41497,0,619101,0,136,2678,1,44,311,0,0,0,311,810103602,0,311,0,0,0,2118,86,13341618,33,311,0,0,0
311,5,0,姬塔（术士）的暗影,34,17,0,311,0,0,311,0,200000001,0,0,0,0,75715,0,625501,0,2126,408,0,44,311,0,0,0,311,810103603,0,311,0,0,0,549,45,11329388,33,311,0,0,0
311,5,0,安＆古蕾雅的暗影,34,17,0,311,0,0,311,0,200000001,0,0,0,0,77871,0,681001,0,2137,415,0,44,311,0,0,0,311,810103604,0,311,0,0,0,517,45,11227338,33,311,0,0,0
3110,0,0,潜水水母,0,0,0,3110,0,0,3110,0,200000001,0,0,0,0,2036,0,257400,0,0,936,0,44,3110,0,0,0,3110,810103605,0,311,0,0,0,1404,933,15437383,1,3110,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,10000,0,0,0,0,810103606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
3120,0,0,暴君巨龟,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251100,12287,0,1565,0,44,3120,0,0,0,3120,810103701,0,312,0,0,0,2348,0,15778880,1,3120,0,0,0
3120,0,0,沙铠野猪,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,253200,13944,0,1252,0,44,3120,0,0,0,3120,810103702,0,312,0,0,0,1878,0,16257376,1,3120,0,0,0
3120,0,0,会动的战士雕像,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,250900,15001,0,1878,0,44,3120,0,0,0,3120,810103703,0,312,0,0,0,1878,0,15661406,1,3120,0,0,0
312,5,0,七七香（夏日）的暗影,30,29,0,312,0,0,312,0,200000001,0,0,0,0,69973,0,613301,0,1024,599,1,44,312,0,0,0,312,810103704,0,312,0,0,0,882,146,11744816,33,312,0,0,0
312,5,0,凯露（公主）的暗影,36,17,0,312,0,0,312,0,200000001,0,0,0,0,78235,0,680601,0,2420,416,1,44,312,0,0,0,312,810103705,0,312,0,0,0,562,123,11195890,33,312,0,0,0
3120,0,0,兽人,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,252800,12887,0,1565,0,44,3120,0,0,0,3120,810103801,0,312,0,0,0,1409,0,16390153,1,3120,0,0,0
3120,0,0,会动的战士雕像,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,250900,15001,0,1878,0,44,3120,0,0,0,3120,810103802,0,312,0,0,0,1878,0,15714726,1,3120,0,0,0
3120,0,0,淘气豆狸,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,7523,0,250600,0,0,626,0,44,3120,0,0,0,3120,810103803,0,312,0,0,0,939,0,17933593,1,3120,0,0,0
312,5,72,纺希（万圣节）的暗影,27,4,0,312,1037,0,312,0,200000001,0,0,0,0,0,0,613901,36485,0,2928,1,48,312,0,0,0,312,810103804,0,312,0,0,0,1974,59,13541289,33,312,0,0,0
312,5,0,似似花的暗影,35,17,0,312,0,0,312,0,200000001,0,0,0,0,78507,0,607001,0,2380,414,1,44,312,0,0,0,312,810103805,0,312,0,0,0,534,45,11234314,33,312,0,0,0
3120,0,0,上位兽人,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,252900,13044,0,939,0,44,3120,0,0,0,3120,810103901,0,312,0,0,0,2348,0,16675743,1,3120,0,0,0
3120,0,0,野性角鹿,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251600,13194,0,1252,0,44,3120,0,0,0,3120,810103902,0,312,0,0,0,1878,0,16395731,1,3120,0,0,0
3120,0,0,会动的剑士雕像,0,0,0,3120,0,0,3120,0,200000001,0,0,0,0,0,0,251000,15158,0,1252,0,44,3120,0,0,0,3120,810103903,0,312,0,0,0,2817,0,15953306,1,3120,0,0,0
312,5,42,流夏的暗影,48,4,0,312,996,0,312,0,200000001,0,0,0,0,0,0,605601,38169,0,2445,1,44,312,0,0,0,312,810103904,0,312,0,0,0,3044,61,14251904,33,312,0,0,0
312,5,17,克蕾琪塔的暗影,36,0,0,312,2089,0,312,0,200000001,0,0,0,0,0,0,618001,72738,0,541,1,66,312,0,0,0,312,810103905,0,312,0,0,0,614,35,11417305,33,312,0,0,0
0,1,0,巨型凶暴兔,50,0,0,300,0,0,0,0,300000008,0,0,0,0,0,0,305104,30000,0,600,0,60,0,0,0,0,500,810104001,0,322,0,0,0,600,0,133000000,1,500,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,810104002,150,322,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,100,0,0,810104003,0,322,0,0,0,0,0,1000000000,1,0,0,0,0
3130,0,0,上位兽人,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,252900,13361,0,942,0,44,3130,0,0,0,3130,810104101,0,313,0,0,0,2355,0,16771803,1,3130,0,0,0
313,6,2,惠理子的暗影,36,0,0,313,1986,0,313,0,200000001,0,0,0,0,0,0,602701,87789,0,600,1,44,313,0,0,0,313,810104102,0,313,0,0,0,532,30,12550151,33,313,0,0,0
3130,0,0,矿蜥,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,250200,42495,0,1570,0,44,3130,0,0,0,3130,810104103,0,313,0,0,0,1413,0,14819575,1,3130,0,0,0
313,6,5,妮侬的暗影,56,0,0,313,2826,0,313,0,200000001,0,0,0,0,0,0,603003,89723,0,715,1,89,313,0,0,0,313,810104104,0,313,0,0,0,585,38,12352515,33,313,0,0,0
3130,0,0,气球鸟,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,257600,2318,0,942,0,44,3130,0,0,0,3130,810104105,0,313,0,0,0,1413,939,15412832,1,3130,0,0,0
3130,0,0,快乐兽人,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,254400,44188,0,942,0,44,3130,0,0,0,3130,810104201,0,313,0,0,0,1413,0,15394865,1,3130,0,0,0
3130,0,0,啄啄鸟,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,253400,20029,0,785,0,44,3130,0,0,0,3130,810104202,0,313,0,0,0,1178,0,15812856,1,3130,0,0,0
313,5,28,望（圣诞节）的暗影,30,4,0,313,636,0,313,0,200000001,0,0,0,0,0,0,611602,42567,0,3053,1,44,313,0,0,0,313,810104203,0,313,0,0,0,1916,116,13332219,33,313,0,0,0
313,5,5,璃乃（仙境）的暗影,44,0,0,313,2071,0,313,0,200000001,0,0,0,0,0,0,612901,80713,0,518,1,65,313,0,0,0,313,810104204,0,313,0,0,0,729,30,11280396,33,313,0,0,0
3130,0,0,鬼灯草虫,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,258300,29663,0,628,0,44,3130,0,0,0,3130,810104205,0,313,0,0,0,942,939,16356815,1,3130,0,0,0
3130,0,0,野性角鹿,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,251600,16649,0,1256,0,44,3130,0,0,0,3130,810104301,0,313,0,0,0,1884,0,19909056,1,3130,0,0,0
313,5,45,矛依未（新年）的暗影,37,5,0,313,2270,0,313,0,200000001,0,0,0,0,0,0,614701,89124,0,775,1,64,313,0,0,0,313,810104302,0,313,0,0,0,664,40,14822701,33,313,0,0,0
313,5,12,空花（大江户）的暗影,29,20,0,313,0,0,313,0,200000001,0,0,0,0,47556,0,609501,0,126,2487,2,44,313,0,0,0,313,810104303,0,313,0,0,0,3287,210,16851731,33,313,0,0,0
313,6,21,佩可莉姆的暗影,36,5,0,313,494,0,313,0,200000001,0,0,0,0,0,0,605802,55750,0,3069,2,44,313,0,0,0,313,810104304,0,313,0,0,0,2531,143,17814535,33,313,0,0,0
3130,0,0,小型狮鹫,0,0,0,3130,0,0,3130,0,200000001,0,0,0,0,0,0,256400,65816,0,471,0,44,3130,0,0,0,3130,810104305,0,313,0,0,0,707,0,19171343,1,3130,0,0,0
3140,0,0,蓝色魔像,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,250800,13046,0,630,0,44,3140,0,0,0,3140,810104401,0,314,0,0,0,3780,0,17508190,1,3140,0,0,0
3140,0,0,丛林守护者,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,251300,15043,0,945,0,44,3140,0,0,0,3140,810104402,0,314,0,0,0,2363,0,16890018,1,3140,0,0,0
3140,0,0,会动的剑士雕像,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,251000,15508,0,1260,0,44,3140,0,0,0,3140,810104403,0,314,0,0,0,2835,0,16240223,1,3140,0,0,0
314,5,13,美冬（工作服）的暗影,39,0,0,314,1314,0,314,0,200000001,0,0,0,0,0,0,616901,72234,0,1243,1,44,314,0,0,0,314,810104404,0,314,0,0,0,923,35,12416754,33,314,0,0,0
314,6,0,凯露（夏日）的暗影,44,18,0,314,0,0,314,0,200000001,0,0,0,0,87681,0,607801,0,2456,548,1,44,314,0,0,0,314,810104405,0,314,0,0,0,642,45,12269309,33,314,0,0,0
3140,0,0,兽人,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,252800,13199,0,1575,0,44,3140,0,0,0,3140,810104501,0,314,0,0,0,1418,0,16776681,1,3140,0,0,0
3140,0,0,沙铠野猪,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,253200,14274,0,1260,0,44,3140,0,0,0,3140,810104502,0,314,0,0,0,1890,0,16697231,1,3140,0,0,0
3140,0,0,持盾哥布林,0,0,0,3140,0,0,3140,0,200000001,0,0,0,0,0,0,251200,14891,0,1575,0,44,3140,0,0,0,3140,810104503,0,314,0,0,0,1418,0,16703771,1,3140,0,0,0
314,5,21,静流（夏日）的暗影,36,5,0,314,510,0,314,0,200000001,0,0,0,0,0,0,617101,42067,0,3185,1,44,314,0,0,0,314,810104504,0,314,0,0,0,1946,165,14060488,33,314,0,0,0
314,5,0,古蕾雅的暗影,37,17,0,314,0,0,314,0,200000001,0,0,0,0,86376,0,609401,0,2126,450,1,44,314,0,0,0,314,810104505,0,314,0,0,0,530,50,11548824,33,314,0,0,0
3140,0,0,魔界守门人,0,0,0,3140,0,0,3140,0,300000009,0,0,0,0,59563,0,251500,0,0,1575,0,44,3140,0,0,0,3140,810104601,0,314,0,0,0,2363,0,21331742,1,3140,0,0,0
3140,0,0,火焰啫喱怪,0,0,0,3140,0,0,3140,0,300000009,0,0,0,0,79118,0,252700,0,0,945,0,44,3140,0,0,0,3140,810104602,0,314,0,0,0,1418,0,22193636,1,3140,0,0,0
314,5,18,克萝茜的暗影,49,0,0,314,1935,0,314,0,300000009,0,0,0,0,0,0,626401,128709,0,685,0,55,314,0,0,0,314,810104603,0,314,0,0,0,645,30,18163059,33,314,0,0,0
314,5,40,咲恋（夏日）的暗影,30,4,0,314,730,0,314,0,300000009,0,0,0,0,0,0,610301,113346,0,1739,1,44,314,0,0,0,314,810104604,0,314,0,0,0,1724,59,17940608,33,314,0,0,0
314,6,3,铃奈的暗影,55,0,0,314,1978,0,314,0,300000009,0,0,0,0,0,0,601601,166448,0,639,2,68,314,0,0,0,314,810104605,0,314,0,0,0,764,30,17060631,33,314,0,0,0
0,1,0,爆发敌人,0,0,0,1,0,0,0,0,300000008,0,0,0,0,0,0,217305,0,0,0,0,100,0,0,0,0,0,810104606,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,0,0,100000,810104607,0,450,0,0,0,0,0,1000000000,1,0,0,0,0
3150,0,0,持盾哥布林,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,251200,14892,0,1580,0,44,3150,0,0,0,3150,810104701,0,315,0,0,0,1422,0,16838843,1,3150,0,0,0
3150,0,200,小型哥布林,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,250300,15198,0,316,0,44,3150,0,0,0,3150,810104702,0,315,0,0,0,1422,0,19382600,1,3150,0,0,0
315,5,24,千爱瑠的暗影,50,15,0,315,2434,0,315,0,200000001,0,0,0,0,0,0,610901,80277,0,814,1,62,315,0,0,0,315,810104703,0,315,0,0,0,593,20,12125020,33,315,0,0,0
315,5,13,美冬（工作服）的暗影,39,0,0,315,1314,0,315,0,200000001,0,0,0,0,0,0,616901,72283,0,1244,1,44,315,0,0,0,315,810104704,0,315,0,0,0,924,35,12604452,33,315,0,0,0
3150,0,0,洞穴猿人,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,256800,55076,0,474,0,44,3150,0,0,0,3150,810104705,0,315,0,0,0,711,0,16161407,1,3150,0,0,0
3150,0,0,蓝色魔像,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,250800,13048,0,632,0,44,3150,0,0,0,3150,810104801,0,315,0,0,0,3792,0,17735035,1,3150,0,0,0
3150,0,0,上位兽人,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,252900,13360,0,948,0,44,3150,0,0,0,3150,810104802,0,315,0,0,0,2370,0,17189714,1,3150,0,0,0
3150,0,0,会动的剑士雕像,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,251000,15510,0,1264,0,44,3150,0,0,0,3150,810104803,0,315,0,0,0,2844,0,16466826,1,3150,0,0,0
315,5,42,流夏的暗影,48,4,0,315,996,0,315,0,200000001,0,0,0,0,0,0,605601,41615,0,2451,1,44,315,0,0,0,315,810104804,0,315,0,0,0,3114,61,14741398,33,315,0,0,0
315,5,3,花凛的暗影,29,21,0,315,0,0,315,0,200000001,0,0,0,0,60407,0,618501,0,509,1313,0,44,315,0,0,0,315,810104805,0,315,0,0,0,1550,163,12678715,33,315,0,0,0
3150,0,0,暴君巨龟,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,251100,12590,0,1580,0,44,3150,0,0,0,3150,810104901,0,315,0,0,0,2370,0,16442030,1,3150,0,0,0
3150,0,0,会动的战士雕像,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,250900,15350,0,1896,0,44,3150,0,0,0,3150,810104902,0,315,0,0,0,1896,0,16324284,1,3150,0,0,0
315,5,23,流夏（沙漠）的暗影,38,5,0,315,962,0,315,0,200000001,0,0,0,0,0,0,627601,40671,0,2898,0,44,315,0,0,0,315,810104903,0,315,0,0,0,1988,51,14106575,33,315,0,0,0
315,5,0,真步（灰姑娘）的暗影,28,29,0,315,0,0,315,0,200000001,0,0,0,0,71122,0,616001,0,845,657,1,44,315,0,0,0,315,810104904,0,315,0,0,0,1611,146,12071554,33,315,0,0,0
3150,0,0,仙人掌花,0,0,0,3150,0,0,3150,0,200000001,0,0,0,0,0,0,257900,3453,0,316,0,44,3150,0,0,0,3150,810104905,0,315,0,0,0,474,0,16264628,1,3150,0,0,0
0,1,0,熔岩龙,70,0,0,500,0,0,0,0,300000008,0,0,0,0,0,0,303608,34000,0,1100,0,60,0,0,0,0,2200,810105001,0,325,0,0,0,900,0,252000000,1,2000,0,0,0
500,1,0,爆发敌人,0,0,0,0,0,0,100,0,300000008,0,0,0,0,0,0,217300,0,0,0,0,100,0,0,9000,0,500,810105002,150,325,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,250,0,0,0,0,300000008,0,0,0,0,0,0,217301,0,0,0,0,100,0,0,0,0,0,810105003,0,325,0,0,0,0,0,1000000000,1,0,0,0,0
0,1,0,爆发敌人,0,0,0,0,0,0,0,0,300000008,0,0,0,0,0,0,217302,0,0,0,0,100,0,0,3000,0,0,810105004,0,325,0,0,0,0,0,1000000000,1,0,0,0,0
