action_4,skill_cast_time,description,depend_action_1,name,action_6,action_1,depend_action_7,icon_type,depend_action_9,depend_action_6,action_8,skill_area_width,depend_action_4,depend_action_3,action_5,depend_action_10,depend_action_5,depend_action_8,action_2,action_7,boss_ub_cool_time,skill_type,action_9,depend_action_2,skill_id,action_3,action_10
0,1.0,技能发动后，每当香织对敌人进行攻击，香织对该敌人造成的伤害量便会提升。此效果最多叠加5次。,0,精神统一,0,101700301,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1017003,0,0
0,0.0,中幅提升自身的物理攻击力，并对前方一名敌人造成物理伤害（极大）。,0,真·琉球犬突袭拳,0,101701101,0,1001,0,0,0,0,0,0,0,0,0,0,101701102,0,0.0,0,0,0,1017011,0,0
0,1.0,对前方一名敌人造成物理伤害（大）。,0,正中线突破+,0,101701201,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1017012,0,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,琉球犬式炼气术,0,101750101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1017501,0,0
0,0.0,战斗开始时，大幅提升自身的物理攻击力。,0,琉球犬式炼气术+,0,101751101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1017511,0,0
0,0.0,对敌方全体造成魔法伤害（小），并使其陷入魅惑状态。,0,百魅惑心,0,101800101,0,1009,0,0,0,0,0,0,0,0,0,0,101800102,0,0.0,1,0,101800101,1018001,0,0
0,1.66,以前方第二名敌人为中心，对范围内的所有敌人造成魔法伤害（小）。,0,夺魂尾鞭,0,101800201,0,2002,0,0,0,0,0,0,0,0,0,0,101800202,0,0.0,1,0,101800201,1018002,0,0
0,1.33,小幅降低随机一名敌人的技能值，并小幅回复自身技能值。,0,灵魂抽取,0,101800301,0,2006,0,0,0,0,0,0,0,0,0,0,101800302,0,0.0,1,0,0,1018003,0,0
101801104,0.0,对敌方全体造成魔法伤害（中），小幅降低其技能值与技能值上升量，并赋予魅惑状态。,0,恋心旋风,0,101801101,0,1009,0,0,0,0,101801101,101801101,0,0,0,0,101801102,0,0.0,1,0,101801101,1018011,101801103,0
101801204,1.66,以前方第二名敌人为中心，对范围内的所有敌人造成魔法伤害（中），并大幅降低陷入魅惑状态的敌人的技能值，中幅降低未陷入魅惑状态的敌人的物理攻击力和魔法攻击力。,0,夺魂尾鞭+,101801206,101801201,101801205,2002,0,101801205,0,0,101801203,101801202,101801205,0,101801202,0,101801202,101801207,0.0,1,0,101801201,1018012,101801203,0
101820304,1.33,随机小幅降低一名敌人的技能值，小幅降低物理攻击力和魔法攻击力，并小幅回复自身的技能值。,0,灵魂抽取,0,101820301,0,2006,0,0,0,0,0,101820301,0,0,0,0,101820302,0,0.0,1,0,101820301,1018203,101820303,0
101821104,0.0,对敌方全体造成魔法伤害（中），小幅降低技能值，小幅降低技能值上升量，并使其陷入魅惑状态。,0,恋心旋风,0,101821101,0,1009,0,0,0,0,101821101,101821101,0,0,0,0,101821102,0,0.0,1,0,101821101,1018211,101821103,0
101821204,1.66,以前方第二个的一名敌人为中心，对范围内的所有敌方造成魔法伤害（中），并大幅降低处于魅惑状态的敌人的技能值，中幅降低未处于魅惑状态的敌人的物理攻击力和魔法攻击力。,0,夺魂尾鞭+,101821206,101821201,101821205,2002,0,101821205,0,0,101821203,101821202,101821205,0,101821202,0,101821202,101821207,0.0,1,0,101821201,1018212,101821203,0
0,0.0,战斗开始时，中幅提升自身的魔法攻击力。,0,可爱甜心,0,101850101,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1018501,0,0
0,0.0,战斗开始时，中幅提升自身魔法攻击力，并小幅提升自身魔法防御力。,0,可爱甜心+,0,101851101,0,3003,0,0,0,0,0,0,0,0,0,0,101851102,0,0.0,0,0,0,1018511,0,0
0,0.0,对前方一名敌人造成物理伤害（中），并对距离自身第二近的敌人造成物理伤害（大）。,0,兔兔斩击,0,102000101,0,1001,0,0,0,0,0,0,0,0,0,0,102000102,0,0.0,1,0,0,1020001,102000103,0
0,0.85,对前方一名敌人造成物理伤害（中）。,0,跳跳攻击,0,102000201,0,2001,0,0,0,0,0,0,0,0,0,0,102000202,0,0.0,1,0,0,1020002,0,0
0,0.42,小幅提升我方全体的物理攻击力。,0,兔兔应援,0,102000301,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1020003,0,0
0,0.0,对前方范围内的所有敌人造成物理伤害（大），并以距离自身第二近的敌人为中心，对范围内的所有敌人造成物理伤害（特大）。,0,兔兔革命,0,102001101,0,1001,0,0,0,0,0,102001102,0,0,0,0,102001102,0,0.0,1,0,0,1020011,102001103,0
0,0.85,对前方范围内所有敌人造成物理伤害（大）。,0,跳跳攻击+,0,102001201,0,2001,0,0,0,0,0,102001202,0,0,0,0,102001202,0,0.0,1,0,0,1020012,102001203,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,兔兔力量,0,102050101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1020501,0,0
0,0.0,战斗开始时，大幅提升自身的物理攻击力。,0,兔兔力量+,0,102051101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1020511,0,0
0,0.0,对前方一名敌人造成物理伤害（大），并使其长时间眩晕。,0,惊吓挥铃,0,102100101,0,1018,0,0,0,0,0,0,0,0,0,0,102100102,0,0.0,0,0,102100101,1021001,0,0
0,1.375,小幅提升我方全体的物理防御力和魔法防御力。,0,勇敢之铃,0,102100201,0,2003,0,0,0,0,0,0,0,0,0,0,102100202,0,0.0,0,0,102100201,1021002,0,0
0,1.375,对前方一名敌人造成物理伤害（小），并使其眩晕。,0,战栗之铃,0,102100301,0,2018,0,0,0,0,0,0,0,0,0,0,102100302,0,0.0,1,0,102100301,1021003,0,0
102101104,0.0,对前方范围内的所有敌人造成物理伤害（大），并使敌人长时间眩晕。同时，大幅提升我方全体的物理防御力和魔法防御力，赋予自身周围我方所有角色持续回复生命值状态。,0,明星闪亮登场,0,102101101,0,1018,0,0,0,0,0,0,102101105,0,0,0,102101102,0,0.0,0,0,102101101,1021011,102101103,0
0,1.375,中幅提升我方全员的物理防御力和魔法防御力，并小幅回复其技能值。,0,勇敢之铃+,0,102101201,0,2003,0,0,0,0,0,102101201,0,0,0,0,102101202,0,0.0,0,0,102101201,1021012,102101203,0
0,0.0,战斗开始时，中幅提升自身的最大生命值。,0,光辉之力,0,102150101,0,3005,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1021501,0,0
0,0.0,战斗开始时，大幅提升自身的最大生命值，并小幅提升自身的魔法防御力。,0,光辉之力+,0,102151101,0,3005,0,0,0,0,0,0,0,0,0,0,102151102,0,0.0,0,0,0,1021511,0,0
0,0.0,对前方范围内的所有敌人造成魔法伤害（中）。,0,闪电标枪,0,102200101,0,1002,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1022001,0,0
0,1.25,消耗生命值，大幅提升自身的魔法攻击力。,0,极限充能,0,102200201,0,2003,0,0,0,0,0,0,0,0,0,0,102200202,0,0.0,0,0,0,1022002,0,0
0,0.98,对前方范围内的所有敌人造成魔法伤害（小）。,0,阴影爆破,0,102200301,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1022003,0,0
0,0.0,对前方范围内的所有敌人造成魔法伤害（大）。依里的生命值越低，所造成的伤害越高。,0,审判之矛,0,102201101,0,1002,0,0,0,0,0,0,0,0,0,0,102201102,0,0.0,0,0,0,1022011,0,0
0,1.25,消耗生命值，特大幅提升自身的魔法攻击力，并中幅回复技能值。,0,极限充能+,0,102201201,0,2003,0,0,0,0,0,0,0,0,0,0,102201202,0,0.0,0,0,0,1022012,102201203,0
0,1.25,消耗生命值，特大提升自身的魔法攻击力，并中幅回复技能值。,0,超量充能+,0,102221201,0,2003,0,0,0,0,0,0,0,0,0,0,102221202,0,0.0,0,0,0,1022212,102221203,0
0,0.0,战斗开始时，中幅提升自身的魔法攻击力。,0,闪电爆发,0,102250101,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1022501,0,0
0,0.0,战斗开始时，大幅提升自身的魔法攻击力。,0,闪电爆发+,0,102251101,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1022511,0,0
102300104,0.0,对前方一名敌人造成物理伤害（大），并大幅度吹飞敌人，使其眩晕。,0,噗吉全力挥动,0,102300101,0,1001,0,0,0,0,0,0,0,0,0,0,102300102,0,0.0,0,0,0,1023001,102300103,0
0,1.125,对前方范围内的所有敌人造成物理伤害（小），并使其眩晕。,0,噗吉破碎击,0,102300201,0,2018,0,0,0,0,0,0,0,0,0,0,102300202,0,0.0,0,0,102300201,1023002,0,0
0,0.855,对自身周围的所有敌人造成物理伤害（小），并小幅降低其物理防御力。,0,噗吉飓风击,0,102300301,0,2001,0,0,0,0,0,0,0,0,0,0,102300302,0,0.0,0,0,102300301,1023003,0,0
102301104,0.0,对前方范围内的所有敌人造成物理伤害（特大），并大幅度击飞敌人，使其眩晕。,0,噗吉旋风全垒打,0,102301101,0,1001,0,0,0,0,0,0,0,0,0,0,102301102,0,0.0,0,0,0,1023011,102301103,0
102301204,1.125,对前方范围内的所有敌人物理伤害（中），并使其眩晕。另外，对前方的一名敌人造成物理伤害（大），并小幅降低其行动速度。,0,噗吉破碎击+,0,102301201,0,2018,0,0,0,0,102301203,0,0,0,0,0,102301202,0,0.0,0,0,102301201,1023012,102301203,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,漂亮一击,0,102350101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1023501,0,0
0,0.0,战斗开始时，中幅提升自身物理攻击力，并小幅提升自身魔法防御力。,0,漂亮一击+,0,102351101,0,3001,0,0,0,0,0,0,0,0,0,0,102351102,0,0.0,0,0,0,1023511,0,0
102500104,0.0,对前方范围内的所有敌人造成魔法伤害（中），并小~中幅降低其物理防御力。,0,旋风气流,0,102500101,0,1002,0,0,0,0,0,0,0,0,0,0,102500102,0,0.0,1,0,0,1025001,102500103,0
0,1.6,对前方范围内的所有敌人造成魔法伤害（小）。,0,旋风爆破,0,102500201,0,2002,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1025002,0,0
0,1.46,小幅回复自身周围的所有我方角色的生命值，并小幅提升其物理攻击力。,0,女仆声援,0,102500301,0,2005,0,0,0,0,0,0,0,0,0,0,102500302,0,0.0,1,0,102500301,1025003,0,0
102501104,0.0,对前方范围内的所有敌人造成魔法伤害（大），并大幅降低其物理防御力和魔法防御力。,0,清扫旋风,102501106,102501101,0,1002,0,0,102501108,0,0,0,102501105,0,0,0,102501102,102501107,0.0,1,102501109,0,1025011,102501103,0
102501204,1.6,对前方范围内的所有敌人造成魔法伤害（中）。并小幅降低其物理防御力和魔法防御力。,0,旋风爆破+,102501206,102501201,102501203,2002,0,102501203,0,0,102501202,0,102501205,0,102501202,0,102501202,102501207,0.0,1,0,0,1025012,102501203,0
102501304,1.46,小幅回复自身周围所有我方成员的生命值，特大幅度提升其物理攻击力和物理暴击。并赋予自身【茶壶】，特大幅度提升魔法攻击力，大幅回复技能值。在【茶壶】状态下，清扫旋风和旋风爆破+造成的伤害和降低物理防御力，魔法防御力的效果量将得到提升。,0,女仆声援+,102501306,102501301,0,2005,0,0,0,0,0,102501301,102501305,0,0,0,102501302,0,0.0,1,0,102501301,1025013,102501303,0
0,0.0,战斗开始时，中幅提升自身的魔法攻击力。,0,女仆精神,0,102550101,0,3003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1025501,0,0
0,0.0,战斗开始时，中幅提升自身魔法攻击力，并小幅提升自身魔法防御力。,0,女仆精神+,0,102551101,0,3003,0,0,0,0,0,0,0,0,0,0,102551102,0,0.0,0,0,0,1025511,0,0
0,0.0,小幅回复我方全体的生命值，并中幅提升其物理攻击力和魔法防御力。,0,尝尝亲手烘焙的红豆包,0,102600101,0,1003,0,0,0,0,0,0,0,0,0,0,102600102,0,0.0,1,0,0,1026001,102600103,0
0,0.59,大幅提升自身周围所有我方角色的魔法防御力。,0,幸福自会敲门,0,102600201,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1026002,0,0
0,0.92,对前方一名敌人造成物理伤害（小），并使其眩晕。,0,橡子投击,0,102600301,0,2018,0,0,0,0,0,0,0,0,0,0,102600302,0,0.0,1,0,102600301,1026003,0,0
102601104,0.0,小幅回复我方全体的生命值，特大幅度提升物理攻击力和魔法防御力，大幅提升物理暴击，小幅提升技能值上升量。并且根据下一次攻击的伤害量，额外回复相应的生命值。,0,红豆面包·假日时光,102601106,102601101,0,1003,0,0,0,0,0,0,102601105,0,0,0,102601102,0,0.0,1,0,0,1026011,102601103,0
0,0.59,大幅提升自身周围的所有我方角色的魔法防御力，并大幅提升其物理攻击力，中幅提升其物理暴击。,0,幸福自会敲门+,0,102601201,0,2003,0,0,0,0,0,0,0,0,0,0,102601202,0,0.0,1,0,0,1026012,102601203,0
102621104,0.0,小幅回复我方全体的生命值，特大幅度提升物理攻击力和魔法防御力，大幅提升物理暴击，小幅提升技能值上升量。并且根据下一次攻击的伤害量，额外回复相应的生命值。,0,红豆面包·假日时光,102621106,102621101,0,1003,0,0,0,0,0,0,102621105,0,0,0,102621102,0,0.0,1,0,0,1026211,102621103,0
0,0.0,战斗开始时，中幅提升自身的魔法防御力。,0,橡子充能,0,102650101,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1026501,0,0
0,0.0,战斗开始时，大幅提升自身的魔法防御力。,0,橡子充能+,0,102651101,0,3004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1026511,0,0
0,0.0,对前方一名敌人造成物理伤害（特大），使用该技能打倒敌人时，大幅提升自身物理攻击力。,0,致命惩罚,0,102700101,0,1001,0,0,0,0,0,0,0,0,0,0,102700102,0,0.0,0,0,0,1027001,102700103,0
0,1.125,小幅提升自身的物理攻击力。,0,痴迷执念,0,102700201,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1027002,0,0
0,1.125,对前方一名敌人造成物理伤害（中），并使其陷入中毒状态。,0,剧毒打击,0,102700301,0,2022,0,0,0,0,0,0,0,0,0,0,102700302,0,0.0,0,0,102700301,1027003,0,0
102701104,0.0,对前方一名敌人造成2次物理伤害（特大），小幅提升其受到暴击时的伤害，并大幅提升自身的物理攻击力。若此技能没有将敌人击倒，则大幅提升自身物理暴击时造成的伤害。,0,致命处决,102701106,102701101,0,1001,0,0,0,0,0,102701102,102701105,0,0,0,102701102,102701107,0.0,0,0,0,1027011,102701103,0
0,1.125,大幅提升自身的物理攻击力，并在短时间内特大幅提升物理攻击力和物理暴击。,0,痴迷执念+,0,102701201,0,2003,0,0,0,0,0,0,0,0,0,0,102701202,0,0.0,0,0,0,1027012,102701203,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,狂爱之力,0,102750101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1027501,0,0
0,0.0,战斗开始时，大幅提升自身的物理攻击力。,0,狂爱之力+,0,102751101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1027511,0,0
0,0.0,对前方范围内的所有敌人造成物理伤害（中）。咲恋的生命值越低，所造成的伤害则越高。,0,凤凰之剑,0,102800101,0,1001,0,0,0,0,0,0,0,0,0,0,102800102,0,0.0,1,0,0,1028001,0,0
0,1.45,对前方范围内的所有敌人造成物理伤害（小）。,0,烈焰斩击,0,102800201,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1028002,0,0
0,1.25,中幅回复一名距离自身最近的我方角色的技能值。,0,优雅声援,0,102800301,0,2006,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1028003,0,0
102801104,0.0,对前方范围内的所有敌人造成物理伤害（大），并大幅提升我方全体的物理攻击力和魔法攻击力。咲恋的生命值越低，所造成的伤害和攻击力的上升量越大。,0,凤凰终焉,102801106,102801101,0,1001,0,0,0,0,0,0,102801105,0,0,0,102801102,0,0.0,1,0,0,1028011,102801103,0
0,1.45,对前方范围内的所有敌人造成物理伤害（中）。咲恋的生命值越低，所造成的伤害则越高。,0,烈焰斩击+,0,102801201,0,2001,0,0,0,0,0,0,0,0,0,0,102801202,0,0.0,1,0,0,1028012,0,0
0,1.25,中幅回复我方最近距离一名角色的技能值，小幅提升物理攻击力和魔法攻击力。,0,优雅声援,0,102820301,0,2006,0,0,0,0,0,102820301,0,0,0,0,102820302,0,0.0,0,0,102820301,1028203,102820303,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,优雅高贵之魂,0,102850101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1028501,0,0
0,0.0,战斗开始时，大幅提升自身的物理攻击力。,0,优雅高贵之魂+,0,102851101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1028511,0,0
102900104,0.0,【挑衅】小幅提升我方全体的物理攻击力，大幅提升自身的物理与魔法防御力。再对敌方全体进行挑衅。,0,演出开始,0,102900101,0,1003,0,0,0,0,0,0,0,0,0,0,102900102,0,0.0,0,0,0,1029001,102900103,0
0,1.25,对前方范围内的所有敌人造成物理伤害（小），并使其眩晕。,0,悦音斩击,0,102900201,0,2018,0,0,0,0,0,0,0,0,0,0,102900202,0,0.0,1,0,102900201,1029002,0,0
0,1.65,中幅回复自身周围所有我方角色的生命值。,0,偶像声援,0,102900301,0,2005,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1029003,0,0
102901104,0.0,【挑衅】大幅提升我方全体的物理攻击力，展开使物理/魔法攻击无效化的屏障，特大幅度提升自身的物理防御力和魔法防御力，并挑衅敌方全体，使其眩晕。,0,特别舞台上的演出,102901106,102901101,0,1003,0,0,0,0,0,0,102901105,0,0,0,102901102,0,0.0,0,0,0,1029011,102901103,0
0,1.25,对前方范围内的所有敌人造成物理伤害（小）、并使其眩晕，并小幅降低其物理攻击力。,0,悦音斩击+,0,102901201,0,2018,0,0,0,0,0,102901201,0,0,0,0,102901202,0,0.0,1,0,102901201,1029012,102901203,0
0,0.0,战斗开始时，中幅提升自身的物理防御力。,0,光明微笑,0,102950101,0,3002,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1029501,0,0
0,0.0,战斗开始时中幅度提升自身的物理防御力，并小幅度提升自身的魔法防御力。,0,光明微笑+,0,102951101,0,3002,0,0,0,0,0,0,0,0,0,0,102951102,0,0.0,0,0,0,1029511,0,0
0,0.0,对前方范围内的所有敌人造成物理伤害（中）。,0,忍术·灼热地狱,0,103000101,0,1001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1030001,0,0
103000204,1.85,对前方范围内的所有敌人造成物理伤害（小），使用该技能打倒敌人时，中幅回复自身技能值。随着打倒的敌人数量变多，技能值的回复量增加。,0,旋风击,0,103000201,0,2001,0,0,0,0,0,103000201,0,0,0,0,103000202,0,0.0,0,0,103000201,1030002,103000203,0
0,0.85,对前方一名敌人造成物理伤害（中），并将其小幅度击飞。,0,火炎扇,0,103000301,0,2001,0,0,0,0,0,0,0,0,0,0,103000302,0,0.0,0,0,103000301,1030003,0,0
103001104,0.0,对前方范围内的所有敌人造成物理伤害（大），大幅提升自身物理攻击力，小幅回复技能值。随着打倒的敌人数量变多，物理攻击力的上升量和技能值的回复量增加。,0,忍术·烈火之红莲旋风,0,103001101,0,1001,0,0,0,0,0,0,103001105,0,0,0,103001102,0,0.0,1,0,0,1030011,103001103,0
103001204,1.85,对前方范围内的所有敌人造成物理伤害（中），使用该技能打倒敌人时，特大幅回复自身技能值。,0,旋风击+,0,103001201,0,2001,0,0,0,0,0,103001201,0,0,0,0,103001202,0,0.0,0,0,103001201,1030012,103001203,0
0,0.0,战斗开始时，中幅提升自身的物理攻击力。,0,本能寺之助,0,103050101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1030501,0,0
0,0.0,战斗开始时，大幅提升自身的物理攻击力。,0,本能寺之助+,0,103051101,0,3001,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1030511,0,0
0,0.0,对前方范围内的所有敌人造成物理伤害（中），并小幅降低其物理防御力。,0,亡灵恐惧,0,103100101,0,1001,0,0,0,0,0,0,0,0,0,0,103100102,0,0.0,1,0,103100101,1031001,0,0
0,1.38,【召唤】在自身的前方召唤一个能够攻击前方一名敌人的骷髅。,0,亡灵召唤,0,103100201,0,2017,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1031002,0,0
0,2.01,小幅降低敌方全体的物理防御力。,0,虚弱亡魂,0,103100301,0,2004,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,1031003,0,0
103101104,0.0,对前方范围内的所有敌人造成物理伤害（大），并中幅降低其物理防御力，大幅降低行动速度，使其陷入恐慌状态。同时解锁【灵力】。【灵力】解锁时，召唤的骷髅老爸的各项属性值都会得到提升。 ,0,亡灵炼狱,0,103101101,0,1001,0,0,0,0,103101101,103101101,103101105,0,0,0,103101102,0,0.0,1,0,103101101,1031011,103101103,0
103101204,1.38,【召唤】在自身的前方召唤一个能够攻击前方一名敌人的骷髅，并以自身为中心，中幅提升范围内的我方角色的物理攻击力和物理暴击。,0,亡灵召唤+,103101206,103101201,0,2017,0,103101204,0,0,0,0,103101205,0,103101204,0,103101202,0,0.0,1,0,0,1031012,103101203,0
