class_id,action_value_1,action_type,action_detail_1,action_id,action_value_4,target_assignment,action_detail_2,action_detail_3,target_count,target_range,description,target_area,action_value_6,target_type,level_up_disp,action_value_5,target_number,action_value_3,action_value_2,action_value_7
1,1.0,90,3,101050101,1.0,0,0,0,0,0,自身的物理防御力提升{0},0,0.0,0,物理防御力上升+{0},0.0,0,2.0,2.0,0.0
1,1.0,90,3,101051101,1.0,0,0,0,0,0,自身的物理防御力提升{0},0,0.0,0,物理防御力上升+{0},0.0,0,2.0,2.0,0.0
1,1.0,90,4,101051102,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,,0.0,0,0.0,225.0,0.0
1,20.4,1,1,101100101,0.0,1,0,0,99,1150,对范围内的敌人造成{0}的物理伤害,1,0.0,3,物理伤害+{0},0.0,0,1.62,20.4,0.0
1,1.0,10,60,101100201,99.0,2,1,0,1,0,自身的物理暴击提升{0},1,0.0,7,,0.0,0,0.0,45.0,1.0
1,1.0,10,10,101100202,12.0,2,1,0,1,0,自身的物理攻击力提升{0},1,0.0,7,物理攻击力提升+{0},0.0,0,15.0,15.0,1.0
1,20.0,1,1,101100301,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,1.6,20.0,0.0
1,28.0,1,1,101101101,0.0,1,0,0,99,1300,对范围内的敌人造成{0}物理伤害,1,1.75,3,物理伤害+{0},0.0,0,2.16,28.0,0.0
1,1.0,10,60,101101201,99.0,2,1,0,1,0,自身的物理暴击提升{0},1,0.0,7,,0.0,0,0.0,75.0,1.0
1,1.0,10,10,101101202,12.0,2,1,0,1,0,自身的物理攻击力提升{0},1,0.0,7,物理攻击力提升+{0},0.0,0,20.0,20.0,1.0
1,1.8,8,2,101101203,0.0,2,0,0,1,0,自身的行动速度提升,1,0.0,7,,0.0,0,12.0,0.0,0.0
1,35.0,1,1,101101301,0.0,1,0,0,99,1300,对范围内敌人造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,2.8,35.0,0.0
1,1.0,10,110,101101302,18.0,2,1,0,1,0,自身造成的物理暴击伤害提升{0}%,1,0.0,7,,0.0,0,0.0,15.0,1.0
1,1.0,10,10,101101303,18.0,2,1,0,1,0,自身的物理攻击力提升{0},1,0.0,7,物理攻击力提升+{0},0.0,0,90.0,90.0,1.0
1,650.0,16,1,101101304,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,90,2,101150101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,101151101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,240.0,0.0
1,6.75,1,2,101200101,0.0,1,0,0,99,2160,对使用物理攻击的敌人追加{0}的魔法伤害,3,0.0,20,追加魔法伤害+{0},0.0,0,0.54,6.75,0.0
1,9.0,1,2,101200102,0.0,1,0,0,99,2160,对敌方全体造成{0}的魔法伤害,3,0.0,3,全体魔法伤害+{0},0.0,0,0.81,9.0,0.0
1,20.0,1,2,101200201,0.0,1,0,0,1,2160,对敌方单体造成{0}的魔法伤害,3,0.0,14,魔法伤害+{0},0.0,0,1.6,20.0,0.0
1,10.0,1,2,101200301,0.0,1,0,0,1,2160,对敌方单体造成{0}的魔法伤害,3,0.0,14,魔法伤害+{0},0.0,0,0.8,10.0,0.0
1,0.0,8,7,101200302,0.0,1,0,0,1,2160,使敌方单体在一段时间内无法行动,3,0.0,14,眩晕的成功率等级+1,0.0,0,1.5,0.0,0.0
1,9.0,1,2,101201101,0.0,1,0,0,99,2160,对使用物理攻击的敌人追加{0}魔法伤害,2,0.0,20,追加魔法伤害＋{0},0.0,0,2.4,9.0,0.0
1,1.0,10,41,101201102,18.0,1,1,0,99,2160,使用物理攻击的敌人的魔法防御力降低{0},2,0.0,20,魔法防御力降低+{0},0.0,0,0.54,0.54,0.0
1,0.0,8,7,101201103,0.0,1,0,0,99,2160,使用物理攻击的敌人在一段时间内将无法行动,2,0.0,20,眩晕的成功率等级+1,0.0,0,6.0,0.0,0.0
1,9.0,1,2,101201104,0.0,1,0,0,99,2160,对敌方全体造成{0}魔法伤害,2,0.0,3,全体魔法伤害+{0},0.0,0,0.81,9.0,0.0
1,22.0,1,2,101201201,0.0,1,0,0,1,2160,对敌方单体造成{0}的魔法伤害,3,0.0,14,魔法伤害+{0},0.0,0,1.8,22.0,0.0
1,1.0,10,41,101201202,12.0,1,1,0,1,2160,使敌方单体的魔法防御力下降{0},3,0.0,14,魔法防御力下降+{0},0.0,0,0.2,0.2,1.0
1,1.0,90,4,101250101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,101251101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力上升+{0},0.0,0,15.0,240.0,0.0
1,60.0,1,2,101300101,0.0,1,0,0,1,2160,对敌方单体造成{0}的魔法伤害,2,0.0,6,魔法伤害+{0},0.0,0,5.6,60.0,0.0
1,0.0,7,1,101300201,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,41,101300202,12.0,1,0,0,99,200,使范围内敌人的魔法防御力下降{0},2,0.0,3,魔法防御力下降+{0},0.0,0,0.48,0.48,0.0
1,20.0,1,2,101300301,0.0,1,0,0,1,2160,对敌方单体造成{0}的魔法伤害,2,0.0,6,魔法伤害+{0},0.0,0,1.6,20.0,0.0
1,0.0,8,7,101300302,0.0,1,0,0,1,2160,使敌方单体在一段时间内无法行动,2,0.0,6,眩晕的成功率等级+1,0.0,0,1.5,0.0,0.0
1,140.0,1,2,101301101,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,2,0.0,6,魔法伤害+{0},0.0,0,11.2,140.0,0.0
1,1.0,10,41,101301102,18.0,1,0,0,1,2160,敌方单体的魔法防御力降低{0},2,0.0,6,魔法防御力降低+{0},0.0,0,0.5,0.5,0.0
1,0.0,7,1,101301201,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,41,101301202,12.0,1,0,0,99,200,使范围内敌人的魔法防御力下降{0},2,0.0,3,魔法防御力下降+{0},0.0,0,0.8,0.8,0.0
1,60.0,1,2,101301301,0.0,1,0,0,1,2160,对敌方单体造成{0}魔法伤害,2,0.0,6,魔法伤害+{0},0.0,0,4.8,60.0,0.0
1,0.0,8,7,101301302,0.0,1,0,0,1,2160,使敌方单体在一段时间内无法行动,2,0.0,6,眩晕的成功率等级+1,0.0,0,4.5,0.0,0.0
1,0.9,59,1,101301303,0.0,1,1,0,1,2160,降低敌方单体的生命值回复量90%,2,0.0,6,,0.0,0,0.0,18.0,0.0
1,1.0,90,4,101350101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,101351101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,0.0,7,3,101400101,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,2,0.0,0.0,0.0
1,2.4,38,41,101400102,0.0,1,1,3,1,2160,使领域内敌人的魔法防御力下降{0},1,0.0,3,魔法防御力下降+{0},300.0,2,16.0,2.4,0.0
1,10.0,38,81,101400103,0.0,1,1,0,1,2160,使领域内敌人的技能值上升量下降{0},1,0.0,3,,300.0,2,16.0,0.0,0.0
1,0.0,7,1,101400104,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,2,0.0,0.0,0.0
1,0.9,8,1,101400105,0.0,1,0,0,99,300,在一段时间内降低范围内敌人的行动速度,2,0.0,1,降低行动速度的成功率等级+1,0.0,0,16.0,0.0,0.0
1,3.4,1,2,101400201,0.0,1,0,0,99,800,对范围内的敌人造成{0}的魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,0.27,3.4,0.0
1,0.0,8,5,101400202,0.0,1,0,0,99,800,使范围内的敌人在一段时间内无法行动,1,0.0,3,束缚的成功率等级+1,0.0,0,2.5,0.0,0.0
1,8.0,1,2,101400301,0.0,1,0,0,1,-1,对敌方单体造成{0}的魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,0.6,8.0,0.0
1,7.5,11,1,101400302,0.0,1,0,0,1,-1,使敌方单体混乱,1,0.0,3,混乱的成功率等级+1,0.0,0,1.0,0.0,0.0
1,0.0,7,3,101401101,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,2,0.0,0.0,0.0
1,2.4,38,41,101401102,0.0,1,1,3,1,2160,使领域内敌人的魔法防御力降低{0},1,0.0,3,魔法防御力降低+{0},410.0,2,18.0,2.4,0.0
1,10.0,38,81,101401103,0.0,1,1,0,1,2160,使领域内敌方目标的技能值上升量下降{0},1,0.0,3,,410.0,2,18.0,0.0,0.0
1,0.0,92,0,101401104,0.0,1,0,0,99,2160,,3,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,7,1,101401105,0.0,1,0,0,1,2160,,1,0.0,3,,0.0,2,0.0,0.0,0.0
1,0.7,8,1,101401106,0.0,1,0,0,99,300,在一定时间内降低范围内敌人的行动速度,2,0.0,1,降低行动速度的成功率等级+1,0.0,0,18.0,0.0,0.0
1,5.0,57,101401108,101401107,0.0,1,0,0,99,300,,2,0.0,1,,0.0,0,0.0,0.0,0.0
1,6.25,1,2,101401108,0.0,1,0,0,99,2160,对敌方全体造成{0}魔法伤害,3,0.0,3,魔法伤害+{0},0.0,0,0.5,6.25,0.0
1,9.0,1,2,101401201,0.0,1,0,0,99,800,对范围内的敌人造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,0.72,9.0,0.0
1,4.0,26,101401203,101401202,0.0,1,3,0,99,800,,1,0.0,3,,0.0,0,0.0,0.2,0.0
1,0.0,8,5,101401203,0.0,1,0,0,99,800,使范围内的敌人在一定时间内无法行动,1,0.0,3,束缚的成功率等级+1,0.0,0,2.5,0.0,0.0
1,1.0,90,5,101450101,1.0,0,0,0,0,0,自身的魔法防御力提升{0},0,0.0,0,魔法防御力+{0},0.0,0,2.0,2.0,0.0
1,1.0,90,5,101451101,1.0,0,0,0,0,0,自身的魔法防御力提升{0},0,0.0,0,魔法防御力+{0},0.0,0,2.0,32.0,0.0
1,1.0,4,2,101500101,0.3375,2,0,0,99,2160,我方全体的生命值回复{0},3,0.0,3,生命值回复量+{0},0.0,0,4.5,4.5,0.0
1,1.0,10,40,101500102,18.0,2,1,0,99,2160,提升我方全体的魔法防御力{0},3,0.0,3,魔法防御力提高+{0},0.0,0,0.45,0.45,0.0
1,1.0,10,30,101500201,12.0,2,0,0,99,300,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,5.5,5.5,0.0
1,1.0,48,2,101500301,0.0,2,1,0,1,2160,每秒回复生命值{0},2,0.0,10,回复量+{0},7.0,0,0.12,1.0,0.0
1,1.0,4,2,101501101,0.3375,2,0,0,99,2160,我方全体的生命值回复{0},3,0.0,3,生命值回复量+{0},0.0,0,4.5,4.5,0.0
1,1.0,10,40,101501102,18.0,2,1,0,99,2160,提升我方全体的魔法防御力{0},3,0.0,3,魔法防御力提升+{0},0.0,0,0.45,0.45,0.0
1,1.0,10,30,101501103,18.0,2,1,0,99,2160,我方全体的魔法攻击力提升{0},3,0.0,3,魔法攻击力提升+{0},0.0,0,25.0,25.0,0.0
1,1.0,10,70,101501104,18.0,2,1,0,99,2160,我方全体的魔法暴击提升{0},3,0.0,3,,0.0,0,0.0,50.0,0.0
1,1.0,10,120,101501105,18.0,2,1,0,99,2160,我方全体爆发魔法暴击时提升25%伤害,3,0.0,3,,0.0,0,0.0,25.0,0.0
1,0.8,48,2,101501106,0.0,2,1,0,99,2160,每秒回复生命值{0},3,0.0,3,回复量+{0},18.0,0,0.04,0.8,0.0
1,1.0,10,30,101501201,12.0,2,0,0,99,300,提升范围内我方角色的魔法攻击力{0},2,0.0,3,魔法攻击力提升+{0},0.0,0,18.0,18.0,0.0
1,1.0,10,70,101501202,12.0,2,1,0,99,300,范围内我方成员魔法暴击提升{0},2,0.0,3,魔法暴击提升+{0},0.0,0,0.0,40.0,1.0
1,1.0,90,4,101550101,1.0,0,0,0,0,0,提高自己的魔法攻击力{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,101551101,1.0,0,0,0,0,0,提高自己的魔法攻击力{0},0,0.0,0,魔法攻击力提升+{0},0.0,0,15.0,240.0,0.0
1,45.0,1,1,101600101,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},1.0,0,4.0,45.0,0.0
1,12.0,1,1,101600201,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},1.0,0,0.9,12.0,0.0
1,1.0,10,10,101600301,12.0,2,1,0,1,0,自身的物理攻击力提升{0},3,0.0,7,物理攻击力+{0},0.0,0,15.0,15.0,1.0
1,2.0,10,110,101601101,18.0,2,1,0,1,-1,自身的爆发物理暴击时提升25％的伤害,3,0.0,7,物理暴击提升+{0},0.0,0,0.0,25.0,1.0
1,112.0,1,1,101601102,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},1.0,0,9.0,112.0,0.0
1,12.0,1,1,101601201,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,1.5,3,物理伤害+{0},1.0,0,0.9,12.0,0.0
1,12.0,1,1,101601202,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,1.5,3,物理伤害+{0},0.0,0,0.6,12.0,0.0
1,12.0,1,1,101601203,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,1.5,3,物理伤害+{0},0.0,0,0.6,12.0,0.0
1,1.0,10,10,101601301,180.0,2,1,0,1,0,自身的物理攻击力提升{0},3,0.0,7,物理攻击力提升+{0},0.0,0,75.0,75.0,1.0
1,1.0,10,110,101601302,180.0,2,1,0,1,0,自身造成的物理暴击伤害提升{0}%,3,0.0,7,,0.0,0,0.0,15.0,1.0
1,150.0,16,1,101601303,0.0,2,0,0,1,0,自身的技能值回复{0},3,0.0,7,,0.0,0,0.0,0.0,0.0
1,1.0,90,2,101650101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,101651101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,240.0,0.0
1,60.0,1,1,101700101,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,4.8,60.0,0.0
1,20.0,1,1,101700201,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,1.6,20.0,0.0
1,1.0,102,0,101700301,5.0,2,0,0,1,2160,每次攻击时伤害增加{0},3,0.0,7,追加伤害+{0},0.0,0,10.0,10.0,0.0
1,180.0,1,1,101701101,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,14.4,180.0,0.0
1,1.0,10,10,101701102,180.0,2,1,0,1,0,自身的物理攻击力提升{0},3,0.0,7,物理攻击力+{0},0.0,0,15.0,15.0,0.0
1,30.0,1,1,101701201,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,2.3,30.0,0.0
1,1.0,90,2,101750101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,101751101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,240.0,0.0
1,4.5,1,2,101800101,0.0,1,0,0,99,2160,对敌方全体造成{0}的魔法伤害,3,0.0,3,全体魔法伤害+{0},0.0,0,0.405,4.5,0.0
1,4.0,11,0,101800102,0.0,1,0,0,99,2160,魅惑敌方全体,3,0.0,3,魅惑的成功率等级+1,0.0,0,100.0,0.0,0.0
1,0.0,7,1,101800201,0.0,1,0,0,1,4000,,1,0.0,3,,0.0,1,0.0,0.0,0.0
1,9.0,1,2,101800202,0.0,1,0,0,99,100,对范围内的敌人造成{0}的魔法伤害,2,0.0,1,魔法伤害+{0},0.0,0,0.72,9.0,0.0
1,50.0,16,2,101800301,0.0,1,0,0,1,-1,削减敌方单体的技能值{0},3,0.0,2,技能值伤害+{0},0.0,0,0.0,1.0,0.0
1,50.0,16,1,101800302,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,技能值回复量+{0},0.0,0,0.0,1.0,0.0
1,10.0,1,2,101801101,0.0,1,0,0,99,2160,对敌方全体造成{0}魔法伤害,3,0.0,3,全体魔法伤害+{0},0.0,0,0.81,10.0,0.0
1,20.0,16,2,101801102,0.0,1,0,0,99,2160,削减敌方全体的技能值{0},3,0.0,3,技能值伤害+{0},0.0,0,0.0,0.4,0.0
1,1.0,10,81,101801103,18.0,1,1,0,99,2160,使敌方全体的技能值上升量下降{0},3,0.0,3,,0.0,0,0.0,15.0,1.0
1,5.0,11,0,101801104,0.0,1,0,0,99,2160,魅惑敌方全体,3,0.0,3,魅惑的成功率等级+1,0.0,0,100.0,0.0,0.0
1,0.0,7,1,101801201,0.0,1,0,0,1,4000,,1,0.0,3,,0.0,1,0.0,0.0,0.0
1,0.0,23,300,101801202,0.0,1,101801203,101801205,99,100,,2,0.0,3,,0.0,0,0.0,1.0,0.0
1,9.0,1,2,101801203,0.0,1,0,0,99,100,对范围内的敌人造成{0}的魔法伤害,2,0.0,3,魔法伤害+{0},0.0,0,1.2,9.0,0.0
1,300.0,16,2,101801204,0.0,1,0,0,99,100,敌人处于魅惑状态时，削减范围内敌人的技能值{0},2,0.0,3,技能值伤害+{0},0.0,0,0.0,1.0,0.0
1,9.0,1,2,101801205,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,1.2,9.0,0.0
1,1.0,10,11,101801206,12.0,1,1,0,99,100,敌方不处于魅惑状态时，降低范围内敌人的物理攻击力{0},2,0.0,3,物理攻击力下降+{0},0.0,0,10.0,10.0,1.0
1,1.0,10,31,101801207,12.0,1,1,0,99,100,敌方不处于魅惑状态时，降低范围内敌人的魔法攻击力{0},2,0.0,3,魔法攻击力下降+{0},0.0,0,10.0,10.0,1.0
1,310.0,16,2,101820301,0.0,1,0,0,1,-1,削减敌方单体技能值{0},3,0.0,2,,0.0,0,0.0,0.0,0.0
1,1.0,10,11,101820302,12.0,1,1,0,0,-1,敌方单体的物理攻击力降低{0},3,0.0,1,物理攻击力降低+{0},0.0,0,4.0,-1040.0,1.0
1,1.0,10,31,101820303,12.0,1,1,0,0,-1,敌方单体的魔法攻击力降低{0},3,0.0,1,魔法攻击力降低+{0},0.0,0,4.0,-1040.0,1.0
1,310.0,16,1,101820304,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,,0.0,0,0.0,0.0,0.0
1,10.0,1,2,101821101,0.0,1,0,0,99,2160,对敌方全体造成{0}魔法伤害,3,0.0,3,全体魔法伤害+{0},0.0,0,1.21,10.0,0.0
1,124.0,16,2,101821102,0.0,1,0,0,99,2160,削减敌方全体技能值{0},3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,10,81,101821103,18.0,1,1,0,99,2160,使敌方全体的技能值上升量下降{0},3,0.0,3,,0.0,0,0.0,15.0,1.0
1,5.0,11,0,101821104,0.0,1,0,0,99,2160,使敌方全体陷入魅惑状态,3,0.0,3,魅惑的成功率等级+1,0.0,0,100.0,0.0,0.0
1,0.0,7,1,101821201,0.0,1,0,0,1,4000,,1,0.0,3,,0.0,1,0.0,0.0,0.0
1,0.0,23,300,101821202,0.0,1,101821203,101821205,99,100,,2,0.0,3,,0.0,0,0.0,1.0,0.0
1,9.0,1,2,101821203,0.0,1,0,0,99,100,对范围内的所有敌人造成{0}魔法伤害,2,0.0,3,魔法伤害+{0},0.0,0,1.6,9.0,0.0
1,560.0,16,2,101821204,0.0,1,0,0,99,100,敌人处于魅惑状态时，削减敌方单体技能值{0},2,0.0,3,,0.0,0,0.0,0.0,0.0
1,9.0,1,2,101821205,0.0,1,0,0,99,100,,2,0.0,3,,0.0,0,1.6,9.0,0.0
1,1.0,10,11,101821206,12.0,1,1,0,99,100,敌人未处于魅惑状态时，使范围内敌人的物理攻击力降低{0},2,0.0,3,物理攻击力降低+{0},0.0,0,10.0,10.0,1.0
1,1.0,10,31,101821207,12.0,1,1,0,99,100,敌人未处于魅惑状态时，使范围内敌人的魔法攻击力降低{0},2,0.0,3,魔法攻击力降低+{0},0.0,0,10.0,10.0,1.0
1,1.0,90,4,101850101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,4,101851101,1.0,0,0,0,0,0,自身的魔法攻击力提升{0},0,0.0,0,魔法攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,5,101851102,1.0,0,0,0,0,0,自身的魔法防御力提升{0},0,0.0,0,,0.0,0,0.0,30.0,0.0
1,24.0,1,1,102000101,0.0,1,0,0,1,2160,对面前的敌方单体造成{0}的物理伤害,2,0.0,3,对第一名敌人的物理伤害+{0},0.0,0,1.8,24.0,0.0
1,45.0,1,1,102000102,0.0,1,0,0,1,2160,对第二近的敌方单体造成{0}的物理伤害,2,0.0,3,对第二名敌人的物理伤害+{0},0.0,1,3.6,45.0,0.0
1,100.0,2,5,102000103,0.0,1,0,0,1,2160,,2,0.0,3,,0.0,1,0.0,1200.0,0.0
1,300.0,2,1,102000201,0.0,1,0,0,1,0,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,20.0,1,1,102000202,0.0,1,0,0,1,0,对敌方单体造成{0}物理伤害,1,0.0,1,物理伤害+{0},0.0,0,1.6,20.0,0.0
1,1.0,10,10,102000301,12.0,2,1,0,99,2160,我方全体的物理攻击力提升{0},3,0.0,3,物理攻击力提升+{0},0.0,0,3.0,3.0,1.0
1,30.0,1,1,102001101,0.0,1,0,0,99,900,对前方范围内的敌人造成{0}的物理伤害,1,0.0,3,对前方范围的物理伤害＋{0},0.0,0,2.4,30.0,0.0
1,0.0,7,1,102001102,0.0,1,0,0,1,2160,,2,0.0,3,,0.0,1,0.0,0.0,0.0
1,54.0,1,1,102001103,0.0,1,0,0,99,275,以第二近的敌人为中心，对范围内的敌人造成{0}的物理伤害,2,0.0,3,对以第二近的敌人为中心的范围造成物理伤害＋{0},0.0,0,4.5,54.0,0.0
1,300.0,2,1,102001201,0.0,1,0,0,1,0,,1,0.0,3,,0.0,0,0.0,0.0,0.0
1,0.0,7,1,102001202,0.0,1,0,0,1,2160,,2,0.0,3,,0.0,0,0.0,0.0,0.0
1,27.0,1,1,102001203,0.0,1,0,0,99,500,对范围内的敌人造成{0}物理伤害,1,0.0,1,物理伤害+{0},0.0,0,2.1,27.0,0.0
1,1.0,90,2,102050101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,15.0,0.0
1,1.0,90,2,102051101,1.0,0,0,0,0,0,自身的物理攻击力提升{0},0,0.0,0,物理攻击力上升+{0},0.0,0,15.0,240.0,0.0
1,30.0,1,1,102100101,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,2.4,30.0,0.0
1,0.0,8,7,102100102,0.0,1,0,0,0,-1,使敌方单体在一段时间内无法行动,1,0.0,1,眩晕的成功率等级+1,0.0,0,5.5,0.0,0.0
1,1.0,10,20,102100201,12.0,2,1,0,99,200,我方全体的物理防御力提升{0},3,0.0,3,物理防御力提升+{0},0.0,0,0.375,0.375,1.0
1,1.0,10,40,102100202,12.0,2,1,0,99,200,提升我方全体的魔法防御力{0},3,0.0,3,魔法防御力提升+{0},0.0,0,0.375,0.375,1.0
1,10.0,1,1,102100301,0.0,1,0,0,1,-1,对敌方单体造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,0.8,10.0,0.0
1,0.0,8,7,102100302,0.0,1,0,0,0,-1,使敌方单体在一段时间内无法行动,1,0.0,1,眩晕的成功率等级+1,0.0,0,1.5,0.0,0.0
1,35.0,1,1,102101101,0.0,1,0,0,99,300,对范围内敌人造成{0}物理伤害,1,0.0,3,物理伤害+{0},0.0,0,2.8,35.0,0.0
1,0.0,8,7,102101102,0.0,1,0,0,99,300,使范围内的敌人在一段时间内无法行动,1,0.0,3,眩晕的成功率等级+1,0.0,0,5.5,0.0,0.0
1,1.0,10,20,102101103,18.0,2,1,0,99,2160,我方全体的物理防御力提升{0},3,0.0,3,物理防御力提升+{0},0.0,0,1.1,1.1,1.0
1,1.0,10,40,102101104,18.0,2,1,0,99,2160,提升我方全体的魔法防御力{0},3,0.0,3,魔法防御力提升+{0},0.0,0,1.1,1.1,1.0
1,0.8,48,1,102101105,0.0,2,1,0,99,225,每秒回复生命值{0},2,0.0,3,回复量+{0},18.5,0,0.04,0.8,0.0
1,1.0,10,20,102101201,12.0,2,1,0,99,2160,我方全体的物理防御力提升{0},3,0.0,3,物理防御力提升{0},0.0,0,0.75,0.75,1.0
1,1.0,10,40,102101202,12.0,2,1,0,99,2160,提升我方全体的魔法防御力{0},3,0.0,3,魔法防御力提升+{0},0.0,0,0.75,0.75,1.0
1,50.0,16,1,102101203,0.0,2,1,0,99,2160,我方全体的技能值回复{0},3,0.0,3,,0.0,0,0.0,0.0,0.0
1,1.0,90,1,102150101,1.0,0,0,0,0,0,自身的最大生命值提升{0},0,0.0,0,最大生命值+{0},0.0,0,75.0,75.0,0.0
1,1.0,90,1,102151101,1.0,0,0,0,0,0,自身的最大生命值提升{0},0,0.0,0,最大生命值+{0},0.0,0,75.0,1275.0,0.0
1,1.0,90,5,102151102,1.0,0,0,0,0,0,自身的魔法防御力提升{0},0,0.0,0,,0.0,0,0.0,30.0,0.0
1,18.0,1,2,102200101,0.0,1,0,0,99,825,对范围内的敌人造成{0}的魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,1.44,18.0,0.0
1,0.0,1,2,102200201,0.0,2,0,0,1,0,消耗自身的生命值{0},3,0.0,7,,0.0,0,0.6,0.0,0.0
1,1.0,10,30,102200202,12.0,2,1,0,1,0,提升自身的魔法攻击力{0},3,0.0,7,魔法攻击力提升+{0},0.0,0,20.0,20.0,1.0
1,9.0,1,2,102200301,0.0,1,0,0,99,800,对范围内的敌人造成{0}的魔法伤害,1,0.0,1,魔法伤害+{0},0.0,0,0.72,9.0,0.0
1,1.0,26,102201102,102201101,0.0,2,1,0,1,0,,1,0.0,7,,0.0,0,0.0,3.15,0.0
1,32.4,1,2,102201102,0.0,1,0,0,99,975,对范围内的敌人造成{0}魔法伤害,1,0.0,3,魔法伤害+{0},0.0,0,2.7,32.4,0.0
1,0.0,1,2,102201201,0.0,2,0,0,1,0,消耗自身的生命值{0},3,0.0,7,,0.0,0,0.6,0.0,0.0
1,1.0,10,30,102201202,12.0,2,1,0,1,0,提升自身的魔法攻击力{0},3,0.0,7,魔法攻击力提升+{0},0.0,0,50.0,50.0,1.0
1,100.0,16,1,102201203,0.0,2,0,0,1,0,自身的技能值回复{0},1,0.0,7,技能值回复量+{0},0.0,0,0.0,1.0,0.0
1,0.0,1,2,102221201,0.0,2,0,0,1,0,消耗自身的生命值{0},3,0.0,7,,0.0,0,0.6,0.0,0.0
