physical_penetrate,consume_gold,unit_id,magic_penetrate,magic_str,magic_str_growth,magic_critical_growth,life_steal,consume_num,accuracy,hp_recovery_rate,energy_recovery_rate_growth,wave_energy_recovery,magic_critical,wave_energy_recovery_growth,def_growth,accuracy_growth,dodge_growth,energy_recovery_rate,energy_reduce_rate,physical_critical_growth,physical_penetrate_growth,atk,magic_def_growth,physical_critical,atk_growth,def,wave_hp_recovery_growth,unit_material_id,wave_hp_recovery,rarity,hp,life_steal_growth,dodge,hp_recovery_rate_growth,hp_growth,magic_penetrate_growth,energy_reduce_rate_growth,magic_def
0.0,50000,101601,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,79.77,0.66,15.0,14.76,4.1,0.0,31016,0.0,5,548.4,0.0,0.0,0.0,101.6,0.0,0.0,3.49
0.0,0,101601,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1973.1,0.88,15.0,19.68,4.79,0.0,31016,0.0,6,639.7,0.0,0.0,0.0,135.4,0.0,0.0,4.07
0.0,10000,101701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,54.34,0.22,15.0,6.04,2.96,0.0,31017,0.0,1,344.7,0.0,0.0,0.0,38.29,0.0,0.0,1.94
0.0,20000,101701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,65.2,0.33,15.0,9.06,3.55,0.0,31017,0.0,2,413.6,0.0,0.0,0.0,57.43,0.0,0.0,2.32
0.0,30000,101701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,76.07,0.44,15.0,12.08,4.14,0.0,31017,0.0,3,482.5,0.0,0.0,0.0,76.58,0.0,0.0,2.71
0.0,40000,101701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,86.94,0.55,15.0,15.1,4.73,0.0,31017,0.0,4,551.4,0.0,0.0,0.0,95.72,0.0,0.0,3.1
0.0,50000,101701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,97.81,0.66,15.0,18.12,5.32,0.0,31017,0.0,5,620.4,0.0,0.0,0.0,114.9,0.0,0.0,3.49
0.0,0,101701,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,10.0,0.0,0.0,0.0,1944.2,0.88,15.0,24.16,6.22,0.0,31017,0.0,6,723.7,0.0,0.0,0.0,153.2,0.0,0.0,4.07
0.0,10000,101801,0.0,42.15,4.68,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,2.28,0.0,31018,0.0,1,313.3,0.0,0.0,0.0,34.81,0.0,0.0,2.39
0.0,20000,101801,0.0,50.58,7.02,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,2.73,0.0,31018,0.0,2,376.0,0.0,0.0,0.0,52.21,0.0,0.0,2.86
0.0,30000,101801,0.0,59.01,9.36,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,3.19,0.0,31018,0.0,3,438.6,0.0,0.0,0.0,69.62,0.0,0.0,3.34
0.0,40000,101801,0.0,67.44,11.7,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,3.64,0.0,31018,0.0,4,501.3,0.0,0.0,0.0,87.02,0.0,0.0,3.82
0.0,50000,101801,0.0,75.87,14.04,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,4.1,0.0,31018,0.0,5,564.0,0.0,0.0,0.0,104.5,0.0,0.0,4.3
0.0,0,101801,0.0,548.6,18.72,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,26.79,0.0,31018,0.0,6,827.9,0.0,0.0,0.0,139.3,0.0,0.0,29.02
0.0,10000,102001,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,46.82,0.27,10.0,5.2,2.62,0.0,31020,0.0,1,353.2,0.0,0.0,0.0,39.24,0.0,0.0,2.39
0.0,20000,102001,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,56.18,0.4,10.0,7.8,3.14,0.0,31020,0.0,2,423.8,0.0,0.0,0.0,58.86,0.0,0.0,2.86
0.0,30000,102001,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,65.54,0.54,10.0,10.4,3.66,0.0,31020,0.0,3,494.5,0.0,0.0,0.0,78.48,0.0,0.0,3.34
0.0,40000,102001,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,74.91,0.67,10.0,13.0,4.19,0.0,31020,0.0,4,565.1,0.0,0.0,0.0,98.1,0.0,0.0,3.82
0.0,50000,102001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,84.27,0.81,10.0,15.6,4.71,0.0,31020,0.0,5,635.7,0.0,0.0,0.0,117.8,0.0,0.0,4.3
0.0,0,102001,0.0,0.0,0.0,0.0,0.0,0,10.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,10.0,0.0,0.0,0.0,1828.4,1.08,165.0,20.8,5.5,0.0,31020,0.0,6,741.6,0.0,0.0,0.0,157.0,0.0,0.0,5.02
0.0,10000,102101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.32,5.0,4.85,2.73,0.0,31021,0.0,1,428.3,0.0,0.0,0.0,47.58,0.0,0.0,2.85
0.0,20000,102101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,52.35,0.48,5.0,7.27,3.27,0.0,31021,0.0,2,513.9,0.0,0.0,0.0,71.37,0.0,0.0,3.42
0.0,30000,102101,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,61.08,0.64,5.0,9.7,3.82,0.0,31021,0.0,3,599.6,0.0,0.0,0.0,95.16,0.0,0.0,3.99
0.0,40000,102101,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,69.8,0.8,5.0,12.12,4.36,0.0,31021,0.0,4,685.2,0.0,0.0,0.0,119.0,0.0,0.0,4.56
0.0,50000,102101,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,78.53,0.96,5.0,14.55,4.91,0.0,31021,0.0,5,770.9,0.0,0.0,0.0,142.8,0.0,0.0,5.13
0.0,0,102101,0.0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,10.0,0.0,0.0,0.0,341.7,1.28,5.0,19.4,65.73,0.0,31021,0.0,6,899.3,0.0,0.0,0.0,190.4,0.0,0.0,50.99
0.0,10000,102201,0.0,48.65,5.41,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.28,0.0,31022,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.16
0.0,20000,102201,0.0,58.38,8.11,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.73,0.0,31022,0.0,2,447.5,0.0,0.0,0.0,62.14,0.0,0.0,2.59
0.0,30000,102201,0.0,68.11,10.82,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,3.19,0.0,31022,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,3.02
0.0,40000,102201,0.0,77.84,13.52,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.64,0.0,31022,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.45
0.0,50000,102201,0.0,87.57,16.23,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,4.1,0.0,31022,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,3.88
0.0,0,102201,0.0,1692.2,21.64,0.0,0.0,0,0.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,4.79,0.0,31022,0.0,6,783.0,0.0,0.0,0.0,165.8,0.0,0.0,4.54
0.0,10000,102301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,50.01,0.27,10.0,5.56,2.85,0.0,31023,0.0,1,391.7,0.0,0.0,0.0,43.52,0.0,0.0,2.39
0.0,20000,102301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,60.01,0.41,10.0,8.34,3.42,0.0,31023,0.0,2,470.0,0.0,0.0,0.0,65.28,0.0,0.0,2.87
0.0,30000,102301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,70.01,0.54,10.0,11.12,3.99,0.0,31023,0.0,3,548.4,0.0,0.0,0.0,87.04,0.0,0.0,3.35
0.0,40000,102301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,80.02,0.68,10.0,13.9,4.56,0.0,31023,0.0,4,626.7,0.0,0.0,0.0,108.8,0.0,0.0,3.82
0.0,50000,102301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,90.02,0.81,10.0,16.68,5.13,0.0,31023,0.0,5,705.1,0.0,0.0,0.0,130.6,0.0,0.0,4.3
0.0,0,102301,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,10.0,0.0,0.0,0.0,205.1,1.08,10.0,22.24,85.99,0.0,31023,0.0,6,822.6,0.0,0.0,0.0,174.1,0.0,0.0,85.02
0.0,10000,102501,0.0,39.19,4.35,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,2.28,0.0,31025,0.0,1,348.2,0.0,0.0,0.0,38.68,0.0,0.0,2.16
0.0,20000,102501,0.0,47.02,6.52,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,2.73,0.0,31025,0.0,2,417.8,0.0,0.0,0.0,58.02,0.0,0.0,2.59
0.0,30000,102501,0.0,54.86,8.7,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,3.19,0.0,31025,0.0,3,487.5,0.0,0.0,0.0,77.36,0.0,0.0,3.02
0.0,40000,102501,0.0,62.7,10.87,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,3.64,0.0,31025,0.0,4,557.1,0.0,0.0,0.0,96.7,0.0,0.0,3.45
0.0,50000,102501,0.0,70.54,13.05,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,4.1,0.0,31025,0.0,5,626.7,0.0,0.0,0.0,116.1,0.0,0.0,3.88
0.0,0,102501,0.0,1822.3,17.4,0.0,2.0,0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,4.79,0.0,31025,0.0,6,731.1,0.0,0.0,0.0,154.8,0.0,0.0,4.54
0.0,10000,102601,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,46.94,0.29,10.0,5.22,2.28,0.0,31026,0.0,1,368.0,0.0,0.0,0.0,40.89,0.0,0.0,2.62
0.0,20000,102601,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,56.33,0.44,10.0,7.83,2.74,0.0,31026,0.0,2,441.6,0.0,0.0,0.0,61.34,0.0,0.0,3.14
0.0,30000,102601,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,65.72,0.58,10.0,10.44,3.19,0.0,31026,0.0,3,515.2,0.0,0.0,0.0,81.78,0.0,0.0,3.67
0.0,40000,102601,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,75.1,0.73,10.0,13.05,3.65,0.0,31026,0.0,4,588.8,0.0,0.0,0.0,102.3,0.0,0.0,4.19
0.0,50000,102601,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,84.49,0.87,10.0,15.66,4.1,0.0,31026,0.0,5,662.4,0.0,0.0,0.0,122.7,0.0,0.0,4.72
0.0,0,102601,0.0,0.0,0.0,0.0,0.0,0,0.0,30.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1148.6,1.16,10.0,20.88,4.79,0.0,31026,0.0,6,772.8,0.0,0.0,0.0,163.6,0.0,0.0,35.5
0.0,10000,102701,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,53.32,0.27,10.0,5.92,2.62,0.0,31027,0.0,1,355.1,0.0,0.0,0.0,39.46,0.0,0.0,2.39
0.0,20000,102701,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,63.98,0.4,15.0,8.88,3.14,0.0,31027,0.0,2,426.2,0.0,0.0,0.0,59.19,0.0,0.0,2.86
0.0,30000,102701,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,74.64,0.54,15.0,11.84,3.66,0.0,31027,0.0,3,497.2,0.0,0.0,0.0,78.92,0.0,0.0,3.34
0.0,40000,102701,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,85.31,0.67,15.0,14.8,4.19,0.0,31027,0.0,4,568.2,0.0,0.0,0.0,98.65,0.0,0.0,3.82
0.0,50000,102701,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,95.97,0.81,15.0,17.76,4.71,0.0,31027,0.0,5,639.2,0.0,0.0,0.0,118.4,0.0,0.0,4.3
0.0,10000,102801,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.22,10.0,5.44,2.05,0.0,31028,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,1.94
0.0,20000,102801,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,58.78,0.33,10.0,8.16,2.46,0.0,31028,0.0,2,447.5,0.0,0.0,0.0,62.14,0.0,0.0,2.32
0.0,30000,102801,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,68.58,0.44,10.0,10.88,2.87,0.0,31028,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,2.71
0.0,40000,102801,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,78.38,0.55,10.0,13.6,3.28,0.0,31028,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.1
0.0,50000,102801,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,88.18,0.66,10.0,16.32,3.69,0.0,31028,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,3.49
0.0,0,102801,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,10.0,0.0,0.0,0.0,1602.9,0.88,10.0,21.76,19.31,0.0,31028,0.0,6,3283.0,0.0,0.0,0.0,165.8,0.0,0.0,19.07
0.0,10000,102901,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,39.65,0.32,10.0,4.41,3.19,0.0,31029,0.0,1,443.9,0.0,0.0,0.0,49.32,0.0,0.0,2.85
0.0,20000,102901,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,47.58,0.48,10.0,6.61,3.82,0.0,31029,0.0,2,532.7,0.0,0.0,0.0,73.98,0.0,0.0,3.42
0.0,30000,102901,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,55.51,0.64,10.0,8.82,4.46,0.0,31029,0.0,3,621.4,0.0,0.0,0.0,98.64,0.0,0.0,3.99
0.0,40000,102901,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,63.44,0.8,10.0,11.02,5.1,0.0,31029,0.0,4,710.2,0.0,0.0,0.0,123.3,0.0,0.0,4.56
0.0,50000,102901,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,71.37,0.96,10.0,13.23,5.74,0.0,31029,0.0,5,799.0,0.0,0.0,0.0,148.0,0.0,0.0,5.13
0.0,0,102901,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,5.0,0.0,0.0,0.0,100.0,1.0,20.0,21.16,82.99,0.0,31029,0.0,6,3333.5,0.0,0.0,0.0,176.4,0.0,0.0,81.79
0.0,10000,103001,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,47.96,0.27,10.0,5.33,2.62,0.0,31030,0.0,1,343.4,0.0,0.0,0.0,38.15,0.0,0.0,2.39
0.0,20000,103001,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,57.55,0.4,10.0,7.99,3.14,0.0,31030,0.0,2,412.1,0.0,0.0,0.0,57.22,0.0,0.0,2.86
0.0,30000,103001,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,67.14,0.54,10.0,10.66,3.66,0.0,31030,0.0,3,480.8,0.0,0.0,0.0,76.3,0.0,0.0,3.34
0.0,40000,103001,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,76.73,0.67,10.0,13.32,4.19,0.0,31030,0.0,4,549.4,0.0,0.0,0.0,95.37,0.0,0.0,3.82
0.0,50000,103001,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,86.32,0.81,10.0,15.99,4.71,0.0,31030,0.0,5,618.1,0.0,0.0,0.0,114.5,0.0,0.0,4.3
0.0,0,103001,0.0,0.0,0.0,0.0,0.0,0,15.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,10.0,0.0,0.0,0.0,1830.8,1.08,155.0,21.32,5.5,0.0,31030,0.0,6,721.1,0.0,0.0,0.0,152.6,0.0,0.0,5.02
0.0,10000,103101,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,46.82,0.25,10.0,5.2,2.51,0.0,31031,0.0,1,363.1,0.0,0.0,0.0,40.34,0.0,0.0,2.28
0.0,20000,103101,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,56.18,0.37,10.0,7.8,3.01,0.0,31031,0.0,2,435.7,0.0,0.0,0.0,60.51,0.0,0.0,2.73
0.0,30000,103101,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,65.54,0.5,10.0,10.4,3.51,0.0,31031,0.0,3,508.4,0.0,0.0,0.0,80.68,0.0,0.0,3.19
0.0,40000,103101,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,74.91,0.62,10.0,13.0,4.01,0.0,31031,0.0,4,581.0,0.0,0.0,0.0,100.9,0.0,0.0,3.64
0.0,50000,103101,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,84.27,0.75,10.0,15.6,4.51,0.0,31031,0.0,5,653.6,0.0,0.0,0.0,121.1,0.0,0.0,4.1
0.0,10000,103201,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.28,15.0,5.54,2.73,0.0,31032,0.0,1,376.0,0.0,0.0,0.0,41.77,0.0,0.0,2.51
0.0,20000,103201,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,59.88,0.42,15.0,8.31,3.27,0.0,31032,0.0,2,451.2,0.0,0.0,0.0,62.65,0.0,0.0,3.01
0.0,30000,103201,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,69.86,0.56,15.0,11.08,3.82,0.0,31032,0.0,3,526.4,0.0,0.0,0.0,83.54,0.0,0.0,3.51
0.0,40000,103201,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,79.84,0.7,15.0,13.85,4.36,0.0,31032,0.0,4,601.6,0.0,0.0,0.0,104.5,0.0,0.0,4.01
0.0,50000,103201,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,89.82,0.84,15.0,16.62,4.91,0.0,31032,0.0,5,676.8,0.0,0.0,0.0,125.4,0.0,0.0,4.51
0.0,0,103201,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,5.0,0.0,0.0,0.0,1994.8,1.12,15.0,22.16,30.73,0.0,31032,0.0,6,789.5,0.0,0.0,0.0,167.1,0.0,0.0,30.27
0.0,10000,103301,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,44.77,0.27,10.0,4.97,2.62,0.0,31033,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.39
0.0,20000,103301,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,53.72,0.4,10.0,7.45,3.14,0.0,31033,0.0,2,447.5,0.0,0.0,0.0,62.14,0.0,0.0,2.86
0.0,30000,103301,0.0,0.0,0.0,0.0,0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,62.67,0.54,10.0,9.94,3.66,0.0,31033,0.0,3,522.1,0.0,0.0,0.0,82.86,0.0,0.0,3.34
0.0,40000,103301,0.0,0.0,0.0,0.0,0.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,71.63,0.67,10.0,12.42,4.19,0.0,31033,0.0,4,596.6,0.0,0.0,0.0,103.6,0.0,0.0,3.82
0.0,50000,103301,0.0,0.0,0.0,0.0,0.0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,80.58,0.81,10.0,14.91,4.71,0.0,31033,0.0,5,671.2,0.0,0.0,0.0,124.3,0.0,0.0,4.3
0.0,0,103301,0.0,0.0,0.0,0.0,0.0,0,25.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,5.0,0.0,0.0,0.0,294.1,1.08,10.0,19.88,88.5,0.0,31033,0.0,6,783.0,0.0,0.0,0.0,165.8,0.0,0.0,88.02
0.0,10000,103401,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,43.63,0.32,10.0,4.85,2.28,0.0,31034,0.0,1,372.9,0.0,0.0,0.0,41.43,0.0,0.0,2.85
