normal_atk_cast_time,visual_change_flag,motion_type,atk_type,search_area_width,unit_name,cutin_star6,move_speed,unit_id,prefab_id,comment,cutin,se_type
1.965,0,0,1,400,怜（新年）的暗影,0,270,206701,206701,拥有怜（新年）外貌的特殊魔物\n\n·对敌方全体造成物理伤害（中），并眩晕对象。\n·【嘲讽】对敌方全体发出嘲讽。嘲讽后的动作期\n　间受到攻击时，对范围内的所有敌人造成物理伤\n　害（中），并小幅降低其物理防御力。\n·对自己周围的所有同伴展开魔法免疫屏障，并中\n　幅提升自己的魔法防御力。,0,4
2.27,0,0,2,600,优衣（新年）的暗影,0,270,206702,206702,拥有优衣（新年）外貌的特殊魔物\n\n·对己方全体赋予物理/魔法免疫屏障，及生命值\n　持续回复状态，但会大幅降低自身魔法攻击力。\n·大幅降低前方第二个敌人的物理攻击力和魔法攻\n　击力。\n·大幅提升所有进行魔法攻击的己方角色的魔法攻\n　击力。,0,7
999.0,0,0,0,0,烦恼屏障1,0,20,206800,206800,暂定,0,0
999.0,0,0,0,0,烦恼屏障2,0,20,206801,206801,暂定,0,0
999.0,0,0,0,0,烦恼屏障3,0,20,206802,206802,暂定,0,0
0.0,0,0,0,1080,定时炸弹饼,0,0,206803,206803,暂定,0,0
0.0,0,0,0,1080,定时炸弹年糕,0,0,206804,206803,暂定,0,0
3.5,0,0,2,645,嗜睡猫头鹰,0,270,206900,206900,【魔法】中距离攻击因睡眠不足而有\n些倦怠的猫头鹰魔物。瞪着敌人，对\n其施加法术，令对方动弹不得。,0,0
3.5,0,0,2,645,嗜睡猫头鹰,0,270,206901,206901,【魔法】中距离攻击因睡眠不足而有\n些倦怠的猫头鹰魔物。瞪着敌人，对\n其施加法术，令对方动弹不得。,0,0
0.5,0,0,2,120,淘气豆狸,0,100,207000,207000,【魔法】一定时间内无敌·中距离攻\n击虽然年幼，但会利用灵巧的变身术\n拼命兼顾攻守的豆狸魔物。,0,0
0.5,0,0,2,120,淘气豆狸,0,100,207001,207000,【魔法】一定时间内无敌·中距离攻\n击虽然年幼，但会利用灵巧的变身术\n拼命兼顾攻守的豆狸魔物。,0,0
0.9,0,0,1,550,杀人蜂,0,270,207100,207100,【物理】远距离攻击能迅速察觉到有\n威胁的敌人，并准确穿刺目标的蜂类\n魔物。,0,0
1.2,0,0,1,650,杀人蜂,0,270,207101,207100,【物理】远距离攻击能迅速察觉到有\n威胁的敌人，并准确穿刺目标的蜂类\n魔物。,0,0
1.5,0,0,1,750,杀人蜂,0,270,207102,207100,【物理】远距离攻击能迅速察觉到有\n威胁的敌人，并准确穿刺目标的蜂类\n魔物。,0,0
2.5,0,0,1,360,快乐兽人,0,270,207200,207200,【物理】近距离攻击模仿大人敲打乐\n器，是喜欢恶作剧的兽人孩子。,0,0
5.0,0,0,1,120,快乐兽人,0,270,207201,207200,【物理】近距离攻击模仿大人敲打乐\n器，是喜欢恶作剧的兽人孩子。,0,0
2.5,0,0,0,550,洗石熊,0,270,207300,207300,【物理】中距离攻击\n过于爱干净的浣熊。\n用特制的蛤蟆油肥皂清洁完后，\n就会很难握住自己的武器。,0,0
2.5,0,0,1,550,洗石熊,0,270,207301,207300,【物理】中距离攻击\n过于爱干净的浣熊。\n用特制的蛤蟆油肥皂清洁完后，\n就会很难握住自己的武器。,0,0
2.295,0,0,1,200,香织的暗影,0,270,207400,207400,香织的暗影,0,1
1.965,0,0,1,400,真琴的暗影,0,270,207401,207401,真琴的暗影,0,4
2.27,0,0,2,600,香澄的暗影,0,270,207402,207402,香澄的暗影,0,7
2.27,0,0,2,600,真步的暗影,0,270,207403,207403,真步的暗影,0,7
1.3,0,0,1,50,迷你机械莉玛A,0,270,207500,207500,机器莉玛用杂兵,0,0
1.3,0,0,1,300,迷你机械莉玛B,0,270,207501,207500,机器莉玛用杂兵,0,0
1.3,0,0,1,100,迷你机械莉玛C,0,270,207502,207500,机器莉玛用杂兵,0,0
6.0,0,0,1,200,可可,0,300,207600,207600,,0,0
2.0,0,0,1,400,家臣A,0,270,207700,207700,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣B,0,270,207701,207701,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣A,0,270,207702,207700,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣B,0,270,207703,207701,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣A,0,270,207704,207700,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣B,0,270,207705,207701,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣A,0,270,207706,207700,4月活动召唤单位,0,0
2.0,0,0,1,400,家臣B,0,270,207707,207701,4月活动召唤单位,0,0
2.0,0,0,1,400,炸弹（疯狂小丑）,0,270,207800,207800,塔6月_疯狂小丑召唤的炸弹,0,0
2.0,0,0,1,2160,诅咒水晶,0,0,207900,207900,6月活动召唤单位,0,0
2.0,0,0,1,2160,诅咒水晶,0,0,207901,207900,6月活动召唤单位,0,0
2.0,0,0,1,200,小奄美魔物,0,400,208000,208000,,0,0
1.8,0,0,1,200,小奄美魔物,0,400,208001,208000,,0,0
2.35,0,0,1,400,小奄美魔物,0,400,208002,208000,,0,0
2.7,0,0,1,600,小奄美魔物,0,400,208003,208000,,0,0
1.8,0,0,1,200,小奄美魔物,0,400,208004,208000,,0,0
2.35,0,0,1,400,小奄美魔物,0,400,208005,208000,,0,0
2.7,0,0,1,600,小奄美魔物,0,400,208006,208000,,0,0
2.0,0,0,1,200,小奄美魔物,0,400,208007,208000,,0,0
1.8,0,0,1,200,小奄美魔物,0,400,208008,208000,,0,0
2.35,0,0,1,400,小奄美魔物,0,400,208009,208000,,0,0
2.7,0,0,1,600,小奄美魔物,0,400,208010,208000,,0,0
1.8,0,0,1,200,小奄美魔物,0,400,208011,208000,,0,0
2.35,0,0,1,400,小奄美魔物,0,400,208012,208000,,0,0
2.7,0,0,1,600,小奄美魔物,0,400,208013,208000,,0,0
1.8,0,0,1,200,小奄美魔物,0,400,208014,208000,,0,0
2.35,0,0,1,400,小奄美魔物,0,400,208015,208000,,0,0
2.7,0,0,1,600,小奄美魔物,0,400,208016,208000,,0,0
1.5,0,0,1,100,护盾·遗物,0,270,208100,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.8,0,0,1,150,护盾·遗物,0,270,208101,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.9,0,0,1,200,护盾·遗物,0,270,208102,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.9,0,0,1,50,护盾·遗物,0,270,208103,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.9,0,0,1,50,护盾·遗物,0,270,208104,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.9,0,0,1,0,护盾·遗物,0,270,208105,208100,【物理】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.5,0,0,1,120,破坏·遗物,0,270,208106,208106,【物理】降低防御力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.8,0,0,1,170,破坏·遗物,0,270,208107,208106,【物理】降低防御力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.9,0,0,1,70,破坏·遗物,0,270,208108,208106,【物理】降低防御力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.9,0,0,1,20,破坏·遗物,0,270,208109,208106,【物理】降低防御力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.8,0,0,1,225,破坏·遗物,0,270,208110,208106,【物理】降低防御力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
0.9,0,0,2,500,攻击·遗物,0,270,208200,208200,【魔法】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.2,0,0,2,550,攻击·遗物,0,270,208201,208200,【魔法】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
1.3,0,0,2,600,攻击·遗物,0,270,208202,208200,【魔法】近距离攻击与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.7,0,0,2,500,诅咒·遗物,0,270,208203,208203,【魔法】降低攻击力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
3.6,0,0,2,550,诅咒·遗物,0,270,208204,208203,【魔法】降低攻击力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
3.9,0,0,2,600,诅咒·遗物,0,270,208205,208203,【魔法】降低攻击力与暗影一同守护圣域，是记忆\n的守门人。对于想要真正力量的人，会给予相应的\n试炼。,0,0
2.7,0,0,2,20,诅咒·遗物,0,270,208206,208206,【魔法】范围攻击与暗影一同守护圣域，是记忆的\n守门人。对于想要真正力量的人，会给予相应的试\n炼。\n\n・对敌方全体赋予中毒状态，降低生命值吸收量和\n　生命值回复量。,0,0
0.7,0,0,1,700,治愈·遗物,0,270,208300,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,750,治愈·遗物,0,270,208301,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,700,治愈·遗物,0,270,208302,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,750,治愈·遗物,0,270,208303,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,600,治愈·遗物,0,270,208304,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,600,治愈·遗物,0,270,208305,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
0.7,0,0,1,700,治愈·遗物,0,270,208306,208300,【回复】回复生命值·技能值与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
1.0,0,0,1,750,治疗·遗物,0,270,208307,208307,【物理】持续回复全体与暗影一同守护圣域，是记\n忆的守门人。对于想要真正力量的人，会给予相应\n的试炼。,0,0
1.0,0,0,1,700,治疗·遗物,0,270,208308,208307,【物理】持续回复全体与暗影一同守护圣域，是记\n忆的守门人。对于想要真正力量的人，会给予相应\n的试炼。,0,0
1.0,0,0,1,600,治疗·遗物,0,270,208309,208307,【物理】持续回复全体与暗影一同守护圣域，是记\n忆的守门人。对于想要真正力量的人，会给予相应\n的试炼。,0,0
0.7,0,0,1,800,治愈·遗物,0,270,208310,208310,【回复】全体持续回复与暗影一同守护圣域，是记\n忆的守门人。对于想要真正力量的人，会给予相应\n的试炼。\n\n・对除自身以外的我方全体赋予生命值和技能值持\n　续回复状态，并提升物理防御力和魔法防御力。,0,0
0.9,0,0,1,200,啄啄鸟,0,270,208400,208400,【物理】中距离攻击啄木鸟对魔力的\n流动很敏感。能用尖锐的嘴发动攻击，\n降低敌人的精力。,0,0
0.9,0,0,1,400,啄啄鸟,0,270,208401,208401,【物理】中距离攻击啄木鸟对魔力的\n流动很敏感。能用尖锐的嘴发动攻击，\n降低敌人的精力。,0,0
0.9,0,0,1,250,草莓蛇,0,270,208500,208500,【物理】中距离攻击会拟态成草莓，\n散发出香甜气味的蛇。若毫无防备地\n接近，会被袭击并捕食。,0,0
0.9,0,0,1,250,草莓蛇,0,270,208501,208501,【物理】中距离攻击会拟态成草莓，\n散发出香甜气味的蛇。若毫无防备地\n接近，会被袭击并捕食。,0,0
0.9,0,0,1,450,草莓蛇,0,270,208502,208502,【物理】中距离攻击会拟态成草莓，\n散发出香甜气味的蛇。若毫无防备地\n接近，会被袭击并捕食。,0,0
2.0,0,0,1,2160,利蝎守护者1,0,0,208600,208600,,0,0
2.0,0,0,1,2160,利蝎守护者2,0,0,208601,208601,,0,0
2.0,0,0,1,2160,利蝎守护者3,0,0,208602,208602,,0,0
2.0,0,0,1,2160,利蝎守护者7,0,0,208606,208606,,0,0
2.0,0,0,1,2160,利蝎守护者8,0,0,208607,208607,,0,0
2.0,0,0,1,2160,利蝎守护者9,0,0,208608,208608,,0,0
2.0,0,0,1,2160,驯鹿,0,450,208700,208700,,0,0
10.0,0,0,1,210,天使飞镖,0,270,208800,208800,【物理】近身攻击\n有着热带鱼外形的鱼类魔物。\n与优雅的姿态相反，\n会用其尖利的下颚刺向猎物。,0,0
2.8,0,0,1,180,污泥人偶,0,70,208900,208900,【物理】近距离攻击被禁术操纵，没\n有意志的土块人偶。以战场上充满怨\n念的泥土制造而成。,0,0
4.8,0,0,1,260,污泥人偶2,0,70,208901,208900,【物理】近距离攻击被禁术操纵，没\n有意志的土块人偶。以战场上充满怨\n念的泥土制造而成。,0,0
4.8,0,0,1,2160,污泥人偶,0,70,208902,208900,,0,0
2.0,0,0,2,2160,战斗领域效果,0,0,209000,209000,,0,0
2.0,0,0,2,2160,战斗领域效果,0,0,209001,209001,,0,0
2.0,0,0,2,2160,战斗领域效果,0,0,209003,209003,,0,0
4.8,0,0,1,300,气鼓蛙,0,270,209100,209100,【物理】近距离攻击\n会用带刺的肚子撞向敌人\n将其弹飞，有着奇妙外形的\n青蛙。,0,0
2.0,0,0,1,2160,鱼雷鱼的手下1,0,0,209200,209200,,0,0
2.0,0,0,1,2160,鱼雷鱼的手下2,0,0,209201,209201,,0,0
2.0,0,0,1,2160,鱼雷鱼的手下3,0,0,209202,209202,,0,0
0.0,0,0,0,300,球根酱,0,270,209300,209300,盆栽宝宝的技能,0,0
0.0,0,0,0,300,球根酱,0,270,209301,209300,球根酱,0,0
0.0,0,0,0,300,球根酱,0,270,209302,209300,球根酱,0,0
0.0,0,0,0,300,球根酱,0,270,209303,209300,球根酱,0,0
0.0,0,0,0,300,球根酱,0,270,209304,209300,球根酱,0,0
2.215,0,0,1,153,凛（偶像大师）的暗影,0,450,209601,209601,拥有凛（偶像大师）外貌的特殊魔物\n\n·对眼前一名敌人造成物理伤害,0,4
2.8,0,0,1,3000,监察官,0,270,209700,209700,,0,16
2.8,0,0,1,3000,监察官,0,270,209701,209700,,0,16
2.8,0,0,1,3000,监察官,0,270,209702,209700,,0,16
2.8,0,0,1,3000,监察官,0,270,209703,209700,,0,16
2.34,0,0,1,395,真阳（游骑兵）的暗影,0,450,209800,209800,拥有真阳（游骑兵）外貌的特殊魔物\n\n·对眼前一名敌人造成物理伤害（特大），并使其\n　眩晕。\n·对眼前一名敌人造成物理伤害（小），并将其小\n　幅度击飞。\n·对眼前一名敌人造成物理伤害（中），并小幅度\n　提升自身的物理攻击力。,0,6
1.3,0,0,1,100,沙地蠕虫,0,270,209900,209900,【物理】中距离攻击在沙地下方守候\n猎物，一口气用大颚将猎物捕获的蜈\n蚣魔物。,0,11
2.0,0,0,1,200,美声鸟人,0,270,210000,210000,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,1000,美声鸟人,0,270,210001,210000,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,1040,美声鸟人,0,270,210002,210000,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,300,美声鸟人,0,270,210003,210003,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,500,美声鸟人,0,350,210004,210004,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,300,美声鸟人,0,270,210005,210000,【物理】近身攻击歌声婉转动听的妖\n鸟。松懈猎物的防线，再用利爪将其\n猎捕。,0,11
2.0,0,0,1,2160,丘比特,0,450,210100,210100,,0,0
2.0,0,0,1,2160,歪愿的水晶,0,0,210200,210200,,0,0
2.0,0,0,1,2160,美杜莎的仆人,0,300,210300,210300,,0,0
2.0,0,0,1,1800,美杜莎的仆人,0,300,210301,210300,,0,0
2.0,0,0,1,200,幽灵手下,0,400,210400,210400,,0,0
2.4,0,0,1,350,幽灵手下,0,400,210401,210400,,0,0
2.8,0,0,1,500,幽灵手下,0,400,210402,210400,,0,0
2.4,0,0,1,200,爆炸·遗物,0,270,210500,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
3.0,0,0,1,450,爆炸·遗物,0,270,210501,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
3.6,0,0,1,750,爆炸·遗物,0,270,210502,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
2.4,0,0,1,200,爆炸·遗物,0,270,210510,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
3.0,0,0,1,450,爆炸·遗物,0,270,210511,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
3.6,0,0,1,750,爆炸·遗物,0,270,210512,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
2.4,0,0,1,250,爆炸·遗物,0,270,210513,210500,【物理】物理·魔法范围攻击与暗影一同守护圣域，\n是记忆的守门人。对于想要真正力量的人，会给予\n相应的试炼。,0,0
