hp_recovery_rate,promotion_level,magic_def,energy_recovery_rate,dodge,hp,wave_hp_recovery,physical_penetrate,life_steal,physical_critical,magic_critical,magic_penetrate,def,energy_reduce_rate,unit_id,magic_str,atk,accuracy,wave_energy_recovery
39.0,34,1654.0,17.0,30.0,56345.0,2605.0,0.0,20.0,971.0,0.0,0.0,1631.0,4.0,100501,20.0,18018.0,18.0,89.0
39.0,35,1760.0,17.0,30.0,64985.0,2605.0,0.0,20.0,981.0,0.0,0.0,1737.0,4.0,100501,20.0,19183.0,18.0,89.0
39.0,36,1867.0,17.0,30.0,74185.0,2605.0,0.0,20.0,991.0,0.0,0.0,1844.0,4.0,100501,20.0,20385.0,18.0,89.0
39.0,37,1976.0,17.0,30.0,83850.0,2605.0,0.0,20.0,1001.0,0.0,0.0,1953.0,4.0,100501,20.0,21624.0,18.0,89.0
39.0,38,2086.0,17.0,30.0,94005.0,2605.0,0.0,20.0,1011.0,0.0,0.0,2063.0,4.0,100501,20.0,22900.0,18.0,89.0
0.0,2,2.0,0.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100601,23.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100601,78.0,0.0,0.0,0.0
10.0,4,16.0,0.0,0.0,325.0,200.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100601,169.0,0.0,0.0,5.0
10.0,5,32.0,0.0,0.0,625.0,200.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,100601,322.0,0.0,0.0,15.0
25.0,6,51.0,0.0,0.0,1155.0,200.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100601,495.0,0.0,0.0,15.0
30.0,7,69.0,0.0,0.0,1515.0,200.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,100601,724.0,26.0,0.0,50.0
60.0,8,93.0,4.0,0.0,2115.0,200.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,100601,960.0,26.0,0.0,85.0
95.0,9,120.0,9.0,0.0,2650.0,200.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,100601,1224.0,26.0,0.0,85.0
105.0,10,143.0,14.0,0.0,3240.0,420.0,0.0,0.0,0.0,13.0,0.0,50.0,10.0,100601,1549.0,26.0,0.0,85.0
119.0,11,167.0,14.0,0.0,3840.0,640.0,0.0,0.0,0.0,28.0,0.0,66.0,10.0,100601,1880.0,26.0,0.0,101.0
135.0,12,192.0,17.0,0.0,4200.0,760.0,0.0,0.0,0.0,43.0,0.0,79.0,17.0,100601,2215.0,26.0,0.0,111.0
135.0,13,217.0,17.0,0.0,4640.0,980.0,0.0,0.0,0.0,69.0,0.0,102.0,19.0,100601,2582.0,26.0,0.0,121.0
137.0,14,250.0,17.0,0.0,4760.0,1220.0,0.0,0.0,0.0,93.0,0.0,130.0,19.0,100601,2954.0,26.0,0.0,133.0
146.0,15,282.0,17.0,0.0,4990.0,1220.0,0.0,0.0,0.0,109.0,0.0,157.0,21.0,100601,3356.0,26.0,0.0,133.0
152.0,16,316.0,17.0,0.0,5140.0,1320.0,0.0,0.0,0.0,129.0,0.0,183.0,21.0,100601,3805.0,26.0,0.0,133.0
153.0,17,353.0,17.0,0.0,5260.0,1320.0,0.0,0.0,0.0,144.0,0.0,216.0,21.0,100601,4258.0,26.0,0.0,158.0
153.0,18,397.0,17.0,3.0,5665.0,1320.0,0.0,0.0,0.0,169.0,0.0,248.0,21.0,100601,4708.0,26.0,0.0,173.0
153.0,19,447.0,17.0,3.0,6310.0,1320.0,0.0,0.0,0.0,193.0,0.0,287.0,21.0,100601,5206.0,26.0,0.0,173.0
153.0,20,493.0,17.0,3.0,6860.0,1415.0,0.0,0.0,0.0,240.0,0.0,327.0,21.0,100601,5797.0,26.0,0.0,173.0
153.0,21,543.0,17.0,3.0,7370.0,1515.0,0.0,0.0,0.0,288.0,0.0,370.0,21.0,100601,6452.0,26.0,0.0,173.0
153.0,22,603.0,17.0,3.0,8370.0,1515.0,0.0,0.0,0.0,318.0,0.0,420.0,21.0,100601,7171.0,26.0,0.0,173.0
153.0,23,672.0,17.0,3.0,10145.0,1515.0,0.0,0.0,0.0,318.0,0.0,474.0,21.0,100601,7937.0,26.0,0.0,173.0
153.0,24,738.0,17.0,3.0,11670.0,1515.0,0.0,0.0,0.0,333.0,0.0,533.0,21.0,100601,8818.0,26.0,0.0,173.0
153.0,25,798.0,17.0,3.0,12670.0,1515.0,0.0,0.0,0.0,355.0,0.0,587.0,21.0,100601,9964.0,26.0,0.0,173.0
153.0,26,847.0,17.0,3.0,13505.0,1515.0,0.0,0.0,0.0,377.0,0.0,630.0,21.0,100601,11385.0,26.0,0.0,173.0
153.0,27,890.0,17.0,3.0,14530.0,1515.0,0.0,0.0,0.0,394.0,0.0,670.0,21.0,100601,12944.0,26.0,0.0,173.0
153.0,28,933.0,17.0,3.0,15675.0,1515.0,0.0,0.0,0.0,411.0,0.0,712.0,21.0,100601,14609.0,26.0,0.0,173.0
153.0,29,979.0,17.0,3.0,16895.0,1515.0,0.0,0.0,0.0,429.0,0.0,758.0,21.0,100601,16394.0,26.0,0.0,173.0
153.0,30,1029.0,17.0,3.0,18270.0,1515.0,0.0,0.0,0.0,447.0,0.0,808.0,21.0,100601,18267.0,26.0,0.0,173.0
153.0,31,1080.0,17.0,3.0,19725.0,1515.0,0.0,0.0,0.0,465.0,0.0,859.0,21.0,100601,20231.0,26.0,0.0,173.0
153.0,32,1132.0,17.0,3.0,21260.0,1515.0,0.0,0.0,0.0,483.0,0.0,911.0,21.0,100601,22285.0,26.0,0.0,173.0
153.0,33,1186.0,17.0,3.0,22870.0,1515.0,0.0,0.0,0.0,500.0,0.0,965.0,21.0,100601,24455.0,26.0,0.0,173.0
153.0,34,1241.0,17.0,3.0,24650.0,1515.0,0.0,0.0,0.0,517.0,0.0,1020.0,21.0,100601,26760.0,26.0,0.0,173.0
153.0,35,1297.0,17.0,3.0,26670.0,1515.0,0.0,0.0,0.0,534.0,0.0,1076.0,21.0,100601,29157.0,26.0,0.0,173.0
153.0,36,1354.0,17.0,3.0,28860.0,1515.0,0.0,0.0,0.0,551.0,0.0,1133.0,21.0,100601,31636.0,26.0,0.0,173.0
153.0,37,1412.0,17.0,3.0,31220.0,1515.0,0.0,0.0,0.0,568.0,0.0,1191.0,21.0,100601,34195.0,26.0,0.0,173.0
153.0,38,1471.0,17.0,3.0,33655.0,1515.0,0.0,0.0,0.0,585.0,0.0,1250.0,21.0,100601,36844.0,26.0,0.0,173.0
0.0,2,0.0,0.0,2.0,80.0,100.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100701,0.0,6.0,0.0,0.0
0.0,3,0.0,0.0,3.0,200.0,200.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,100701,0.0,46.0,0.0,0.0
0.0,4,5.0,0.0,7.0,550.0,360.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,100701,0.0,94.0,0.0,0.0
0.0,5,11.0,0.0,10.0,1060.0,520.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,100701,0.0,190.0,0.0,0.0
0.0,6,19.0,0.0,14.0,1740.0,890.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,100701,0.0,323.0,0.0,0.0
0.0,7,34.0,0.0,18.0,2330.0,1260.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,100701,0.0,480.0,0.0,0.0
0.0,8,50.0,0.0,28.0,3510.0,1585.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,100701,0.0,593.0,0.0,0.0
0.0,9,70.0,5.0,35.0,4255.0,1585.0,0.0,0.0,5.0,0.0,0.0,124.0,0.0,100701,10.0,790.0,0.0,0.0
0.0,10,90.0,13.0,36.0,5065.0,1585.0,0.0,0.0,20.0,0.0,0.0,152.0,0.0,100701,20.0,1035.0,0.0,0.0
20.0,11,110.0,16.0,41.0,5765.0,1585.0,0.0,0.0,40.0,0.0,0.0,177.0,0.0,100701,20.0,1296.0,0.0,0.0
40.0,12,132.0,16.0,48.0,6265.0,1685.0,0.0,0.0,50.0,0.0,0.0,205.0,0.0,100701,20.0,1558.0,10.0,0.0
42.0,13,165.0,16.0,52.0,6785.0,1785.0,0.0,0.0,50.0,0.0,0.0,245.0,0.0,100701,20.0,1786.0,20.0,0.0
44.0,14,204.0,16.0,54.0,7005.0,1785.0,0.0,2.0,60.0,0.0,0.0,285.0,2.0,100701,20.0,2066.0,20.0,0.0
44.0,15,239.0,16.0,56.0,7005.0,1885.0,0.0,4.0,70.0,0.0,0.0,317.0,4.0,100701,20.0,2455.0,20.0,0.0
44.0,16,269.0,16.0,56.0,7205.0,1985.0,0.0,4.0,82.0,0.0,0.0,357.0,4.0,100701,20.0,2857.0,25.0,0.0
44.0,17,296.0,16.0,59.0,7715.0,2135.0,0.0,4.0,82.0,0.0,0.0,401.0,4.0,100701,20.0,3253.0,30.0,0.0
44.0,18,334.0,16.0,64.0,8025.0,2285.0,0.0,4.0,94.0,0.0,0.0,439.0,4.0,100701,20.0,3721.0,30.0,0.0
44.0,19,375.0,16.0,66.0,8025.0,2380.0,0.0,4.0,116.0,0.0,0.0,484.0,4.0,100701,20.0,4301.0,30.0,0.0
44.0,20,419.0,16.0,66.0,8060.0,2475.0,0.0,4.0,136.0,0.0,0.0,536.0,4.0,100701,20.0,4938.0,30.0,0.0
44.0,21,486.0,16.0,71.0,8205.0,2475.0,0.0,4.0,148.0,0.0,0.0,590.0,4.0,100701,20.0,5511.0,30.0,0.0
44.0,22,552.0,16.0,71.0,8695.0,2475.0,0.0,4.0,188.0,0.0,0.0,656.0,4.0,100701,20.0,6189.0,30.0,0.0
44.0,23,622.0,16.0,71.0,9010.0,2475.0,0.0,4.0,188.0,0.0,0.0,742.0,4.0,100701,20.0,6953.0,30.0,0.0
44.0,24,697.0,16.0,71.0,9330.0,2475.0,0.0,4.0,188.0,0.0,0.0,830.0,4.0,100701,20.0,7793.0,30.0,0.0
44.0,25,772.0,16.0,71.0,9945.0,2475.0,0.0,4.0,205.0,0.0,0.0,912.0,4.0,100701,20.0,8782.0,30.0,0.0
44.0,26,851.0,16.0,71.0,10695.0,2475.0,0.0,4.0,231.0,0.0,0.0,990.0,4.0,100701,20.0,9897.0,30.0,0.0
44.0,27,926.0,16.0,71.0,11695.0,2475.0,0.0,4.0,249.0,0.0,0.0,1062.0,4.0,100701,20.0,11147.0,30.0,0.0
44.0,28,1007.0,16.0,71.0,14735.0,2475.0,0.0,4.0,258.0,0.0,0.0,1143.0,4.0,100701,20.0,12226.0,30.0,0.0
44.0,29,1094.0,16.0,71.0,18005.0,2475.0,0.0,4.0,267.0,0.0,0.0,1230.0,4.0,100701,20.0,13384.0,30.0,0.0
44.0,30,1186.0,16.0,71.0,21790.0,2475.0,0.0,4.0,276.0,0.0,0.0,1322.0,4.0,100701,20.0,14579.0,30.0,0.0
44.0,31,1288.0,16.0,71.0,27955.0,2475.0,0.0,4.0,276.0,0.0,0.0,1424.0,4.0,100701,20.0,15520.0,30.0,0.0
44.0,32,1393.0,16.0,71.0,34490.0,2475.0,0.0,4.0,276.0,0.0,0.0,1529.0,4.0,100701,20.0,16499.0,30.0,0.0
44.0,33,1500.0,16.0,71.0,41640.0,2475.0,0.0,4.0,276.0,0.0,0.0,1636.0,4.0,100701,20.0,17534.0,30.0,0.0
44.0,34,1609.0,16.0,71.0,49570.0,2475.0,0.0,4.0,276.0,0.0,0.0,1745.0,4.0,100701,20.0,18625.0,30.0,0.0
44.0,35,1719.0,16.0,71.0,58210.0,2475.0,0.0,4.0,276.0,0.0,0.0,1855.0,4.0,100701,20.0,19754.0,30.0,0.0
44.0,36,1830.0,16.0,71.0,67410.0,2475.0,0.0,4.0,276.0,0.0,0.0,1966.0,4.0,100701,20.0,20920.0,30.0,0.0
44.0,37,1943.0,16.0,71.0,77075.0,2475.0,0.0,4.0,276.0,0.0,0.0,2079.0,4.0,100701,20.0,22123.0,30.0,0.0
44.0,38,2057.0,16.0,71.0,87230.0,2475.0,0.0,4.0,276.0,0.0,0.0,2193.0,4.0,100701,20.0,23364.0,30.0,0.0
0.0,2,2.0,0.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100801,23.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100801,78.0,0.0,0.0,0.0
10.0,4,16.0,0.0,0.0,325.0,200.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100801,169.0,0.0,0.0,5.0
10.0,5,32.0,0.0,0.0,625.0,200.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,100801,322.0,0.0,0.0,15.0
25.0,6,51.0,0.0,0.0,1155.0,200.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,100801,495.0,0.0,0.0,15.0
30.0,7,69.0,0.0,0.0,1515.0,200.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,100801,724.0,26.0,0.0,50.0
75.0,8,91.0,4.0,0.0,1680.0,200.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,100801,1003.0,52.0,0.0,50.0
110.0,9,118.0,9.0,0.0,2215.0,200.0,0.0,0.0,0.0,0.0,0.0,40.0,5.0,100801,1267.0,52.0,0.0,50.0
115.0,10,140.0,14.0,0.0,2755.0,300.0,0.0,0.0,0.0,16.0,0.0,52.0,10.0,100801,1566.0,52.0,0.0,85.0
129.0,11,166.0,14.0,0.0,3175.0,840.0,0.0,0.0,0.0,34.0,0.0,57.0,10.0,100801,1937.0,52.0,0.0,101.0
135.0,12,185.0,17.0,0.0,3335.0,960.0,0.0,0.0,0.0,59.0,0.0,64.0,17.0,100801,2352.0,52.0,0.0,127.0
135.0,13,204.0,17.0,0.0,3575.0,1080.0,0.0,0.0,0.0,93.0,0.0,77.0,22.0,100801,2797.0,52.0,0.0,137.0
135.0,14,229.0,17.0,0.0,3775.0,1320.0,0.0,0.0,0.0,127.0,0.0,93.0,22.0,100801,3253.0,52.0,0.0,149.0
144.0,15,251.0,17.0,0.0,4005.0,1440.0,0.0,0.0,0.0,157.0,0.0,110.0,22.0,100801,3747.0,52.0,0.0,149.0
150.0,16,273.0,17.0,0.0,4185.0,1440.0,0.0,0.0,0.0,193.0,0.0,126.0,22.0,100801,4294.0,52.0,0.0,149.0
151.0,17,301.0,17.0,0.0,4255.0,1440.0,0.0,0.0,0.0,228.0,0.0,145.0,22.0,100801,4848.0,52.0,0.0,174.0
151.0,18,334.0,17.0,0.0,4600.0,1440.0,0.0,0.0,0.0,268.0,0.0,168.0,22.0,100801,5401.0,52.0,0.0,199.0
151.0,19,371.0,17.0,0.0,5245.0,1440.0,0.0,0.0,0.0,317.0,0.0,194.0,22.0,100801,6004.0,52.0,0.0,199.0
151.0,20,402.0,17.0,0.0,5795.0,1440.0,0.0,0.0,0.0,388.0,0.0,219.0,22.0,100801,6727.0,52.0,0.0,199.0
151.0,21,447.0,17.0,0.0,6270.0,1540.0,0.0,0.0,0.0,459.0,0.0,251.0,22.0,100801,7443.0,52.0,0.0,199.0
151.0,22,490.0,17.0,0.0,7160.0,1640.0,0.0,0.0,0.0,525.0,0.0,284.0,22.0,100801,8302.0,52.0,0.0,199.0
151.0,23,540.0,17.0,0.0,8620.0,1640.0,0.0,0.0,0.0,555.0,0.0,319.0,22.0,100801,9263.0,52.0,0.0,199.0
151.0,24,590.0,17.0,0.0,10145.0,1640.0,0.0,0.0,0.0,570.0,0.0,354.0,22.0,100801,10345.0,52.0,0.0,199.0
151.0,25,625.0,17.0,0.0,11145.0,1640.0,0.0,0.0,0.0,607.0,0.0,382.0,22.0,100801,11732.0,52.0,0.0,199.0
151.0,26,648.0,17.0,0.0,11685.0,1640.0,0.0,0.0,0.0,641.0,0.0,399.0,22.0,100801,13434.0,52.0,0.0,199.0
151.0,27,665.0,17.0,0.0,12255.0,1640.0,0.0,0.0,0.0,665.0,0.0,413.0,22.0,100801,15298.0,52.0,0.0,199.0
151.0,28,681.0,17.0,0.0,12855.0,1640.0,0.0,0.0,0.0,689.0,0.0,428.0,22.0,100801,17287.0,52.0,0.0,199.0
151.0,29,699.0,17.0,0.0,13455.0,1640.0,0.0,0.0,0.0,714.0,0.0,446.0,22.0,100801,19415.0,52.0,0.0,199.0
151.0,30,719.0,17.0,0.0,14055.0,1640.0,0.0,0.0,0.0,740.0,0.0,466.0,22.0,100801,21668.0,52.0,0.0,199.0
151.0,31,739.0,17.0,0.0,14655.0,1640.0,0.0,0.0,0.0,766.0,0.0,486.0,22.0,100801,24030.0,52.0,0.0,199.0
151.0,32,759.0,17.0,0.0,15255.0,1640.0,0.0,0.0,0.0,792.0,0.0,506.0,22.0,100801,26501.0,52.0,0.0,199.0
151.0,33,780.0,17.0,0.0,15855.0,1640.0,0.0,0.0,0.0,817.0,0.0,527.0,22.0,100801,29107.0,52.0,0.0,199.0
151.0,34,802.0,17.0,0.0,16455.0,1640.0,0.0,0.0,0.0,841.0,0.0,549.0,22.0,100801,31867.0,52.0,0.0,199.0
151.0,35,824.0,17.0,0.0,17055.0,1640.0,0.0,0.0,0.0,865.0,0.0,571.0,22.0,100801,34757.0,52.0,0.0,199.0
151.0,36,847.0,17.0,0.0,17655.0,1640.0,0.0,0.0,0.0,889.0,0.0,594.0,22.0,100801,37748.0,52.0,0.0,199.0
151.0,37,871.0,17.0,0.0,18255.0,1640.0,0.0,0.0,0.0,913.0,0.0,618.0,22.0,100801,40838.0,52.0,0.0,199.0
151.0,38,895.0,17.0,0.0,18855.0,1640.0,0.0,0.0,0.0,937.0,0.0,642.0,22.0,100801,44036.0,52.0,0.0,199.0
0.0,2,3.0,0.0,0.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100901,26.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100901,94.0,0.0,0.0,0.0
10.0,4,14.0,0.0,0.0,270.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100901,214.0,0.0,0.0,0.0
10.0,5,27.0,0.0,0.0,360.0,100.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100901,405.0,0.0,0.0,25.0
10.0,6,40.0,0.0,0.0,710.0,100.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,100901,634.0,0.0,0.0,75.0
15.0,7,54.0,0.0,0.0,1305.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,100901,894.0,0.0,0.0,110.0
45.0,8,64.0,4.0,0.0,1470.0,100.0,0.0,1.0,0.0,0.0,0.0,10.0,0.0,100901,1255.0,0.0,0.0,145.0
45.0,9,73.0,9.0,0.0,1880.0,100.0,0.0,2.0,0.0,16.0,0.0,15.0,0.0,100901,1633.0,0.0,0.0,180.0
45.0,10,91.0,14.0,0.0,2230.0,520.0,0.0,4.0,0.0,34.0,0.0,21.0,0.0,100901,2032.0,0.0,0.0,180.0
45.0,11,101.0,14.0,0.0,2570.0,620.0,0.0,5.0,0.0,71.0,0.0,30.0,5.0,100901,2474.0,0.0,0.0,196.0
45.0,12,106.0,14.0,0.0,2670.0,720.0,0.0,6.0,0.0,124.0,0.0,33.0,11.0,100901,2998.0,0.0,0.0,232.0
45.0,13,113.0,16.0,0.0,2810.0,720.0,0.0,6.0,0.0,186.0,0.0,38.0,17.0,100901,3531.0,0.0,0.0,252.0
45.0,14,120.0,18.0,0.0,2950.0,840.0,0.0,6.0,0.0,262.0,0.0,42.0,17.0,100901,4111.0,0.0,0.0,282.0
45.0,15,129.0,22.0,0.0,2980.0,960.0,0.0,6.0,0.0,332.0,0.0,50.0,17.0,100901,4716.0,0.0,0.0,292.0
45.0,16,137.0,22.0,0.0,3010.0,960.0,0.0,6.0,0.0,407.0,0.0,55.0,17.0,100901,5389.0,0.0,0.0,322.0
45.0,17,146.0,22.0,0.0,3010.0,960.0,0.0,6.0,0.0,479.0,0.0,59.0,17.0,100901,6117.0,0.0,0.0,352.0
45.0,18,155.0,22.0,0.0,3010.0,960.0,0.0,6.0,0.0,568.0,0.0,65.0,17.0,100901,6901.0,0.0,0.0,382.0
45.0,19,162.0,22.0,0.0,3010.0,960.0,0.0,6.0,0.0,701.0,0.0,70.0,17.0,100901,7789.0,0.0,0.0,382.0
45.0,20,176.0,22.0,0.0,3010.0,960.0,0.0,6.0,0.0,858.0,0.0,80.0,17.0,100901,8710.0,0.0,0.0,382.0
45.0,21,184.0,22.0,0.0,3010.0,1060.0,0.0,6.0,0.0,1060.0,0.0,86.0,17.0,100901,9729.0,0.0,0.0,382.0
45.0,22,191.0,22.0,0.0,3010.0,1160.0,0.0,6.0,0.0,1278.0,0.0,91.0,17.0,100901,10926.0,0.0,0.0,382.0
45.0,23,207.0,22.0,0.0,3010.0,1160.0,0.0,6.0,0.0,1462.0,0.0,97.0,17.0,100901,12249.0,0.0,0.0,382.0
45.0,24,224.0,22.0,0.0,3010.0,1160.0,0.0,6.0,0.0,1605.0,0.0,103.0,17.0,100901,13724.0,0.0,0.0,382.0
45.0,25,232.0,22.0,0.0,3010.0,1160.0,0.0,6.0,0.0,1714.0,0.0,109.0,17.0,100901,15434.0,0.0,0.0,382.0
45.0,26,241.0,22.0,0.0,3470.0,1160.0,0.0,6.0,0.0,1786.0,0.0,115.0,17.0,100901,17274.0,0.0,0.0,382.0
45.0,27,249.0,22.0,0.0,3470.0,1160.0,0.0,6.0,0.0,1831.0,0.0,121.0,17.0,100901,19309.0,0.0,0.0,382.0
45.0,28,262.0,22.0,0.0,3470.0,1160.0,0.0,6.0,0.0,1857.0,0.0,132.0,17.0,100901,21399.0,0.0,0.0,382.0
45.0,29,266.0,22.0,0.0,3930.0,1160.0,0.0,6.0,0.0,1890.0,0.0,136.0,17.0,100901,23721.0,0.0,0.0,382.0
45.0,30,270.0,22.0,0.0,3930.0,1160.0,0.0,6.0,0.0,1924.0,0.0,140.0,17.0,100901,26242.0,0.0,0.0,382.0
45.0,31,274.0,22.0,0.0,4390.0,1160.0,0.0,6.0,0.0,1958.0,0.0,144.0,17.0,100901,28821.0,0.0,0.0,382.0
45.0,32,278.0,22.0,0.0,4390.0,1160.0,0.0,6.0,0.0,1992.0,0.0,148.0,17.0,100901,31563.0,0.0,0.0,382.0
45.0,33,282.0,22.0,0.0,4890.0,1160.0,0.0,6.0,0.0,2025.0,0.0,152.0,17.0,100901,34396.0,0.0,0.0,382.0
45.0,34,286.0,22.0,0.0,5390.0,1160.0,0.0,6.0,0.0,2057.0,0.0,156.0,17.0,100901,37378.0,0.0,0.0,382.0
45.0,35,290.0,22.0,0.0,5390.0,1160.0,0.0,6.0,0.0,2089.0,0.0,160.0,17.0,100901,40565.0,0.0,0.0,382.0
45.0,36,294.0,22.0,0.0,5390.0,1160.0,0.0,6.0,0.0,2121.0,0.0,164.0,17.0,100901,43864.0,0.0,0.0,382.0
45.0,37,299.0,22.0,0.0,5890.0,1160.0,0.0,6.0,0.0,2153.0,0.0,169.0,17.0,100901,47208.0,0.0,0.0,382.0
45.0,38,304.0,22.0,0.0,6390.0,1160.0,0.0,6.0,0.0,2185.0,0.0,174.0,17.0,100901,50656.0,0.0,0.0,382.0
0.0,2,2.0,0.0,0.0,55.0,75.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101001,23.0,0.0,0.0,0.0
0.0,3,7.0,0.0,0.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,101001,78.0,0.0,0.0,0.0
10.0,4,16.0,0.0,0.0,325.0,200.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,101001,169.0,0.0,0.0,5.0
10.0,5,32.0,0.0,0.0,625.0,200.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,101001,322.0,0.0,0.0,15.0
25.0,6,51.0,0.0,0.0,1155.0,200.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,101001,495.0,0.0,0.0,15.0
30.0,7,69.0,0.0,0.0,1515.0,200.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,101001,724.0,26.0,0.0,50.0
60.0,8,90.0,4.0,0.0,1845.0,200.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,101001,988.0,52.0,0.0,50.0
95.0,9,117.0,9.0,0.0,2380.0,200.0,0.0,0.0,0.0,0.0,0.0,44.0,5.0,101001,1252.0,52.0,0.0,50.0
100.0,10,139.0,14.0,0.0,2920.0,300.0,0.0,0.0,0.0,16.0,0.0,56.0,10.0,101001,1551.0,52.0,0.0,85.0
124.0,11,171.0,14.0,0.0,3540.0,840.0,0.0,0.0,0.0,24.0,0.0,67.0,10.0,101001,1842.0,52.0,0.0,85.0
130.0,12,196.0,17.0,0.0,3900.0,1060.0,0.0,0.0,0.0,41.0,0.0,84.0,14.0,101001,2179.0,52.0,0.0,111.0
132.0,13,226.0,17.0,0.0,4060.0,1180.0,0.0,0.0,0.0,57.0,0.0,110.0,19.0,101001,2519.0,52.0,0.0,133.0
136.0,14,263.0,17.0,0.0,4320.0,1300.0,0.0,0.0,0.0,67.0,0.0,138.0,21.0,101001,2859.0,52.0,0.0,145.0
145.0,15,297.0,17.0,0.0,4520.0,1520.0,0.0,0.0,0.0,81.0,0.0,165.0,21.0,101001,3255.0,52.0,0.0,145.0
151.0,16,328.0,17.0,0.0,4750.0,1520.0,0.0,0.0,0.0,97.0,0.0,195.0,21.0,101001,3701.0,52.0,0.0,145.0
152.0,17,367.0,17.0,3.0,4880.0,1520.0,0.0,0.0,0.0,117.0,0.0,223.0,21.0,101001,4152.0,52.0,0.0,160.0
152.0,18,413.0,17.0,3.0,5225.0,1520.0,0.0,0.0,0.0,132.0,0.0,259.0,21.0,101001,4600.0,52.0,0.0,185.0
152.0,19,465.0,17.0,3.0,5870.0,1615.0,0.0,0.0,0.0,157.0,0.0,300.0,21.0,101001,5071.0,52.0,0.0,185.0
152.0,20,512.0,17.0,3.0,6455.0,1615.0,0.0,0.0,0.0,193.0,0.0,342.0,21.0,101001,5660.0,52.0,0.0,185.0
152.0,21,574.0,17.0,3.0,7040.0,1615.0,0.0,0.0,0.0,228.0,0.0,391.0,21.0,101001,6236.0,52.0,0.0,185.0
152.0,22,636.0,17.0,3.0,8245.0,1715.0,0.0,0.0,0.0,264.0,0.0,443.0,21.0,101001,6900.0,52.0,0.0,185.0
152.0,23,702.0,17.0,3.0,9705.0,1715.0,0.0,0.0,0.0,294.0,0.0,502.0,21.0,101001,7660.0,52.0,0.0,185.0
152.0,24,777.0,17.0,3.0,11230.0,1715.0,0.0,0.0,0.0,294.0,0.0,563.0,21.0,101001,8501.0,52.0,0.0,185.0
152.0,25,838.0,17.0,3.0,12525.0,1715.0,0.0,0.0,0.0,319.0,0.0,617.0,21.0,101001,9607.0,52.0,0.0,185.0
152.0,26,887.0,17.0,3.0,13520.0,1715.0,0.0,0.0,0.0,346.0,0.0,660.0,21.0,101001,11004.0,52.0,0.0,185.0
152.0,27,931.0,17.0,3.0,14635.0,1715.0,0.0,0.0,0.0,363.0,0.0,701.0,21.0,101001,12544.0,52.0,0.0,185.0
152.0,28,975.0,17.0,3.0,15855.0,1715.0,0.0,0.0,0.0,380.0,0.0,744.0,21.0,101001,14190.0,52.0,0.0,185.0
152.0,29,1023.0,17.0,3.0,17230.0,1715.0,0.0,0.0,0.0,397.0,0.0,792.0,21.0,101001,15938.0,52.0,0.0,185.0
152.0,30,1074.0,17.0,3.0,18685.0,1715.0,0.0,0.0,0.0,415.0,0.0,843.0,21.0,101001,17793.0,52.0,0.0,185.0
152.0,31,1126.0,17.0,3.0,20220.0,1715.0,0.0,0.0,0.0,433.0,0.0,895.0,21.0,101001,19738.0,52.0,0.0,185.0
