limit_num,item_type,end_time,value,gojuon_order,item_name,start_time,price,promotion_level,item_id,description,sell_check_disp
9999,11,2099/12/31 23:59:59,31046,3060112,珠希的记忆碎片,2020/01/01 0:00:00,0,1,31046,封印着珠希记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31047,2172112,纯的记忆碎片,2020/04/23 13:00:00,0,1,31047,封印着纯记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31048,6152112,美冬的记忆碎片,2020/01/01 0:00:00,0,1,31048,封印着美冬记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31049,2122112,静流的记忆碎片,2020/01/01 0:00:00,0,1,31049,封印着静流记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31050,6120112,美咲的记忆碎片,2020/01/01 0:00:00,0,1,31050,封印着美咲记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31051,6132112,深月的记忆碎片,2020/01/01 0:00:00,0,1,31051,封印着深月记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31052,8160112,莉玛的记忆碎片,2020/01/01 0:00:00,0,1,31052,封印着莉玛记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31053,6441112,莫妮卡的记忆碎片,2020/01/01 0:00:00,0,1,31053,封印着莫妮卡记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31054,3262112,纺希的记忆碎片,2020/07/20 11:00:00,0,1,31054,封印着纺希记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31055,72112,步美的记忆碎片,2021/03/30 11:00:00,0,1,31055,封印着步美记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31056,8210112,流夏的记忆碎片,2020/11/30 11:00:00,0,1,31056,封印着流夏记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31057,2101112,姬塔的记忆碎片,2020/01/01 0:00:00,0,1,31057,封印着姬塔记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31058,5314112,佩可莉姆的记忆碎片,2020/01/01 0:00:00,0,1,31058,封印着佩可莉姆记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31059,1432112,可可萝的记忆碎片,2020/01/01 0:00:00,0,1,31059,封印着可可萝记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31060,1170112,凯露的记忆碎片,2020/01/01 0:00:00,0,1,31060,封印着凯露记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31061,6201112,矛依未的记忆碎片,2021/03/01 11:00:00,0,1,31061,封印着矛依未记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31063,81212,亚里莎的记忆碎片,2020/05/15 11:00:00,0,1,31063,封印着亚里莎记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31064,2103112,雪菲的记忆碎片,2023/02/15 11:00:00,0,1,31064,封印着雪菲记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31065,1070112,嘉夜的记忆碎片,2021/11/16 11:00:00,0,1,31065,封印着嘉夜记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31066,144112,祈梨的记忆碎片,2022/6/14 11:00:00,0,1,31066,封印着祈梨记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31067,5460112,帆稀的记忆碎片,2023/10/31 11:00:00,0,1,31067,封印着帆稀记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31068,8051112,菈比莉斯塔的记忆碎片,2022/8/31 11:00:00,0,1,31068,封印着菈比莉斯塔记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31069,1001112,霸瞳皇帝的记忆碎片,2024/11/15 11:00:00,0,1,31069,封印着霸瞳皇帝的记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31070,4343112,似似花的记忆碎片,2021/09/06 09:00:00,0,1,31070,封印着似似花记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31071,1281212,克莉丝提娜的记忆碎片,2020/11/23 11:00:00,0,1,31071,封印着克莉丝提娜记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31075,5314122,佩可莉姆（夏日）的记忆碎片,2020/08/03 11:00:00,0,1,31075,封印着佩可莉姆（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31076,1432122,可可萝（夏日）的记忆碎片,2020/08/03 11:00:00,0,1,31076,封印着可可萝（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31077,2222222,铃莓（夏日）的记忆碎片,2020/08/18 11:00:00,0,1,31077,封印着铃莓（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31078,1170122,凯露（夏日）的记忆碎片,2020/08/30 11:00:00,0,1,31078,封印着凯露（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31079,3060122,珠希（夏日）的记忆碎片,2020/09/15 11:00:00,0,1,31079,封印着珠希（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31080,6152122,美冬（夏日）的记忆碎片,2020/08/30 11:00:00,0,1,31080,封印着美冬（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31081,2144122,忍（万圣节）的记忆碎片,2020/10/26 11:00:00,0,1,31081,封印着忍（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31082,6170122,宫子（万圣节）的记忆碎片,2020/10/26 11:00:00,0,1,31082,封印着宫子（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31083,6120122,美咲（万圣节）的记忆碎片,2020/11/10 11:00:00,0,1,31083,封印着美咲（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31084,3110122,千歌（圣诞节）的记忆碎片,2020/12/20 11:00:00,0,1,31084,封印着千歌（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31085,1282122,胡桃（圣诞节）的记忆碎片,2020/12/20 11:00:00,0,1,31085,封印着胡桃（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31086,70122,绫音（圣诞节）的记忆碎片,2021/01/08 11:00:00,0,1,31086,封印着绫音（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31087,5174122,日和莉（新年）的记忆碎片,2021/02/01 11:00:00,0,1,31087,封印着日和莉（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31088,7201122,优衣（新年）的记忆碎片,2021/01/18 09:00:00,0,1,31088,封印着优衣（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31089,8301122,怜（新年）的记忆碎片,2021/01/18 09:00:00,0,1,31089,封印着怜（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31090,381122,惠理子（情人节）的记忆碎片,2021/02/14 11:00:00,0,1,31090,封印着惠理子（情人节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31091,2122122,静流（情人节）的记忆碎片,2021/02/14 11:00:00,0,1,31091,封印着静流（情人节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31092,94112,安的记忆碎片,2021/05/15 09:00:00,0,1,31092,封印着安记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31093,8202112,露的记忆碎片,2021/05/15 09:00:00,0,1,31093,封印着露记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31094,1283112,古蕾雅的记忆碎片,2021/06/01 11:00:00,0,1,31094,封印着古蕾雅记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31095,1202122,空花（大江户）的记忆碎片,2021/06/14 11:00:00,0,1,31095,封印着空花（大江户）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31096,4144122,妮侬（大江户）的记忆碎片,2021/06/28 09:00:00,0,1,31096,封印着妮侬（大江户）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31097,8362112,雷姆的记忆碎片,2021/04/17 09:00:00,0,1,31097,封印着雷姆记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31098,8062112,拉姆的记忆碎片,2021/04/17 09:00:00,0,1,31098,封印着拉姆记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31099,361112,爱蜜莉雅的记忆碎片,2021/05/01 11:00:00,0,1,31099,封印着爱蜜莉雅记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31100,2222122,铃奈（夏日）的记忆碎片,2021/07/12 11:00:00,0,1,31100,封印着铃奈（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31101,104122,伊绪（夏日）的记忆碎片,2021/07/12 11:00:00,0,1,31101,封印着伊绪（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31103,2083122,咲恋（夏日）的记忆碎片,2021/07/27 09:00:00,0,1,31103,封印着咲恋（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31104,6014122,真琴（夏日）的记忆碎片,2021/08/09 11:00:00,0,1,31104,封印着真琴（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31105,1004122,香织（夏日）的记忆碎片,2021/08/09 11:00:00,0,1,31105,封印着香织（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31106,6054122,真步（夏日）的记忆碎片,2021/08/23 11:00:00,0,1,31106,封印着真步（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31107,4122,碧（插班生）的记忆碎片,2021/09/09 18:00:00,0,1,31107,封印着碧（插班生）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31108,1284112,克罗依的记忆碎片,2021/09/21 11:00:00,0,1,31108,封印着克罗依记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31109,3103112,千爱瑠的记忆碎片,2022/04/10 11:00:00,0,1,31109,封印着千爱瑠记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31110,7241112,优妮的记忆碎片,2022/03/31 11:00:00,0,1,31110,封印着优妮记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31111,1174122,镜华（万圣节）的记忆碎片,2021/10/04 11:00:00,0,1,31111,封印着镜华（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31112,6124122,未奏希（万圣节）的记忆碎片,2021/10/04 11:00:00,0,1,31112,封印着未奏希（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31113,6161122,美美（万圣节）的记忆碎片,2021/10/19 11:00:00,0,1,31113,封印着美美（万圣节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31114,8240112,露娜的记忆碎片,2021/11/01 11:00:00,0,1,31114,封印着露娜记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31115,1281222,克莉丝提娜（圣诞节）的记忆碎片,2021/11/30 11:00:00,0,1,31115,封印着克莉丝提娜（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31116,4424122,望（圣诞节）的记忆碎片,2021/11/30 11:00:00,0,1,31116,封印着望（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31117,171122,伊莉亚（圣诞节）的记忆碎片,2021/12/20 11:00:00,0,1,31117,封印着伊莉亚（圣诞节）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31118,5314132,佩可莉姆（新年）的记忆碎片,2023/1/3 18:00:00,0,1,31118,封印着佩可莉姆（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31119,1432132,可可萝（新年）的记忆碎片,2022/01/14 11:00:00,0,1,31119,封印着可可萝（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31120,1170132,凯露（新年）的记忆碎片,2021/12/31 11:00:00,0,1,31120,封印着凯露（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31121,2222232,铃莓（新年）的记忆碎片,2021/12/31 11:00:00,0,1,31121,封印着铃莓（新年）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31122,1022122,香澄（魔法少女）的记忆碎片,2022/02/14 11:00:00,0,1,31122,封印着香澄（魔法少女）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31123,2104122,栞（魔法少女）的记忆碎片,2022/01/28 09:00:00,0,1,31123,封印着栞（魔法少女）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31124,232112,卯月（偶像大师）的记忆碎片,2022/02/28 09:00:00,0,1,31124,封印着卯月（偶像大师）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31125,8194212,凛（偶像大师）的记忆碎片,2022/03/13 11:00:00,0,1,31125,封印着凛（偶像大师）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31126,6104112,未央（偶像大师）的记忆碎片,2022/02/28 09:00:00,0,1,31126,封印着未央（偶像大师）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31127,8194122,铃（游骑兵）的记忆碎片,2022/04/30 11:00:00,0,1,31127,封印着铃（游骑兵）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31128,6051122,真阳（游骑兵）的记忆碎片,2022/05/15 11:00:00,0,1,31128,封印着真阳（游骑兵）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31129,8144122,璃乃（仙境）的记忆碎片,2022/05/31 11:00:00,0,1,31129,封印着璃乃（仙境）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31130,72122,步美（仙境）的记忆碎片,2022/05/31 11:00:00,0,1,31130,封印着步美（仙境）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
9999,11,2099/12/31 23:59:59,31131,8210122,流夏（夏日）的记忆碎片,2022/06/29 11:00:00,0,1,31131,封印着流夏（夏日）记忆碎片的道具。收集一定数量后，可以解放角色隐藏的神秘力量。,0
