reward_value_1,end_time,lock_all_text,visible_type,reward_id_3,story_quest_id,story_id,reward_type_1,story_end,start_time,pre_story_id,reward_id_1,sub_title,unlock_quest_id,reward_type_3,reward_value_2,title,love_level,force_unlock_time,requirement_id,force_unlock_time_2,reward_id_2,reward_value_3,reward_type_2,story_group_id,unknown_2,unknown_1,pre_story_id_2
20,2099/12/31 23:59:59,0,0,0,0,1010005,8,0,2020/01/01 0:00:00,1010004,91002,公主的随性魔法,0,0,0,真步 第5话,5,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1010006,8,0,2020/01/01 0:00:00,1010005,91002,受邀前往真步公主的城堡,0,0,0,真步 第6话,6,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1010007,8,0,2020/01/01 0:00:00,1010006,91002,笼中的公主,0,0,0,真步 第7话,7,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1010008,8,0,2020/01/01 0:00:00,1010007,91002,湖畔的公主,0,0,0,真步 第8话,8,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1010009,8,0,2022/01/28 09:00:00,1010008,91002,公主的招待,0,0,0,真步 第9话,9,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1010010,8,0,2022/01/28 09:00:00,1010009,91002,嫉妒的公主,0,0,0,真步 第10话,10,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1010011,8,0,2022/01/28 09:00:00,1010010,91002,公主和王子的誓约,0,0,0,真步 第11话,11,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1010012,8,0,2022/01/28 09:00:00,1010011,91002,王子的心意能拯救公主,0,0,0,真步 第12话,12,2099/12/31 23:59:59,101001,2099/12/31 23:59:59,0,0,0,1010,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011001,8,0,2020/01/01 0:00:00,0,91002,穿得破破烂烂也是哥哥,0,0,0,璃乃 第1话,0,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011002,8,0,2020/01/01 0:00:00,1011001,91002,少女记性太差难以成才,0,0,0,璃乃 第2话,2,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011003,8,0,2020/01/01 0:00:00,1011002,91002,落樱总有再开时,0,0,0,璃乃 第3话,3,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011004,8,0,2020/01/01 0:00:00,1011003,91002,忧虑时刻☆,0,0,0,璃乃 第4话,4,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011005,8,0,2020/01/01 0:00:00,1011004,91002,哪里跌倒哪里爬起来！,0,0,0,璃乃 第5话,5,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011006,8,0,2020/01/01 0:00:00,1011005,91002,出门靠伙伴与拼命,0,0,0,璃乃 第6话,6,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1011007,8,0,2020/01/01 0:00:00,1011006,91002,光阴似箭,0,0,0,璃乃 第7话,7,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011008,8,0,2020/01/01 0:00:00,1011007,91002,心跳的魔法,0,0,0,璃乃 第8话,8,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011009,8,0,2021/10/04 11:00:00,1011008,91002,兄濡目染？,0,0,0,璃乃 第9话,9,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011010,8,0,2021/10/04 11:00:00,1011009,91002,弄假成真惹人嗔！,0,0,0,璃乃 第10话,10,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011011,8,0,2021/10/04 11:00:00,1011010,91002,毛球自荐,0,0,0,璃乃 第11话,11,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1011012,8,0,2021/10/04 11:00:00,1011011,91002,少女，千步穿杨！,0,0,0,璃乃 第12话,12,2099/12/31 23:59:59,101101,2099/12/31 23:59:59,0,0,0,1011,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012001,8,0,2020/01/01 0:00:00,0,91002,秘密的小初音♪,0,0,0,初音 第1话,0,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012002,8,0,2020/01/01 0:00:00,1012001,91002,睡美人的冒险,0,0,0,初音 第2话,2,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012003,8,0,2020/01/01 0:00:00,1012002,91002,栞栞，等着我哦！,0,0,0,初音 第3话,3,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012004,8,0,2020/01/01 0:00:00,1012003,91002,初音的准则,0,0,0,初音 第4话,4,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012005,8,0,2020/01/01 0:00:00,1012004,91002,午觉是力量之源,0,0,0,初音 第5话,5,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012006,8,0,2020/01/01 0:00:00,1012005,91002,失眠的精灵少女,0,0,0,初音 第6话,6,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1012007,8,0,2020/01/01 0:00:00,1012006,91002,兰德索尔的最后一天？,0,0,0,初音 第7话,7,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012008,8,0,2020/01/01 0:00:00,1012007,91002,要吃掉你咯♪,0,0,0,初音 第8话,8,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012009,8,0,2022/03/31 11:00:00,1012008,91002,脱离睡美人大作战！,0,0,0,初音 第9话,9,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012010,8,0,2022/03/31 11:00:00,1012009,91002,超能力失控,0,0,0,初音 第10话,10,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012011,8,0,2022/03/31 11:00:00,1012010,91002,睡美人正值妙龄,0,0,0,初音 第11话,11,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1012012,8,0,2022/03/31 11:00:00,1012011,91002,星落之夜,0,0,0,初音 第12话,12,2099/12/31 23:59:59,101201,2099/12/31 23:59:59,0,0,0,1012,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013001,8,0,2020/12/10 9:00:00,0,91002,寻找传说中的魔导书！,0,0,0,七七香 第1话,0,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013002,8,0,2020/12/10 9:00:00,1013001,91002,第一次的双人组队,0,0,0,七七香 第2话,2,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013003,8,0,2020/12/10 9:00:00,1013002,91002,与邪恶之影的邂逅,0,0,0,七七香 第3话,3,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013004,8,0,2020/12/10 9:00:00,1013003,91002,心爱而尊贵的定期巡查,0,0,0,七七香 第4话,4,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013005,8,0,2020/12/10 9:00:00,1013004,91002,黑暗收藏家,0,0,0,七七香 第5话,5,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013006,8,0,2020/12/10 9:00:00,1013005,91002,这份心意为你而在,0,0,0,七七香 第6话,6,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1013007,8,0,2020/12/10 9:00:00,1013006,91002,我们是魔法少女！,0,0,0,七七香 第7话,7,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013008,8,0,2020/12/10 9:00:00,1013007,91002,华丽变身,0,0,0,七七香 第8话,8,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013009,8,0,2023/09/30 11:00:00,1013008,91002,带来希望之物,0,0,0,七七香 第9话,9,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013010,8,0,2023/09/30 11:00:00,1013009,91002,御宅之路,0,0,0,七七香 第10话,10,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013011,8,0,2023/09/30 11:00:00,1013010,91002,这是两个人的爱之力？,0,0,0,七七香 第11话,11,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1013012,8,0,2023/09/30 11:00:00,1013011,91002,魔法少女的真正愿望,0,0,0,七七香 第12话,12,2099/12/31 23:59:59,101301,2099/12/31 23:59:59,0,0,0,1013,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014001,8,0,2021/03/15 11:00:00,0,91002,征集侦探助手,0,0,0,香澄 第1话,0,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014002,8,0,2021/03/15 11:00:00,1014001,91002,推理从早上开始,0,0,0,香澄 第2话,2,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014003,8,0,2021/03/15 11:00:00,1014002,91002,为捕获暗影而调查,0,0,0,香澄 第3话,3,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014004,8,0,2021/03/15 11:00:00,1014003,91002,学妹是少女侦探,0,0,0,香澄 第4话,4,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014005,8,0,2021/03/15 11:00:00,1014004,91002,遭遇！未知事物,0,0,0,香澄 第5话,5,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014006,8,0,2021/03/15 11:00:00,1014005,91002,精彩的推理,0,0,0,香澄 第6话,6,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1014007,8,0,2021/03/15 11:00:00,1014006,91002,互为镜像的二人,0,0,0,香澄 第7话,7,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014008,8,0,2021/03/15 11:00:00,1014007,91002,另一个我,0,0,0,香澄 第8话,8,2099/12/31 23:59:59,101401,2099/12/31 23:59:59,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014009,8,0,2025/07/15 11:00:00,1014008,91002,名侦探的牵挂,0,0,0,香澄 第9话,9,2030/12/17 14:59:00,101401,2030/12/17 14:59:00,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014010,8,0,2025/07/15 11:00:00,1014009,91002,“很高兴再次见到你”,0,0,0,香澄 第10话,10,2030/12/17 14:59:00,101401,2030/12/17 14:59:00,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014011,8,0,2025/07/15 11:00:00,1014010,91002,陷入虚实交错之中,0,0,0,香澄 第11话,11,2030/12/17 14:59:00,101401,2030/12/17 14:59:00,0,0,0,1014,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1014012,8,0,2025/07/15 11:00:00,1014011,91002,香澄与小雾,0,0,0,香澄 第12话,12,2030/12/17 14:59:00,101401,2030/12/17 14:59:00,0,0,0,1014,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015001,8,0,2020/06/23 11:00:00,0,91002,圣母降临,0,0,0,美里 第1话,0,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015002,8,0,2020/06/23 11:00:00,1015001,91002,重要之日的礼物,0,0,0,美里 第2话,2,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015003,8,0,2020/06/23 11:00:00,1015002,91002,母亲的温暖,0,0,0,美里 第3话,3,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015004,8,0,2020/06/23 11:00:00,1015003,91002,椿丘的圣母,0,0,0,美里 第4话,4,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015005,8,0,2020/06/23 11:00:00,1015004,91002,永远陪在你身边,0,0,0,美里 第5话,5,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015006,8,0,2020/06/23 11:00:00,1015005,91002,圣母的担忧,0,0,0,美里 第6话,6,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1015007,8,0,2020/06/23 11:00:00,1015006,91002,孩子独立之时,0,0,0,美里 第7话,7,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015008,8,0,2020/06/23 11:00:00,1015007,91002,美里的王子殿下,0,0,0,美里 第8话,8,2099/12/31 23:59:59,101501,2099/12/31 23:59:59,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015009,8,0,2024/06/28 11:00:00,1015008,91002,被培育的种子们,0,0,0,美里 第9话,9,2030/12/17 14:59:00,101501,2030/12/17 14:59:00,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015010,8,0,2024/06/28 11:00:00,1015009,91002,被爱意环绕,0,0,0,美里 第10话,10,2030/12/17 14:59:00,101501,2030/12/17 14:59:00,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015011,8,0,2024/06/28 11:00:00,1015010,91002,特别又理所当然的一天,0,0,0,美里 第11话,11,2030/12/17 14:59:00,101501,2030/12/17 14:59:00,0,0,0,1015,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1015012,8,0,2024/06/28 11:00:00,1015011,91002,像花束一般众多,0,0,0,美里 第12话,12,2030/12/17 14:59:00,101501,2030/12/17 14:59:00,0,0,0,1015,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016001,8,0,2020/01/01 0:00:00,0,91002,算数太让人头疼啦～,0,0,0,铃奈 第1话,0,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016002,8,0,2020/01/01 0:00:00,1016001,91002,超人气模特，铃奈！,0,0,0,铃奈 第2话,2,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016003,8,0,2020/01/01 0:00:00,1016002,91002,寻找最棒的香水！,0,0,0,铃奈 第3话,3,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016004,8,0,2020/01/01 0:00:00,1016003,91002,平面模特拍摄的关键是表情♪,0,0,0,铃奈 第4话,4,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016005,8,0,2020/01/01 0:00:00,1016004,91002,赌场泡沫,0,0,0,铃奈 第5话,5,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016006,8,0,2020/01/01 0:00:00,1016005,91002,消失的舞台服装,0,0,0,铃奈 第6话,6,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1016007,8,0,2020/01/01 0:00:00,1016006,91002,来当人家的男友吧,0,0,0,铃奈 第7话,7,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016008,8,0,2020/01/01 0:00:00,1016007,91002,只通向你的走秀台,0,0,0,铃奈 第8话,8,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016009,8,0,2022/11/30 11:00:00,1016008,91002,超可爱的绝佳氛围,0,0,0,铃奈 第9话,9,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016010,8,0,2022/11/30 11:00:00,1016009,91002,这份工作不得了啊？,0,0,0,铃奈 第10话,10,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016011,8,0,2022/11/30 11:00:00,1016010,91002,这就是人家的方针,0,0,0,铃奈 第11话,11,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1016012,8,0,2022/11/30 11:00:00,1016011,91002,瞄准，向你发射♪,0,0,0,铃奈 第12话,12,2099/12/31 23:59:59,101601,2099/12/31 23:59:59,0,0,0,1016,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017001,8,0,2020/01/01 0:00:00,0,91002,与南国少女的相遇,0,0,0,香织 第1话,0,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017002,8,0,2020/01/01 0:00:00,1017001,91002,令人怀念的故乡味道,0,0,0,香织 第2话,2,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017003,8,0,2020/01/01 0:00:00,1017002,91002,苦瓜结下的羁绊,0,0,0,香织 第3话,3,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017004,8,0,2020/01/01 0:00:00,1017003,91002,这里是我的第二故乡,0,0,0,香织 第4话,4,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017005,8,0,2020/01/01 0:00:00,1017004,91002,初次拜访烤肉店,0,0,0,香织 第5话,5,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017006,8,0,2020/01/01 0:00:00,1017005,91002,危险地带的野餐,0,0,0,香织 第6话,6,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1017007,8,0,2020/01/01 0:00:00,1017006,91002,不眠夜的摇篮曲,0,0,0,香织 第7话,7,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017008,8,0,2020/01/01 0:00:00,1017007,91002,重要的东西在树上,0,0,0,香织 第8话,8,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017009,8,0,2023/06/30 11:00:00,1017008,91002,故乡如此遥远,0,0,0,香织 第9话,9,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017010,8,0,2023/06/30 11:00:00,1017009,91002,两个选择,0,0,0,香织 第10话,10,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017011,8,0,2023/06/30 11:00:00,1017010,91002,终有一天，去你的故乡,0,0,0,香织 第11话,11,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1017012,8,0,2023/06/30 11:00:00,1017011,91002,身边的太阳,0,0,0,香织 第12话,12,2099/12/31 23:59:59,101701,2099/12/31 23:59:59,0,0,0,1017,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018001,8,0,2020/01/01 0:00:00,0,91002,过于性感的遇难者,0,0,0,伊绪 第1话,0,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018002,8,0,2020/01/01 0:00:00,1018001,91002,开始上课咯♪,0,0,0,伊绪 第2话,2,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018003,8,0,2020/01/01 0:00:00,1018002,91002,梦寐以求的放学后约会,0,0,0,伊绪 第3话,3,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018004,8,0,2020/01/01 0:00:00,1018003,91002,休息日特别教学♪,0,0,0,伊绪 第4话,4,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018005,8,0,2020/01/01 0:00:00,1018004,91002,老师和学生是恋人！？,0,0,0,伊绪 第5话,5,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018006,8,0,2020/01/01 0:00:00,1018005,91002,老师的心中充满了爱,0,0,0,伊绪 第6话,6,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1018007,8,0,2020/01/01 0:00:00,1018006,91002,如果我的初恋情人是你,0,0,0,伊绪 第7话,7,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018008,8,0,2020/01/01 0:00:00,1018007,91002,黄昏下的保健室的回忆,0,0,0,伊绪 第8话,8,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018009,8,0,2020/01/01 0:00:00,1018008,91002,料理实习购物骚动,0,0,0,伊绪 第9话,9,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018010,8,0,2020/01/01 0:00:00,1018009,91002,幸福图章集点,0,0,0,伊绪 第10话,10,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018011,8,0,2020/01/01 0:00:00,1018010,91002,月下的憧憬,0,0,0,伊绪 第11话,11,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1018012,8,0,2020/01/01 0:00:00,1018011,91002,解答完毕的练习题,0,0,0,伊绪 第12话,12,2099/12/31 23:59:59,101801,2099/12/31 23:59:59,0,0,0,1018,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020001,8,0,2020/01/01 0:00:00,0,91002,哥哥你是谁？,0,0,0,美美 第1话,0,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020002,8,0,2020/01/01 0:00:00,1020001,91002,小猫咪好可爱~,0,0,0,美美 第2话,2,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020003,8,0,2020/01/01 0:00:00,1020002,91002,去找主人吧~,0,0,0,美美 第3话,3,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1020004,8,0,2020/01/01 0:00:00,1020003,91002,给妈妈送礼物♪,0,0,0,美美 第4话,4,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020005,8,0,2020/01/01 0:00:00,1020004,91002,噗噗噗噗噜噜噜噜~,0,0,0,美美 第5话,5,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020006,8,0,2020/01/01 0:00:00,1020005,91002,小小格里芬~！,0,0,0,美美 第6话,6,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
20,2099/12/31 23:59:59,0,0,0,0,1020007,8,0,2020/01/01 0:00:00,1020006,91002,美美的优点？,0,0,0,美美 第7话,7,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1020008,8,0,2020/01/01 0:00:00,1020007,91002,小兔兔能量♪,0,0,0,美美 第8话,8,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1020009,8,0,2023/02/28 11:00:00,1020008,91002,去看花海吧♪,0,0,0,美美 第9话,9,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
50,2099/12/31 23:59:59,0,0,0,0,1020010,8,0,2023/02/28 11:00:00,1020009,91002,飞天大作战！,0,0,0,美美 第10话,10,2099/12/31 23:59:59,102001,2099/12/31 23:59:59,0,0,0,1020,1,1,0
